,PageNo,Text
0,page_1,"['METABOLIC (GLYCEMIC, INSULINEMIC & SATIETY) CHARACTERISTICS OF A', 'NOVEL COMMON BEAN (Phaseolus vulgaris L.) PRODUCT', 'Principal', '*KYALLO,', 'Jomo Kenyatta', 'fkyallo@jkuat.ac.ke;', 'Investigator', 'Florence (Ph.D.)', 'University of', 'kyallofm@gmail.com', 'Agriculture and', 'Mobile: +254 722693523', 'Technology, Kenya', 'P.O. BOX 62000-00200, Nairobi', 'Co-Principal', 'Prof. MATTHYS', 'University of', 'christophe.matthys@uzleuven.be', 'Investigator', 'Christophe (Ph.D.)', 'Leuven/University', 'Tel: +32 16 34 26 55', 'Hospital Leuven,', 'UZ Herestraat 49 - box 7003 44', 'Belgium', '3000 Leuven', 'Co-Investigator', 'KIAGE, Beatrice', 'Jomo Kenyatta', 'Mobile: +254711641359', 'N. (Ph.D.)', 'University of', 'P.O. BOX 62000-00200, Nairobi', 'Agriculture and', 'Technology, Kenya', 'Co-Investigator', 'Prof. Dr. VAN', 'University of', 'bart. vanderschueren@kuleuven.be', 'DER SCHUEREN,', 'Leuven/University', 'Tel: +32 16 37 62 79', 'Bart', 'Hospital Leuven,', 'UZ Herestraat 49 - box 7003 44', 'Belgium', '3000 Leuven', 'Co-Investigator', 'MUTWIRI Linet', 'Meru University of', 'nkirotte@gmail.com', '(PhD Student)', 'Nkirote', 'Science and', 'Mobile: +254 714 223507', 'Technology, Kenya', 'P.O. Box 595-60200, Meru.', '*Corresponding investigator', 'October, 2020', 'KULEUVEN', 'VRIJE', 'MUB', 'UNIVERSITEIT', 'vlíruos', 'BRUSSEL', '403']"
1,page_2,"['Table of Contents', 'List of acronyms and abbreviations', '5', '1.', 'INTRODUCTION/BACKGROUND', '6', '2. PROBLEM STATEMENT AND JUSTIFICATION', '7', 'Problem Statement', '7', 'Problem justification', '7', '3.', 'REVIEW OF LITERATURE', '8', '3.1 Double burden of malnutrition at the individual level', '8', '3.2 Nutritional profile of common beans', '9', '3.3 Estimated Average Requirements (EARs) for Zinc, Iron and Copper', '9', '3.4 Satiety and satiation', '10', '3.5 Insulin and glucose responses to food consumption', '10', '4.', 'RESEARCH OBJECTIVES', '11', '4. 1 General objective', '11', '5.', 'CONCEPTUAL FRAMEWORK AND OPERATIONALIZATION', '11', '5.1 Conceptual framework', '11', '5.2 Operational definition of variables', '12', '6.', 'HYPOTHESES AND RESEARCH QUESTIONS', '13', '6.1 Hypotheses', '13', '6.2 Research questions', '13', '7. STUDY DESIGN AND SAMPLING STRATEGY', '13', '7.1 Glycemic index (GI) and glycemic response study', '13', '7.2 Food insulin index (FII) and insulin response', '15', '7.4 GI and FII study procedures', '16', '7.5 Appetite scores using Visual Analog Scales (VAS)', '17', '8.', 'DATA COLLECTION', '18', '8.1 Data collection processes', '18', '8.2 Recruitment and Training of Research Assistants', '19', '8.3 Recruitment and Training of Phlebotomists', '20', '8.4 Pre-testing of the tools', '20', '8.5 Reliability', '20', '8.6 Ethical Considerations', '20', '8.7 Quality Control', '21', '2']"
2,page_3,"['9.', 'DATA PROCESSING AND ANALYSIS', '21', '9.1 Laboratory Analyses', '21', '9.2 Glycemic and insulinemic tests', '22', '9.3 Appetite scores', '23', '10.', 'STUDY FINDINGS COMMUNICATION PLAN', '23', '11.', 'STUDY LIMITATIONS AND RISKS', '24', '12.', 'MANAGEMENT AND ORGANIZATION OF THE STUDY', '24', '12.1 Team, members and roles', '24', '12.2 Work plan', '25', '12.3 Budget', '26', '13.', 'REFERENCES AND APPENDICIES', '28', '13.1 References', '28', '13.2 Appendices', '31', 'Appendix 1a: Information sheet and informed consent form for metabolic (glycemic, insulinemic', 'and satiety) characteristics of a novel common bean product study', '31', 'Appendix 1b: Information sheet and informed consent form for metabolic (glycemic, insulinemic', 'and satiety) characteristics of a novel common bean product study', '33', 'Appendix 1c: Research Assistant Confidentiality Agreement for metabolic (glycemic, insulinemic', 'and satiety) characteristics of a novel common bean product study', '35', 'Appendix 2: Questionnaire for glycemic and insulinemic responsestudy', '37', 'Appendix 3: VAS in assessment of appetite sensations', '39', 'Appendix 4: CVs of Team Members', '40', 'CV of Dr. Florence Kyallo', '40', 'CV of Prof. dr. Christophe Matthys', '44', 'CV of Dr. Beatrice N. Kiage', '47', 'CV of Prof. Dr. Bart Van der Schueren', '50', 'CV of Linet N. Mutwiri', '52', 'Appendix 6: Ethics Training Certificates', '54', 'Appendix 7: Adherence measures COVID 19 prevention and control regulations (adopted from', 'Ministry of Health, Kenya)', '59', '3']"
3,page_4,"['List of Tables', 'Table 1: Zinc, Iron and Copper EAR Summary, Ages 18 years and older', '9', 'List of Figures', 'Figure 1: Conceptual framework on how common beans can increase nutrient intake, and potentially', 'improve metabolic responses in T2DM patients', '12', 'Figure 2: Factors influencing consumer acceptance and preference', 'Error! Bookmark not defined.', 'Figure 3: Factors influencing glycemic and insulinemic responses', 'Error! Bookmark not defined.', 'Figure 4: Protocol for the assessment of postprandial glycemic, insulinemic and satiiety responses', '18', '4']"
4,page_5,"['List of acronyms and abbreviations', 'AMREF-ESRC', 'African Medical Research Foundation-Ethics & Scientific Review', 'Committee', 'BIA', 'Bioelectrical impedance analysis', 'EAR', 'Estimated average requirement', 'EP', 'FII', 'Food insulin index', 'GI', 'Glycemic index', 'GL', 'Glycemic load', 'iAUC', 'Incremental area under the curve', 'IUC', 'Inter-university cooperation', 'JKUAT', 'Jomo Kenyatta University of Agriculture and Technology', 'KEMRI', 'Kenya Medical and Research Institute', 'KU Leuven', 'University of Leuven', 'LCEFoNS', 'Legumes Centre of Excellence for Food and Nutritional Security', 'MoH', 'Ministry of Health', 'NACOSTI', 'National Commission for Science, Technology and Innovation', 'CoV', 'Co-efficient of variance', 'SEM', 'Standard error of means', 'SOP', 'Standard operating procedure', 'T2DM', 'Type-2 diabetes mellitus', 'VAS', 'Visual analog sales', 'VUB', 'University of Brussels', '5']"
5,page_6,"['1. INTRODUCTION/BACKGROUND', 'Kenya is classified as having three main forms of malnutrition: overweight, anaemia and stunting', '[1], exhibiting a double burden of malnutrition nutritional landscape [2]. Indicators of overweight', 'and obesity, and diabetes in both adult men and women either show no progress or are worsening', ""when looking at trends from the 80's to present [3]. Iron and zinc, whose deficiencies (acute or"", 'chronic) manifest as iron deficiency anaemia and stunting are micronutrients of public health', 'concern in Kenya [4]. Type-2 diabetes is one of the priority non-communicable diseases (NCDs)', '[5] in Kenya with a prevalence of 5.8% and 6.2% in men and women [6].', 'Type 2 diabetes (T2DM) is the most common form of diabetes. It is a chronic metabolic disease', 'occurring when the pancreas is unable to produce sufficient amounts of insulin or when the body', 'cannot effectively utilize produced insulin, or both. Insulin regulates the amount of glucose in', 'blood and T2DM is characterized by hyperglycemia [7]. Diabetes due to its nature has an', 'inflammatory disease character, with higher inflammatory processes as a result of diseases', 'duration and glycemic control [8]. Iron homeostatsis is affected by hepcidin levels. Hepcidin levels', 'are abnormally high during inflammation, resulting in a decrease in iron uptake in the gut [9].', 'Investigators have observed positive associations between serum ferritin and blood glucose levels,', 'body mass index (BMI) and lipid profiles [11, 12]. This suggests that the incidence of anemia is', 'likely to increase in poorly controlled diabetes. Therefore, reducing blood glucose levels could', 'help reduce the risk of anemia in diabetic populations. Zinc is found in highest concentrations in', 'the pancreatic ß-cell in the human body [12]. Dysregulation of zinc is known to occur in both type', '1 and type 2 diabetes. However there is no conclusive evidence as to whether zinc deficiency', 'causes the diabetes or is merely a consequence of the disease [13]. Suggested potential beneficial', 'mechanisms of action of zinc among diabetes patients are its antioxidant role. Studies have', 'reported the association of high zinc levels with reduced oxidative stress (lowering lipid', 'peroxidation [14], chronic hyperglycemia, insulin resistance and ß-cell loss [15]).', 'We conducted a baseline study during quarter 4, 2018 in Makueni County to study the double', 'burden of malnutrition at the individual level in T2DM (N=168). Preliminary reports from the', 'study show anaemia as present in 34.4% and 24.8% in men and women respectively. 142', 'participants had a random blood sugar of >8.5mmol/L. 72.2% of the participants were also', '6']"
6,page_7,"['hypertensive (reported current use of hypertension medication). Diets consumed were', 'characterized by low sources of readily bioavailable iron and zinc. Diet quality is at the core of', 'both diabetes management and the double burden of malnutrition. From the daily consumption', 'data, we found the intake of both iron and zinc to be lower than their respective estimated average', 'requirement (EAR). Further considering the characteristic low bioavailability diet, improvements', 'in the quality of diets among this population is thus crucial.', 'This study aims to study the associated glucose, insulin and appetite responses associated with the', 'consumption of a novel common bean product. This product profiling is key to inform dietary', 'management of T2DM patients using this specific product.', '2. PROBLEM STATEMENT AND JUSTIFICATION', 'Problem Statement', 'Though prevalence of T2DM in Makueni County is unknown, a high number of diabetes-related', 'outpatient morbidity cases has been reported [16]. The double burden of malnutrition at the', 'individual level has hardly been little studied and is less well understood than the prevalence of', 'the double burden of malnutrition observed at country or household level.', 'Zinc is found in very high concentrations in pancreatic beta-cells [17]. Low zinc levels have been', 'reported elsewhere among diabetes patients as compared to non-diabetic patients [18].', 'Associations between dysregulation in zinc homeostasis and pancreatic beta-cell function has been', 'suggested [19]. Evidence is however still inconclusive as to whether zinc deficiency causes the', 'disease or is a consequence of the disease [15]. Studies suggest that inflammatory state associated', 'with obesity lead to alterations in iron homeostasis. However, work on iron metabolism during', 'inflammation has been focused on studies on obesity combined with anemia in women, or in', 'persons undergoing bariatric surgery [20, 21]. The metabolic basis and complications associated', 'with T2DM result in dysregulation in zinc, iron and copper homeostasis. Dietary management of', 'T2DM has concentrated on macronutrient consumption[22, 23].', 'Problem justification', 'Micronutrients are cofactors in ß-cell function, glucose metabolic pathways, and in insulin', 'signaling. Baseline data shows us inadequate mean daily zinc and iron intakes in a characteristic', 'low bioavailable diet. Additionally, presence of anaemia was >20% in T2DM patients in Makueni,', '7']"
7,page_8,"['Kenya (N=168). The successes and challenges of diet and food-based approaches have been', 'addressed before [24]. Despite the knowledge that several nutrients are implicated in glycaemic', 'control: 1) limited studies and evidence on micronutrient status among T2DM patients in Kenya', 'is available, and, 2) limited evidence on targeted improved micronutrient consumption has been', 'conducted in Kenya. To tackle both, micronutrient deficiency and metabolic health a new common', 'bean product has been developed. We hypothesize that the newly developed product will have', 'improved micronutrient bioaccessibility and that it will evoke desirable satiation and metabolic', 'responses. Additionally, common beans contain soluble and insoluble fibre, phytonutrients and', 'slowly digestible starch which are beneficial to glycaemic and lipaemic control.', '3. REVIEW OF LITERATURE', '3.1 Double burden of malnutrition at the individual level', 'T2DM in Kenya is on a rise with about 458,900 people diagnosed in 2017 and a 2.5 fold projected', 'increase [25]. It is one of the NCDs accounting a big proportion of NCD-related mortality[26].', 'Risk factors of T2DM in Kenya are: age, physical inactivity, adoption of unhealthy lifestyles [5,', '20]. Chronic hyperglycemia associated with T2DM results either in production of reactive oxygen', 'radicals and/or compromises the antioxidant defense system activity [28]. In T2DM patients, zinc', 'improves oxidative stress by a plethora of mechanisms: reducing chronic hyperglycemia, acting', 'as a cofactor of the superoxide dismutase enzyme [29], regulating glutathione metabolism and', 'metallothionein expression [30], and promoting phosphorylation of insulin receptors[31] Copper', 'is a necessary pro-oxidant for the catalytic activity of superoxide dismutase [32]. Zinc and copper', 'are important for balanced redox mechanisms. Imbalances in redox mechanisms may contribute', 'to diabetic complications. The importance of antioxidant nutrients in the management of this', 'disease should be further explored.', ""Dysregulation of iron homeostasis is closely linked to the body's inflammatory response and"", 'T2DM. As yet, the link between dietary iron and metabolic dysfunction is incompletely understood', '[25, 26]. Hepcidin controls dietary iron absorption and distribution in metabolic tissues. Hepcidin', 'binds ferroportin in iron storage tissues inhibiting export of iron. Several studies have found high', 'ferritin levels in T2DM patients. In enterocytes, inhibition of ferroportin reduces the absorption of', 'dietary iron into the blood by trapping it within the enterocyte [35]. With both iron deficiency and', '8']"
8,page_9,"['overload associated with metabolic disorder, it is important to maintain iron levels within a narrow', 'physiological range.', '3.2 Nutritional profile of common beans', 'Several studies report that common bean is a food with a high content of proteins, carbohydrates,', 'diet fiber, minerals and vitamins [36]. Depending on the common bean variant, protein ranges', 'between 14% and 33%. They contain amino acids such as lysine, phenylalanine and tyrosine. They', 'lack in methionine and cysteine (sulphur amino acids). Beans contain slowly digestible', 'carbohydrates and a high proportion of non-digestible carbohydrates. Fiber (soluble and non-', 'soluble) in beans would be beneficial to T2DM patients by reducing macronutrient absorption,', 'satiety increase, increased sensibility to insulin, effects on inflammatory markers and on intestinal', 'microbiota [37]. Common beans are important sources of iron and zinc. Moreover, they contain', 'several bioactive compounds (anthocyanins, condensed tannins [38] and flavonoids [39])', 'possessing anti-inflammatory, antioxidant and other biological activity [40]. Due to their', 'composition and effects, common beans have attractive properties for T2DM patients.', '3.3 Estimated Average Requirements (EARs) for Zinc, Iron and Copper', 'The EARs for zinc, iron, and copper differ depend on age, body weight, sex, for pregnant and/or', 'lactating women and on the bioavailability of the nutrient in a diet. Based on these factors', ""approximate EAR values for adults' >18 years and >70 years are shown in Table 1 below:"", 'Table 1: Zinc, Iron and Copper EAR Summary, Ages 18 years and older', 'Micronutrient', 'Male', 'Female', 'Zinc(mg/day)', '8.5 - 9.4', '6.8 - 7.3', 'Iron (mg/day)', '6 - 7.7', '5 8.1', 'Copper (g/day)', '685 - 700', '685 - 700', 'Source: adopted from Institute of Medicine (US) Panel on Micronutrients (2001)', 'It is important to remember that dietary reference intake values are set for healthy individuals, and', 'nutrient requirements are likely to be differ in disease.', '9']"
9,page_10,"['3.4 Satiety and satiation', 'Satiety is defined as the extent to which feelings of hunger and desire to eating are reduced between', 'meals (prompts termination of eating). Satiation refers to the amount of food consumed within a', 'meal (fullness that persists after eating) [41]. Both are key factors in appetite control and energy', 'intake. Satiety determines the length of time until next eating occasion and satiation the amount', 'consumed at one sitting. Few studies have been conducted on satiety in the context of legumes and', 'weight management. Studies suggest short term improvements in satiety [37,38] and favorable', 'influence on appetite sensations and energy intake in legume based meals when compared to', 'animal based meals[44]. Satiety can be subjectively measured using visual analog scales (VAS)', 'while satiation can be assessed by ad libitum consumption of test foods.', '3.5 Insulin and glucose responses to food consumption', 'Following food consumption, absorbed carbohydrates give a rise in blood glucose concentrations.', 'In response insulin is released causing blood glucose to fall. Different food components evoke', 'different responses e.g. simple sugars give both rapid increases and falls. Glucose response refers', 'to the degree of rise and fall in blood glucose levels and the time interval within which it occurs.', 'Slowly digestible carbohydrates show a slower and more prolonged increase in blood glucose', 'levels (with a lower peak) and vice versa. The glycemic index (GI) shows the average glucose', 'concentration in the blood after consumption of a certain food (usually for 2 hours) relative to a', 'standard food. The test foods usually contain 50 grams (or 25 grams if portion size is very large)', 'of available carbohydrate and the reference food (anhydrous glucose powder, 50g or dextrose,', '55g) has a GI of 100 [45] Available carbohydrate of a food is estimated by difference: 100 - water', '(g/100g EP)-totalfat(g/100g EP)-totalprotein - - - total dietary fibre (g/100 g EP)', '- ash (g/100 g EP). The GI is obtained from the area under the 2hour curve (iAUC) 1 [46] as:', 'iAUC of the test food', '* 100. Overall GI is calculated as mean (=SEM) GI', 'individual subjects/average iAUC of the reference food', 'value for >10 participants. From the GI, the glycaemic load (GL) can be derived. It is calculated', '1 The incremental area under the curve has been calculated as the incremental area under the blood glucose', 'responsecurve (iAUC), ignoring the area beneath the fasting concentration. This canbecalculatedgeometricallyby', 'applying the trapezoid rule. When a blood glucose valuefalls below the baseline, only the area abovethefasting', 'level is included.', '10']"
