,PageNo,Text
0,page_0,"Official Title: An Open- label Study to Evaluate Safety, Efficacy and Pharmacokinetics (PK) of Patisiran -LNP in Patients With Hereditary Transthyretin -mediated Amyloidosis (hATTR Amyloidosis) With Disease Progression Post- Orthotopic Liver Transplant NCT Number: N CT03862807 Document Date: Clinical Study Protocol, 07 Oct 2018"
1,page_1,"Clinical Study Protocol ALN -TTR02 -008 patisiran -LNP Original, 07 October 2018 Alnylam Pharmaceuticals Confidential 1 CLINICAL STUDY PROTO COL ALN -TTR02 -008 DATED 07 OCTOBER 201 8 Protocol Title: An Open -label Study to Evaluate Safety, Efficacy and Pharmacokinetics (PK) of Patisiran -LNP in Patients with Hereditary Transthyretin -mediated Amyloidosis (hATTR amyloidosis) with Disease Progression Post -Orthotopic Liver Transplant Short Title: Patisiran -LNP in Patients with hATTR Amyloidosis Disease Progression Post -Liver Transplant Study Drug: patisira n-LNP (ALN -TTR02) EudraCT Number: 2018 -003519 -24 Protocol Date: 07 October 2018 Sponsor: Alnylam Pharmaceuticals, Inc. 300 Third Street Cambridge, MA 02142 USA Telephone: Sponsor Contact: The concepts and information contained in this document or generated during the study are considered proprietary and may not be disclosed in whole or in part without expressed written authorization of Alnylam Pharmaceuticals, Inc. PPD PPD"
2,page_2,
3,page_3,"Clinical Study Protocol ALN -TTR02 -008 patisiran -LNP Original, 07 October 2018 Alnylam Pharmaceuticals Confidential 3 INVESTIGA TOR’S AGREEMENT I have read the ALN -TTR02 -008 protocol and agree to conduct the stu dy in accordance with the protocol and all applicable regulations. I agree to maintain the confidentiality of all information received or developed in connection with this protocol. Printed Name of Investigator Signature of Inv estigator Date"
4,page_4,
5,page_5,
6,page_6,"Clinical Study Protocol ALN -TTR02 -008 patisiran -LNP Original, 07 October 2018 Alnylam Pharmaceuticals Confidential 6 to lower the corticosteroid dose may be made to the premedication regimen as described further in the protocol . Non-Alnylam Investigational Product, Dose, and Mode of Administration Not applicable, open -label study. Reference Treatment, Dose, and Mode of Administration Not applicable, open -label study Duration of Treatment and Study Participation The duration of treatment with patisiran -LNP is 12 months. The estimated total time on study, inclusive of screening is up to 14.5 months, due to the requirement for an additional 4 weeks of follow -up. Statistical Methods Sample size assumptions included normally distributed true TTR percent reduction from baseline of 80% with a standard deviation of 18% . Given these assumptions, a sample size of 16 patients will yield a 95% confidence interval with a half -width of approximately 10 %. Assuming a 20% premature discontinuation rate, approximately 20 patients will be enrolled in the study. The populations (ana lysis sets) are defined as follows:  Safety Analysis Set: All patients who received patisiran -LNP. The Safety Analysis Set will be used for the analysis of efficacy and safety assessments.  Pharmacokinetic Analysis Set: All patients in the Safety Analysi s Set who have provided at least one valid post -dose PK concentration value. The median TTR percent reduction and 95% confidence interval will be estimated using the Hodges -Lehmann method; the TTR percent reduction will also be assessed using the Wilcoxon signed -rank test . Secondary endpoints will be analyzed using summary statistics of observed values and changes from baseline for the neuropathy impairment score ( NIS) total score and component scores . Patient reported quality of life and disease burden w ill be assessed by summary statistics for the Norfolk QOL -DN and R -ODS. Patient reported autonomic neuropathy symptoms will be assessed by descriptive statistics for the COMPASS 31. Summary statistics will be provided for observed values and changes from baseline. Safety data will be summarized with descriptive statistics . Adverse events will be summarized by System Organ Class (SOC) and preferred term (PT) (all events, related events, and serious events), in addition to being summarized by severity (al l events). In addition, summaries will be provided for any AEs leading to discontinuation of study drug or death ."
7,page_7,"Clinical Study Protocol ALN -TTR02 -008 patisiran -LNP Original, 07 October 2018 Alnylam Pharmaceuticals Confidential 7 Figure 1: Study Design Screening Period 42 days Open Label Treatment Period 12 months Follow Up Period 4 weeks"
8,page_8,"Clinical Study Protocol ALN -TTR02 -008 patisiran -LNP Original, 07 October 2018 Alnylam Pharmaceuticals Confidential 8 Table 1: Schedule of Assessments Screening Baselinea Dosing 6-Month Efficacy Dosing 12-Month Efficacy Early Termination Safety Follow Up Study Day (±Visit Window) Notes D-42 to -1 Pre-Dose Day 1 D1 W1-2 W3 ±3D W6 & 9 ±3D W12 ±3D W15 to 21 ±3D W24 ±3D W25 to WK 26±3D W27 to W33 ±3D W36 ±3D W39 to W51 ±3D W54 ±3D W55 to W56 W57 Not applicable W58 ±3D Informed Consent X Inclusion/ Exclusion Criteria X X Medical History See Section 6.1 X X Demographics X HIV Status Review Section 6.1.3 X Height X NYHA Classification X Karnofsky Performance Status X X X X PND Score and FAP Stage X X X X NIS X X X X Norfolk -DN QoL X X X X R-ODS X X X X COMPASS -31 X X X X"
9,page_9,"Clinical Study Protocol ALN -TTR02 -008 patisiran -LNP Original, 07 October 2018 Alnylam Pharmaceuticals Confidential 9 Table 1: Schedule of Assessments Screening Baselinea Dosing 6-Month Efficacy Dosing 12-Month Efficacy Early Termination Safety Follow Up Study Day (±Visit Window) Notes D-42 to -1 Pre-Dose Day 1 D1 W1-2 W3 ±3D W6 & 9 ±3D W12 ±3D W15 to 21 ±3D W24 ±3D W25 to WK 26±3D W27 to W33 ±3D W36 ±3D W39 to W51 ±3D W54 ±3D W55 to W56 W57 Not applicable W58 ±3D Echocardiogra m with Doppler X 12-Lead ECG See Section 6.1.7 X NT-proBNP X mBMI See Section 6.2.6 . X X X X Serum samples for TTR Protein See Section 6.2.1 X X X X X X X Serum samples for anti -drug antibody See Section 6.3.3. 1 X X X X Plasma samples for PK See 2 X X X X X X X X . Pregnancy Test See Section 6.3.3.2 , Section 6.3.5.7 , and Table 3 X X X X X X X X X X X X X Exploratory DNA Sample (optional) See Section 6.5 X"
