,PageNo,Text
0,page_0,"INTERVAL Protocol Version 4.0, 19 April 2018 1 GAP4 Clinical Study Protocol I NTense Exercise foR surVivAL among men with Metastatic Castrate -Resistant Prostate Cancer (INTERVAL – MCRPC): A Multicentr e, Randomi sed, Controlled, Phase III Study Protocol Number: Investigational Product: High intensity aerobic and resistance training Funder: Movember Status: Final Protocol Date: 19 April 2018 Prepared by: GAP4 Management Team Approved by: GAP4 Steering Committee Document No.: v4.0 GCP Compliance: This study will be conducted in compliance with Good Clinical Practice, and applicable regulatory requirements. The confidential information in the following document is provided to you as an investigator, potential investigator, or consultant, for review by you, your staff, and appropriate ethical review committee. By accepting this document, you agree that the information contained herein will not be disclosed to others without written authority from Movember, except to the extent necessary to obtain approval of this protocol by an ethical review committee. PROTOCOL AGREEMENT I confirm that I have read this protocol. I will comply with the protocol and the principles of Good Clinical Practice (GCP), as described in the United States Code of Federal Regulation (CFR) 21 Parts 11, 50, 54, 56, and 312 and the appropriate International Conference on Harmonisation guidance documents. Investigator Signature Date Print Name and Title Site Name ____________________________"
1,page_1,"INTERVAL Protocol Version 4.0, 19 April 2018 2 PR OTOCOL SYNOPSIS Title Intense exercise for survival among men with metastatic castrate -resistant prostate cancer (INTERVAL – MCRPC): A Multicentre , Randomi sed, Controlled Phase III Study Funder Movember Phase III Study Design Randomis ed Controlled Trial Primary Objective To determine if high intensity aerobic and resistance training (Supervised Exercise) plus psychosocial support increases overall survival compared to psychosocial support alone (Self -directed Exercise) in patients with metastatic castrate -resistant prostate cancer. Secondary Objectives •To compare progression free survival between the Supervis ed E xercise ( intervention) and Self-directed Exercise ( control ) groups. •To compare time to first occurrence of a symptomatic skeletal- related event between the intervention and control groups. •To compare time to progression of pain, degree of pain, and opiat e us e between the intervention and control groups. •To compare change in biomarkers of inflammation, energymetabolism, and androgen metabolism over time between the intervention and control g roups. •To determine whether biomarkers of inflammation, energy metabolism, and androgen metabolism are associated with overallsurvival among men with mCRPC, and explore the extent to whic h t hese biomarkers mediate the hypothesized association betw een h igh-intensity aerobic and resistance exercise and survival. •To compare physical and emotional quality of life between theintervention and control groups. Number of Patients 866"
2,page_2,"INTERVAL Protocol Version 4.0, 19 April 2018 3 Enrolment Criteria Patients must be mCRPC. This is defined as adenocarcinoma of the prostate with systemic metastatic disease despite castrat e l evels of testosterone (<50 ng/dL) due to orchiectomy or LHRH agonist. oPatients must have one or more of the following t o be c onsidered mCRPC Metastatic Disease Progression: >20% increase i n t he sum of diameters of measurable lesions from the time of maximal regression or appearance of one ormore new lesions. Bone Scan Progression: Appearance of one or mor e new lesions on bone scan attributable to prostate cancer. PSA Progression: PSA ≥2 ng/ml that has ris en s erially on at least two occasions, each at least o ne w eek apart (PSA1 < PSA2 < PSA3). Castrate levels of testosterone must be maintained while on study.Be on androgen deprivation therapy (ADT) with a GnRHagonist/antagonist or prior bilateral orchiectomy. All patients will be r equired to be on ADT during the study period or have had a prior bilateral orchiectomy . Men with small cell neuroendocrine tumours or features of small cell disease are not eligible. At enrolment, patients must fit into one of the following 5 categories: 1.Treatment naïve for mCRPC (have not yet started approv ed t herapies for CRPC ie: A biraterone /Enzalutamide/ Apalutamide/ Docetaxel ; less than 4 weeks on approved therapies is still considered to be treatment naïve) Or 2.Receiving Abi/Enza/Apa for mCRPC AND responding or stabl e ( PSA values must be stable or declining after at least 4 weeks since starting Abi/Enza/Apa for mCRPC) Or 3.Patients with PSA progression while on A bi/Enza/Apa are eligibl e as long as they are asymptomatic AND there is no intent on star ting chemotherapy within 6 months Or 4.Patients treated with Docetaxel as first li ne therapy for mCRPC who are asymptomatic w ithout ANY evidence of progression Or 5.Patients may have progressed following Docetaxel first line and ar e now receiving treatment with Abi/Enza/Apa. These patients must absolutely be responding or stable (PSA values must be stable ordeclining after starting Abi/Enza/Apa treatment) and hav e an ex pected life expectancy of more than 1 year. ≥4 weeks since last major surgery and fully recovered. No known contraindications to high intensity exercise, including, but not limited to: brain metastases; current congestive heart failur e ( New York Heart Association Class II, III or IV); serious or non- healing wound, ulcer, or bone fracture; spinal cord compromise or instrumentation due to metastatic disease; peripheral neuropathy"
3,page_3,"INTERVAL Protocol Version 4.0, 19 April 2018 4 ≥grade 3. No serious cardiovascular events within 12 months including, but not limited to, transient ischemic attack (TIA), cerebrovascular accident (CVA), or myocardial infarction (MI). Patients with a history of hypertension must be well -controlled (< 160/90) on anti -hypertensive therapy. Halabi Nomogram score <1951 (Risk Category rated as low or intermediate risk) Age ≥18 years Required Baseline Laboratory Values: ANC ≥ 1500/uL; Platelet count ≥ 100,000/uL; Creatinine ≤ 1.5 x upper limits of normal; Bilirubin ≤ 1.5 x upper limits of normal; AST ≤ 1.5 x upper limits ofnormal; Serum testosterone ≤ 50 ng/dL ECOG performance status 0-1 Medical clearance by treating physician to undergo a symptom- limited cardiopulmonary exercise test and vigorous aerobic and r esistance exercise training, and able to complete an acceptabl e c ardiopulmonary exercise test. Exercise Coordination Centre (ECC) review and approval of subject’s screening bone scan / areas with bone metastases . Men participating in vigorous aerobic exercise for >60 min/ week or structured resistance exercise ≥2 days /week, are not eligible. Subject is willing and able to use technological aspects of the trial. The subject is fluent in the language as designated by the institution at which he would be enrolled. Safety Assessments Symptom -limited cardiopulmonary exercise test with ECG during the screening period. P hysician clearance* to continue obtained every 6 cycles ( 1 cycle=28 days) , vital signs every 6 cycles, ECOG performance status every 3 cycles, concomitant medications each cycle, and AEs assessed each cycle and reported continuously from informed consent until 28 days after cycle 24. *For any patient under that management of a car diologist, additional clearance by his cardiologist is necessary at Cycle s 0, 6, and 12. Data Monitoring Committee A central Data Monitoring Committee will be established to oversee the safety of all subjects enrolled in this study. The committee will receive notification every 3 months of the interim and total accrual and significant adverse events . On the discretion of the chair of the DMC, interim analyses may be scheduled as modifications to the protocol. Additional meetings during the study period may occur at the discretion of the Steering Committee. This committee will pass all recommendations to the Research Advisory Committee, who will make the final decisions about study closure, expanding eligibility criteria, etc. Efficacy Assessments Overall survival status and cause of death will be ascertained via review of medical and death records . Primary Endpoint Overall survival Secondary Endpoints Progression- free survival, symptomatic skeletal -related events, pain, opiate use, cancer -related fatigue, metabolic biomarkers, physical function, quality -of-life (QOL) and QOL- adjusted survival"
4,page_4,"INTERVAL Protocol Version 4.0, 19 April 2018 5 Other Evaluations Brief Pain Inventory Short Form (BPI -SF), World Health Organization (WHO) analgesic scale, Functional Assessment of Cancer Therapy - Prostate (FACT-G ), Functional Assessment of Chronic Illness Therapy - Fatigue (FACIT- Fatigue Subscale) , EuroQOL five dimension questionnaire (EQ-5D-5L), Godin Leisure Time Physical Activity Questionnaire, country - specific food frequency questionnaire, Pittsburgh Sleep Quality Index (PSQI); falls ; memory; exercise motivation; health economics Rationale for Number of Patients This is a 1:1 randomis ed controlled trial in men with metastatic castrate - resistant prostate cancer (MCRPC). Eligible, consent ed participants will be randomis ed with equal probability to one of two intervention regimens: supervised exercise (SE) group for 48 weeks (12 x 28-day cycles) which tapers progressively to self -management with psychosocial support or psychosocial support for men in the self -directed exercise (SDE) group. Men will be stratified by treatment status at the time of randomization and site. Considering a total enrolment period of 60 months and minimum 36 months follow -up for each patient after enrolment ; assuming survival time follows an exponential distribution; and assuming a median OS survival of 33.5 months in the control arm, the sample size required to detect a hazard ratio (HR) of 0.78 with 80% power at significance level of 0.05 is 824 translating to 412 men in each arm. Accounting for 5% of patients with unknown survival status at 3 years, we aim to enrol 866 men. W ith 80% power, we will observe median survival times (>216 events in both arms) at 66 months (5.5 years) after the first enrolment . Statistical Analysis Plan for Primary Endpoint An intent -to-treat approach will be used to analyse OS. Patients without death at the end of follow -up will be censored on the date of the last contact (or, if no contact after baseline , at the date of randomisation + 1 day). Kaplan -Meier methods will be used to estimate the median OS for each treatment arm as well as the 1- year, 2 -year, and 3- year OS rates and corresponding 95% confidence intervals. A two -sided log-rank test stratified by treatment status at the time of registration (Y/N) and study site will be used to assess the effect of the intervention. Un -stratified log - rank tests will be examined as sensitivity analyses. Cox proportional - hazard regression models will be used to estimate the hazard ratio and its 95% confidence interval to quantify the effect of the intervention on OS, adjusting for stratification factors and other potential confounding factors. Duration of Patient Participation and Duration of Study All patients will be followed for OS a minimum of 36 months (for those men enrolled last during the 3 year enrolment period) after randomis ation to observe median survival time in both groups. After the intervention period, participants will complete a set of surveys on a yearly basis ; we will contact them, then next of kin and alternate contact, if needed, if we do not hear from them."
5,page_5,"INTERVAL Protocol Version 4.0, 19 April 2018 6 LIST OF ABBREVIATIONS ADT androgen deprivation therapy AE adverse event ALP alkaline phosphatase ALT alanine aminotransferase ANC absolute neutrophil count AR androgen receptor AST aspartate aminotransferase BICR blinded independent central review BMI body mass index BPI-SF Brief-Pain Inventory Short Form BUN blood urea nitrogen CFR Code of Federal Regulations CNS central nervous system CPET cardiopulmonary exercise test CR complete response CRF case report form CRP c-reactive protein CRPC castration- resistant prostate cancer CT computed tomography C TCAE Common Terminology Criteria for Adverse Events CVA cerebrovascular accident ECC Exercise Coordinating Centre ECG electrocardiogram ECOG Eastern Cooperative Oncology Group FACT -P Functional Assessment of Cancer Therapy -Prostate FACIT Functional Assessment of Chronic Illness Therapy FFPE formalin -fixed paraffin- embedded FFQ food frequency questionnaire G nRH gonadotropin- releasing hormone EQ-5D E uroQOL five dimension questionnaire GCP good clinical practice HDL high density lipoprotein HIIT intensity interval training HIPAA H ealth Insurance Portability and Accountability Act HPFS H ealth Professionals Follow -up Study HR hazard rati o HRmax maximum heart rate ICH International Conference on Harmonisation IDMC Independent Data Monitoring Committee IEC Independent Ethics Committee IGF-1 Insulin - like growth factor -1 LDL low density lipoprotein IL-1β Interleukin- 1 bet a IL-2 I nterleukin-2 IL-6 Interleukin - 6"
6,page_6,"INTERVAL Protocol Version 4.0, 19 April 2018 7 IV intravenous IRB Institutional Review Board LHRH luteinizing hormone- releasing hormone LPI last patient in M-CRPC metastatic castration -resistant prostate cancer MI myocardial infarction MRI magnetic resonance imaging NCI National Cancer Institute NFκb nuclear factor kappa -light-chain- enhancer of activated B cells Nrf-2 nuclear factor erythroid 2 –related factor 2 OS overall survival PCWG Prostate Cancer Clinical Trials Working Group PDWG Protocol Development Working Group PET positron emission tomography PFS progression- free survival PR partial response PSA prostate -specific antigen QALY quality adjusted life years QOL quality of life RCT randomis ed controlled trial RECIST response evaluation criteria in solid tumours RM repetition maximum RPE rate of perceived exertion SAE serious adverse event SCC Site Coordinating Centre SCT social cognitive theory SE Supervised Exercise group (i ntervention group) SDE Self-directed Exercise group (c ontrol group) SHBG sex hormone binding globulin SOC standard of care SOM Study Operations Manual SS supplemental study SSE symptomatic skeletal related event TBC to be confirmed TBD to be determined TIA transient ischemic attack TLS total leisure score TNM tumour nodes metastasis TPB theory of planned behaviour TTM trans -theoretical model ULN upper limit of normal VAS visual analogue scale VO2max maximum oxygen uptake WHO World Health Organization"
7,page_7,"INTERVAL Protocol Version 4.0, 19 April 2018 8 TA BLE OF CONTENTS SEC TION 1. INTRODUCTION ....................................................................................................... 9 2. OBJECTIVES .......................................................................................................... 12 3. ELIGIBILITY CRITERIA .......................................................................................... 12 4. SCREENING, RANDOMIS ATION, STRATIFICATION, BLINDING ......................... 15 5. CLINICAL PROCEDURES ...................................................................................... 16 6. ARM A: EXERCISE INTERVENTION ..................................................................... 30 7. PSYCHO -SOCIAL SUPPORT ................................................................................. 36 8. METABOLIC RESEARCH STUDIES ...................................................................... 36 9. OFF- TREATMENT .................................................................................................. 38 10. PRIMARY ENDPOINT CRITERIA FOR OVERALL SUR VIVAL ............................... 38 11. SECONDARY ENDPOINTS .................................................................................... 39 12. STATISTICAL CONSIDERATIONS ......................................................................... 40 13. ADVERSE EVENTS AND REPORTING REQUIREMENTS .................................... 45 14. PROTOCOL VIOLATION AND WITHDRAWAL OF PATIENTS .............................. 49 15. DATA MANAGEMENT AND MONITORING ............................................................ 50 16. PROTECTION OF HUMAN SUBJECTS ................................................................. 52 17. ADMINISTRATIVE, ETHICAL, AND REGULATORY CONSIDERATIONS .............. 53 18. REFERENCES ........................................................................................................ 56 A PPENDICES APPENDIX 1: MODEL CONSENT FORM APPENDIX 2: ‘DEAR PATIENT’ LETTER APPENDIX 3: SELF -DIRECTED EXERCISE GUIDELINES APPENDIX 5: DEMOGRAPHIC S & HEALTH HISTORY QUESTIONNAIRE APPENDIX 6: COUNTRY -SPECIFIC FFQ APPENDIX 8 : EXERCISE SCREENING QUESTIONNAIRE APPENDIX 20 : BRIEF -PAIN INVENTORY SHORT FORM APPENDIX 21 : FACT -G, SOCIAL/FAMILY WELL -BEING APPENDIX 22: EPIC -26 + SUPPLEMENT APPENDIX 23 : FACIT - FATIGUE APPENDIX 24 : EUROQOL EQ5D APPENDIX 25: EORTC QL Q-C30 APPENDIX 26: CES -D APPENDIX 27: STAI APPENDIX 29 : MODIFIED GODIN QUESTION NAIRE APPENDIX 31: PHYSICAL ACTIVITY, SLEEP, FALL S, MEMORY QUESTION S APPENDIX 33: EXERCISE MOTIVATION QUESTIONNAIRE APPENDIX 34: COST OF PARTICIPATION QUESTIONNAIRE (4 versions: 2 for each group, SE and SDE)"
8,page_8,"INTERVAL Protocol Version 4.0, 19 April 2018 9 1.0 INTRODUCTION 1.1 Exercise as Non- Pharmacologic Adjuvant Therapy for Prostate Cancer Identifying and evaluating low -toxicity adjuvant interventions that can be combined with standard therapy to improve outcomes for men with prostate cancer is a high priority and has the potential to have a large impact on the clinical and public health bur den of prostate cancer. We summari se briefly below promising observational, pre- clinical, and pilot clinical data that support the hypothesis that exercise improves overall survival and health- related quality -of-life (QOL) among men with advanced prostate cancer: Vigorous aerobic exercise after diagnosis was associated with a 60% lower risk of fatal prostate cancer and a 49% lower risk of all - cause mortality among men initially diagnosedwith localised disease ( Figure 1 ). 2 A mong men diagnosed with incident advanced prostate cancer (clinical stage T3 or higher), thosewho reported ≥3 h/wk of non- vigorous activity after diagnosis had a 36% lower risk of death comparedto men reporting <1 h/wk (events: 194; HR: 0.64; 95% CI: 0.42, 0.96; p- trend: 0.006) (unpublished, please do not cite/quote; Kenfield SA personal communication). Loading of bone inhibited growth of metastatic tumours in animal models. 3 R esistance exercise and programs with both resistance and aerobic exercise improved physical function and quality -of-life in men without metastases on androg en deprivation therapy (ADT) for prostate cancer.4,5 T reatment -related fatigue is a common side effect in men with advanced prostate cancer,6,7 and ex ercise may decrease fatigue and increase adherence to treatment regimens. New standard treatments for advanced prostate cancer cause adverse metabolic effects (e.g., weight gain, insulin resistance) that may be avoided or attenuated by exercise. 1.2 Potential mechanisms of exercise influencing prostate cancer tumour biology Potential mechanisms by which exercise may lower risk of prostate cancer progression, the incidence and progression of comorbidities, treatment side effects, and overall death among men with advanced prostate cancer include: 1) Endocrine - Exercise influences all hormonal systems in the body with key hormones relevant to prostate cancer being testosterone, growth hormone, and insulin- like growth factor -1 (IGF -I). The andr ogen receptor and its transactivation by ligand are one of the most important determinants of prostate cancer progression. Measurements of serum androgens provide an important biomarker foreffectiveness of androgen deprivation and prostate cancer progression. Current studies are inconclusive as to the effects of exercise on serum androgen levels. 8-11 In part, these studies ar e l imited by low patient numbers and inadequate methods for measuring testosterone levels in the low ranges seen in men on androgen deprivation therapy.12 This is especially true with the newer cyp17 inhibito rs, such as Abiraterone. 2)Immune System, Inflammation, and Cytokines – High levels of inflammatory biomarkers are associated with an increased risk of prostate cancer -specific mortality,13 and exercise is known t o l ower levels of circulating inflammatory biomarkers (e.g., interleukin- 6 (IL-6)) in elderly populations.14 I n addition, exercise may enhance natural killer cell cytotoxicity and immune surveillance, improvi ng i mmune defence against prostate cancer. Further, adipokines may also have pro- or anti -oncogenic roles in angiogenesis and cell proliferation. For example, adiponectin has anti -inflam matory effect s and i ts serum concentration is inversely correlated with adiposity.15 Resistin is associated with insulin resistance through AMP kinase down- regulation. It up -regulates pro -inflammatory cytokines (IL- 6, tumour necrosis factor alpha (TNFα)) which act via the nuclear factor kappa- light-chain- enhancer of Figure 1. Duration of vigorous physical activity after diagnosis of non-metastatic prostate cancer and risk of prostate cancer recurrence and mortality in two distinct cohorts. Error bars represent the upper bound of the 95% confidence interval ( Kenfield SA et al, J Clin Oncol , 2011; Richman EL et al. Cancer Res 2011)."
9,page_9,"INTERVAL Protocol Version 4.0, 19 April 2018 10 activated B cells (NFκb) pathway to increase transcription of proteins involved in cell proliferation, inflammation and anti- apoptosis. In addition, activation of NFκb is implicated in prostate cancer, nuclear expression being associated with nodal metastasis.16 IL-6 and TNFα are both elevated in the serum of patients with metastatic carcinoma compared to patients without metastases. Interestingly, both are elevated in prostate carcinoma in direct proportion to disease stage,17 and increases occur at the time of biochemical (PSA) disease progression. 3)Energy Metabolism – Exercise improves insulin sensitivity and glucose metabolism. While ADT i n pr inciple is targeting the prostate cancer tumour, the systemic treatment in patients results in a ran ge o f alterations associated with metabolic syndrome.18 One of the earliest changes following ADT, withi n 2-6 w eeks, is a reduction in insulin sensitivity leading to a rise in circulating insulin (hyperinsulinemia); the rise in insulin levels precedes changes in adiposity and increased lipids, sarcopenia, and bon e l oss.18,19 High insulin levels are predictive of more rapid progression to CRPC, and poor prognosis.19,20 Insulin has been shown to have a direct action on prostate cancer growth and progression, and this can be inhibited by blocking insulin action.21 Additionally, high levels of C - peptide, a marker of insulin secretion, are associated with a more than 2 -fold increased risk of prostat e c ancer -specific mortality.20 Further, overweight (body mass index (BMI) >25 kg/m2) men with high C - peptide levels had a more than 4 -fold increased risk of prostate cancer -specific mortality compared to normal weight men with low C -peptide levels. 4)Body composition – Cancer and its treatments cause substantial changes in body composition wit h s arcopenic obesity being a common outcome. This not only results in substantial impediment t o f unctional ability and increased cardio -metabolic risk, but also alteration of adipokine and myokine balance, which may contribute to tumour progression. Exercise increases lean muscle mass and may cause loss of fat mass, thereby improving overall body composition. 5) Epigenetics – Exercise can produce epigenetic modulations that may inhibit tumour cell proliferation, such as altering histone deacetylase pathways. 6) Telomere – Short and/or variable telomere length in the prostate is a prognostic marker among men with prostate cancer. One study among 10 men with localised pros tate cancer on active surveillance reported that a lifestyle program that included moderate exercise (as well as diet, stress management, and social support) increased telomere length in blood.22 7) C holesterol - Epidemiological studies have suggested that high levels of cholesterol in the blood are associated with increased risk of prostate cancer and progression of prostate cancer.23,24 Exercise combined with dietary modification has been demonstrated to substantially reduce total cholesterol as well as improve the ratio of high density lipoprotein to low density lipoprotein cholesterol. 8)Oxidative stress - Exercise has been demonstrated to modulate oxidative stress and improv e ant ioxidant capacity. In a pilot study at the University of California, San Francisco, men with low risk, localised prostate cancer who reported ≥3 hours/week of vig orous physical activity had modulate d ex pression of the nuclear factor erythroid 2– related factor 2 (Nrf-2) mediated oxidative stress response pathway in their normal prostate tissue compared to men who did less exercise.25 Oxidativ e st ress is hypothesized to play a significant role in the initiation and progression of prostate cancer.26 1. 3 Randomised Controlled Trials of Exercise Among Men with Prostate Cancer To date, there have been 21 exercise clinical trials conducted among men with localised prostate cancer treated via radiation, surgery, or watchful waiting and 13 among men with non- metastatic prostate cancer treated with primary ADT;27-32 however, none have reported on a survival endpoint. Due to the long survival of men with prostate cancer, randomis ed controlled trials (RCTs) must enrol men with metastatic disease in order to examine a survival endpoint. However, evidence is extremely limited on the effects of exercise among men with metastatic prostate cancer. Only one small pilot study to date conducted in Australia by RU Newton and colleagues included men with metastatic prostate cancer. This 12- week pilot RCT of resistance training versus usual care among 20 men with prostate cancer bone metastases observed no skeletal complications, high attendance (83%) and tolerance (mean=6; scale: 1 -7 with 7=highly tolerable), and improved physical function. 32 This trial did not examine the effect of exercise on prognostic biomarkers, progression, or survival, nor did it examine the combined effect of aerobic and resistance exercise. We are aware of one on- going study examining the effect of supervised exercise on cardiorespiratory fitness among men with castrate -resistant prostate cancer (CRPC) on enzalutamide (personal communication LW Jones to JM Chan). The proposed study would be the first RCT to examine the effect of exercise on overall survival (OS) in men with prostate cancer."
