,PageNo,Text
0,page_0,"Clinical Study Protocol R2810 -ONC -1676 Amendment 7 Regeneron Pharmaceuticals, Inc. Page 1 of 145 CONFIDENTIAL IND Number: Regeneron Pharmaceuticals, Inc. EudraCT number: 2017 -000350 -19 Clinical Study Protocol AN OPEN -LABEL, RANDO MIZED, PHASE 3 CLINI CAL TRIAL OF REGN2810 VERSUS INVESTIGATOR'S CHOIC E OF CHEMOTHERAPY IN RECU RRENT OR METASTATIC CERVICAL CARCINOMA Compound: REGN2810 (Cemiplimab) Clinical Phase: 3 Protocol Number: R2810 -ONC -1676/GOG -3016 (CVP1601) ENGOT -cx9 Protocol Version: R2810 -ONC -1676/GOG -3016 (CVP1601) ENGOT -cx9 Amendment 7 Amendment 7 Date of Issue See appended electronic signature page Amendment 6 Date of Issue 26 May 2020 Amendment 5 Date of Issue 08 Mar 2019 Amendment 4 Date of Issue 16 Aug 2018 Amendment 3JP Date of Issue 27 Apr 2018 Amendment 3 Date of Issue 21 Mar 2018 Amendment 2 Date of Issue: 03 Nov 2017 Amendment 1 Date of Issue: 14 Jul 2017 Original Date of Issue: 13 Apr 2017 Scientific/Medical Monitors: Regeneron Pharmaceuticals, Inc. 777 Old Saw Mill River Road Tarrytown, NY 10591 VV-RIM-00146791-1.0 Approved - 14 Apr 2021 GMT-5:00NCT03257267"
1,page_1,"Clinical Study Protocol R2810 -ONC -1676 Amendment 7 Regeneron Pharmaceuticals, Inc. Page 2 of 145 CONFIDENTIAL VV-RIM-00146791-1.0 Approved - 14 Apr 2021 GMT-5:00"
2,page_2,"Clinical Study Protocol R2810 -ONC -1676 Amendment 7 Regeneron Pharmaceuticals, Inc. Page 3 of 145 CONFIDENTIAL AMENDMENT HISTORY Amendment 7 The Independent Data Monitoring Committee (IDMC) convened on 8 March 2021 to evaluate the data from a planned formal interim analysis of overall survival (OS). The IDMC declared superiority of OS in patients receiving cemiplimab as compared to investigator’s choice (IC) chemotherapy. As a result of the assessment, protocol Amendment 7 is being implemented to provide a mechanism for eli gible patients randomized to chemotherapy to receive cemiplimab as part of a cemiplimab Extension Phase. Patients randomized to IC chemotherapy may screen to receive cemiplimab in the Extension Phase up to and including 30 June 2021. Patients previously on IC chemotherapy may continue up to 96 weeks on cemiplimab as per the Schedule of Events for the cemiplimab Extension Phase ( Table 3). All patients c urrently on cemiplimab may continue treatment up to 96 weeks. All patients receiving cemiplimab will do so as per the Schedule of Events for the cemiplimab Extension Phase (Table 3). Patients currently receiving IC chemotherapy (pemetrexed, gemcitabine, topotecan, irinotecan, or vinorelbine) may continue to be treated as long as, in the opinion of the investigator, they are continuing to derive benefit from the assigned treatment. As of Amendment 7 retreatment is no longer an option. As of Amendment 7, follow -up visits are no longer required. Detailed changes are in the following table: Description of Change Brief Rationale Section # and Name Added a cemiplimab Extension Phase so that patients previously randomized to the IC chemotherapy arm can receive cemiplimab 350 mg Q3W up to 96 weeks. Added language stating that patients currently on cemiplimab will also transition to the cemiplimab Exten sion Phase with pared -down assessments up to 96 weeks (inclusive of previous cemiplimab therapy). This is due to the observed superiority of OS in patients receiving cemiplimab as compared to IC chemotherapy at the second interim analysis. Cemiplimab continues to demonstrate a safety profile consistent in class. Clinical Study Protocol Synopsis: Study Design Section 5.1 Study Description and Duration Section 5.1.2 End of Study Definition Section 7.1.7 Note Regarding IDMC Interim Analysis 2 (new section) Section 7.1.7.1 Cemiplimab Extension Phase of the Study (new section) Table 3 Schedule of Events for Cemip limab Extension Phase (new table) Section 7.1.7.2 Footnotes for the Schedule of Events Table 3 for the VV-RIM-00146791-1.0 Approved - 14 Apr 2021 GMT-5:00"
3,page_3,"Clinical Study Protocol R2810 -ONC -1676 Amendment 7 Regeneron Pharmaceuticals, Inc. Page 4 of 145 CONFIDENTIAL Description of Change Brief Rationale Section # and Name Cemiplimab Extension Phase (new section) Sectio n 15 Protocol Amendments Added language to remove option for retreatment upon disease progression for patients entering the cemiplimab Extension Phase. Based on limited data, the benefit of retreating patients with cemiplimab after progression on cemiplimab during the follow -up phase can’t be confirmed. Section 7.1.7 Note Regarding IDMC Interim Analysis 2 (new section) Added language to remove follow -up visits for patients entering the cemiplimab Extension Phase. This is due to the observed superiority of OS in patients receiving cemiplimab as compared to IC chemotherapy at the second interim analysis. Cemiplimab continues to demonstrate a safety profile consistent in class. Section 7.1.7 Note Regarding IDMC Interim Analysis 2 (new section) MedDRA Dictionary -Derived Preferred Terms for Potential immune -related adverse events (irAEs) list updated as per MedDRA version 23.0. The list was updated since the last amendment. Appendix 3 MedDRA Dictionary -Derived Preferred Terms for Potential irAEs Amendment 6 Change and Rationale for Change Sections Changed Added European Network for Gynaecological Oncological Trial groups (ENGOT) number to Protocol Number and Protocol Version. Protocol Number Protocol Version Added 2 interim analyses to provide early efficacy asse ssment in this unmet -need population, and increased sample size to maintain 90% power with 2 interim analyses. Interim efficacy analyses will be reviewed by Independent Data Monitoring Committee (IDMC). Clinical Study Pr otocol Synopsis: Study Design , Population, Statistical Plan Section 3.2.1 Rationale for Patient Population and Study Design Section 5.1 Study Description and Duration VV-RIM-00146791-1.0 Approved - 14 Apr 2021 GMT-5:00"
4,page_4,"Clinical Study Protocol R2810 -ONC -1676 Amendment 7 Regeneron Pharmaceuticals, Inc. Page 5 of 145 CONFIDENTIAL Change and Rationale for Change Sections Changed Figure 2 Study Design Schematic Section 5.1.2 End of Study Definition Section 5.2 Planned Interim Analysis Section 5.3.1 . Independent Data Monitoring Committee Section 6.1 Number of Patients Planned Section 7.1.5 Footnotes for the Schedule of Events Table for Post -Treatment Follow -up, footnote # 2 Section 8.8 Method of Treatment Assignment Section 10.2 Justification of Sample Size Section 10.4.5.1 Primary Efficacy Analysis Section 10.5 Interim Analysis Table 15 Alpha Spending in Group Sequential Design Using Lan -DeMets (O’Brien Fleming) Spending Function Section 10.6 Additional Statistical Data Handling Conventions Added language to meet a requirement under the guidance that has come out in the to address considerations related to conduct of a study dur ing the COVID -19 pandemic, including statistical analysis language. Section 5.4 Study Conduct in Response to COVID -19 (new) Section 7.1.1 COVID -19 Adaptation (new) Section 10 Statistical Plan Corrected typo regarding lymph nodes to have Inclusion Criteria #3 consistent with Appendix 1. Changed >15 mmto >15 mm. Section 6.2.1 Inclusion Criteria, # 3 Added language to clarify that peripheral blood mononuclear cell (PBMC) collection is optional and will only be done for patients receiving cemiplimab and who have signed the PBMC consent. Section 7.1.5 Footnotes for the Schedule of Events Table for Post -Treatment Follow -up, footnote # 6 Corrected typo in Appendix 1 to make consistent with Response Evaluation Criteria in Solid Tumors (RECIST) guidelines. Appendix 1.RESPONSE EVALUATION CRITERIA IN SOLID TUMORS: RECIST GUIDELINE (VERSION 1.1) VV-RIM-00146791-1.0 Approved - 14 Apr 2021 GMT-5:00"
5,page_5,"Clinical Study Protocol R2810 -ONC -1676 Amendment 7 Regeneron Pharmaceuticals, Inc. Page 6 of 145 CONFIDENTIAL Amendment 5 Change and Rationale for Change Sections Changed Updated background information on cemiplimab, including information regarding FDA approval in 2018, to keep this section current. Section 1 Introduction Updated study population to cap enrollment of patients with adenocarcinoma histology and increase enrollment of patients with squam ous cell histology (SCC) based on emerging internal data and early data from other oncology studies that PD -1/PD -L1 blockade is efficacious in squamous histology, and added a rationale for this change. Increased enrollment to approximately 534 in order to accommodate the new target enrollment of 436 patients with SCC histology. Updated the statistical plan to prioritize analysis of SCC over all histologies of cervical cancer. Clinical Study Protocol Synopsis: Objectives Clinical Study Protocol Synopsis: Study Design Clinical Study Protocol Synopsis: Population Clinical Study Protocol Synopsis: Statistical Plan Section 2.1 Primary Objective Section 2.2 Secondary Objectives Section 3.1 Hypothesis Section 3.2.1 Rationale for Patient Population and Study Design Section 5.1 Study Description and Duration Figure Study Design Schematic Section 6.1 Number of Patients Planned Section 6.2 Study Population Section 6.2.1 Inclusion Criteria, #1 Section 7.2.1 Procedures Performed at the Screening Visit Section 8.8 Method of Treatment Assignment Section 10.2 Justification of Sample Size Section 10.4.5.1 Primary Efficacy Analysis Section 10.4.5.2 Secondary Efficacy Analysis Section 10.4.5.5 Subgroup Analyses Section 10.4.6 Safety Analysis VV-RIM-00146791-1.0 Approved - 14 Apr 2021 GMT-5:00"
6,page_6,"Clinical Study Protocol R2810 -ONC -1676 Amendment 7 Regeneron Pharmaceuticals, Inc. Page 7 of 145 CONFIDENTIAL Change and Rationale for Change Sections Changed Updated the total duration of study to accommodate increased enrollment needed to enroll 436 patients with SCC histology. Section 5.1.2 End or Study Definition Removed interim futility rule because t he overall survival benefit of immune checkpoint blockers in oncology studies may not be evident in an early event analysis. As clinical safety and efficacy of cemiplimab has been demonstrated in a variety of tumor types, including cutaneous squamous cell carcinoma ( Migden 2018 ) and the clinical efficacy of PD -1 blockad e in cervical carcinoma has recently been described ( Chung 2018 ), an interim futility analysis is not warranted. Clinical Study Protocol Synopsis: Statistical Plan Section 5.2 Planned Interim Analysis Section 10.5 Interim Analysis Updated defin itions of treatment and post - treatment periods to align with updated company protocol template. Section 9.4.1 Adverse Events Section 9.4.2 Serious Adverse Events Section 10.4.6.1 Adverse Events Removed the text on sample size consideration and subgroup analyses of patients from Japan, as the Japan -specific information will be provided separately. Clinical Study Protocol Synopsis: Statistical Plan Section 10.2 Justification of Sample Size Section 10.4.5.1 Primary Efficacy Analysis Added statement that death due to disease progression will not be considered an adverse event but will be reported in efficacy endpoints such as PFS and OS, for consistency with updated company protocol template. Section 10.4.6.1 Adverse Events Added description of Trial Steering Committee Section 5.3.2 Trial Steering Committee (Section Added) Added statements to clarify that peripheral blood mononuclear cell (PBMC) collection is optional and will only be done for patients receiving cemiplimab. Table 1 Schedule of Events: Screening and Treatment Period Section 7.1.2 Footnotes for the Schedule of Events Table for Screening and Treatment, footnote 14 Table 2 Schedule of Events, Post - Treatment Follow -Up Section 7.1.5 Footnotes for the Schedul e of Events Table for Post -treatment Follow -up, footnote 6 VV-RIM-00146791-1.0 Approved - 14 Apr 2021 GMT-5:00"
7,page_7,"Clinical Study Protocol R2810 -ONC -1676 Amendment 7 Regeneron Pharmaceuticals, Inc. Page 8 of 145 CONFIDENTIAL Change and Rationale for Change Sections Changed Section 7.2.7.3 Peripheral Blood Mononuclear Cells (optional) Added guidance stating “patients who fail screening may be screened one additional time and an ICF will need to be signed at re -screen. Some procedures may not need to be repeated if they were previously completed within 28 days prior to cycle 1 day 1.” Table 1 Schedule of Events: Screening and Treatment Period Section 7.1.2 Footnotes for the Schedule of Events Table for Screening and Treatment, footnote 1 (footnote added) Section 7.2.1 Procedures Performed at the Screening Visit Added clarifying language to the definition of “further progression after resumption of treatment.” Section 8.6 Treatment Beyond Progression in the Cemiplimab Treatment Group Updated definition of ORR from overall response rate to objective response rate to align with other protocols in the cemiplimab program. Clinical Study Protocol Synopsis: Objectives Section 2.2 Secondary Objectives Added language to clarify that dose modification recommendations pertain to treatment related adverse events (AEs) only. Section 8.3.1 Dose Modification Removed confirmatory scans at progressive disease, because per RECIST 1.1, progressive disease does not require confirmation. Appendix 1 Response Evaluation Criteria in Solid Tumors: RECIST Guideline (Version 1.1) Added a time point for vital sign check on day 15 of each cycle of irinotecan, as standard o f care dictates that vitals should be taken prior to administering each weekly infusion. Table 1 Schedule of Events: Screening and Treatment Period Updated footnotes to schedule of events to remove PK and ADA sample collection time points at the end of treatment and during follow -up. Section 7.1.2 Footnotes for the Schedule of Events Table for Screening and Treatment, footnotes 11 and 12 Updated footnote to schedule of events describing ADA sample collection to include PK sample collection as well. Section 7.1.5 Footn otes for the Schedule of Events Table for Post -treatment Follow -up, footnote 4 Removed statement that triplicate ECGs are not required. Section 7.2.5.3 Electrocardiogram Updated “follow up visit 2” to “end of study” in the Schedule of Events to clarify that survival follow -up starts after the end of study and that follow -up is quarterly. Section 7.1.5 Footnotes for the Schedule of Events Table for Post -treatment Follow -up, footnote 2 VV-RIM-00146791-1.0 Approved - 14 Apr 2021 GMT-5:00"
8,page_8,"Clinical Study Protocol R2810 -ONC -1676 Amendment 7 Regeneron Pharmaceuticals, Inc. Page 9 of 145 CONFIDENTIAL Change and Rationale for Change Sections Changed Minor language clarif ications Section 4.2.1 Primary Endpoint Administrative changes Title Page: Scientific/Medical Monitor “REGN2810 (cemipl imab)” replaced with cemiplimab Throughout Amendment 4 Amendment 4 incorporates all changes made for Amendment 3 JP, which were changes that were required to conduct the study in Japan. In addition, the following changes were made in this amendment: Change Sections Changed Removed the requirement that patients must be platinum -refractory, which was defined as progression of disease within 6 months of last dose of platinum therapy. Therefore, the term ‘platinum -refractory’ used to describe the patient population was removed from the protocol. Face Page - Title Synopsis - Title Synopsis – Objectives Synopsis – Study Design Section 2.1 Primary Objective Section 3.2.1 Rationale for P atient Population and Study Design Section 5.1 Study Description and Duration Figure 2: Study Design Schematic Revised inclusion req uiring platinum -therapy. Patients must have had disease progression after prior platinum therapy in recurrent or metastatic disease setting, but without the requirement for progression within 6 months of last dose. Clinical Study P rotocol Synopsis – Study Population Section 3.1 Hypothesis Section 6.2.1 . Inclusion Criteria # 2 Revised and shortened the summary of prior studies regarding discussion of platinum -free interval. Section 3.2.1 Rationale for Patient Population and Study Design Deleted statement that follow -up will occur until death or study completion. Replaced with clarification that patients will be followed for survival after the follow -up period. Clinical Study Synopsis – Study Design Section 5.1 Study Description and Duration Added clarification that patients who only received prior platinum -based therapy concurrently with radiation ther apy for localized disease are not eligible. Clinical Study Protocol Synopsis – Study Population Section 6.2.1 Inclusion Criteria – Criterion #2 VV-RIM-00146791-1.0 Approved - 14 Apr 2021 GMT-5:00"
9,page_9,"Clinical Study Protocol R2810 -ONC -1676 Amendment 7 Regeneron Pharmaceuticals, Inc. Page 10 of 145 CONFIDENTIAL Change Sections Changed Increased the duration of which the investigato r is required to report a pregnancy, from ‘within 90 days’ to ‘within 6 months,’ of the last dose of study drug. This change was made to ensure consistency with Exclusion criterion # 16 (Section 6.2.2 ) to exclude women of childbearing potential who are unwilling to practice highly effective contra ception for at least 6 months after the last dose of study drug. Section 9.4.3 Other Events that Require Accelerated Reporting to Sponsor Added the description of patient population, to the appropriate section in the protocol body, for consistency with the corresponding section in the Clinical Study Protocol Synopsis Section 6.2 Study Population Added clarification that for patients who experience toxicity with a dose increase from 100 mg/m2 to 125 mg/m2, the recommended first dose reduction should be to 100 mg/m2. Section 8.4.3 Irinotecan Dose Modifications Added clarification of the Dose Modification and Study Treatment Discontinuation Rules for Investigator’s Choice Chemotherapy that for other chemotherapy -related AEs that are not specifically addressed in these sections, the general approach for ≥ grade 3 treatment -related AEs is to hold chemotherapy until resolution of the event to ≤ grade 1 or baseline, and to red uce by one dose level on resumption of treatment. Section 8.4 Dose Modification and Study Treatment Discontinuation Rules for Investigator’s Choice C hemotherapy Added language regarding selection of Investigator’s Choice Chemotherapy when prescribing chemotherapy to patients on the control arm to give preference to regimens allowed by local regulations. This addition was requested by the . Section 8.1 Investigational and Reference Treatments Added clarification that the EORTC QLQ -C30 assessment may be performed at any subsequent visit if the assessment is not performed on day 1. Table 1: Schedule of Events: Screening and Treatment Period Section 7.1.2 Footnotes for the Schedule of Events Table for Screening and Treatment – Footnote #14 Added a subgroup analysis by number of prior lines o f systemic therapy for recurrent or metastatic disease (1 line or >1 line), which will Section 10.4.5.5 Subgroup Analysis VV-RIM-00146791-1.0 Approved - 14 Apr 2021 GMT-5:00"
