,PageNo,Text
0,page_0,"A Prospective, Multi- Center, Randomized, Triple-Blinded, Placebo- Controlled study of IL -1RA Treatment in Patients with Acute ACL Tear and Painful Effusions NCT Number: NCT02930122 Document Date: 03 March 2020"
1,page_1,"A Prospective, Multi- Center, Randomized, Triple-Blinded, Placebo- Controlled study of IL -1RA Treatment in Patients with Acute ACL Tear and Painful Effusions Short title: EASI ACL Sponsor: Austin Stone MD , PhD Univeristy of Kentucky Department of Orthopaedic Surgery & Sport Medicine 760 S Limestone, Suite K401 Lexington, KY 40536-0284 Phone Number: (859)218-3065 Fax: (859) 323-2412 Email: austin.stone@uky.edu Principal Investigator: Cale Jacobs, PhD University of Kentucky Department of Orthopaedic Surgery & Sport Medicine Lexington, KY 40536 Phone Number: 859-797-8197 Fax: 859-323-2412 Email: cale.jacobs@uky.edu IND#: 116,316 Funded by : Arthritis Foundation and Sobi Pharmaceuticals Version Number: 7 .0 3 March 2020"
2,page_2,"Table of Contents LIST OF ABBREVIATIONS ....................................................................................................................................... 1 STATEMENT OF COMPLIANCE ............................................................................................................................. 3 INVESTIGATOR SIGNATURE ................................................................................................................................. 4 PROTOCOL SUM MARY ........................................................................................................................................... 5 SCHEMATIC OF STUDY DESIGN .......................................................................................................................... 7 1 KEY ROLES ......................................................................................................................................................... 8 2 INTRODUCTION: BACKGROUND INFORMATION AND SCIENTIFIC RATIONALE ............................... 9 2.1 Background Information ........................................................................................................................ 9 2.2 Rationale ............................................................................................................................................... 14 2.3 Potential Risks and Benefits ................................................................................................................. 15 2.3.1 Known Potential Risks ..................................................................................................... 15 2.3.2 Known Potential Benefits ................................................................................................. 16 3 OBJECTIVES AND PURPOSE .......................................................................................................................... 16 4 STUDY DESIGN AND ENDPOINTS ................................................................................................................ 16 4.1 Description of the Study Design ........................................................................................................... 16 4.2 STUDY ENDPOINTS ......................................................................................................................... 17 4.2.1 Primary Endpoint .............................................................................................................. 17 4.2.2 Secondary Endpoints ........................................................................................................ 17 5 STUDY ENROLLMENT AND WITHDRAWAL .............................................................................................. 17 5.1 Participant Inclusion Criteria ................................................................................................................ 17 5.2 Participant Exclusion Criteria ............................................................................................................... 17 5.3 Strategies for Recruitment and Retention ............................................................................................. 18 5.4 Participant Withdrawal or termination ................................................................................................. 18 5.4.1 Reasons for Withdrawal or Termination ........................................................................... 18 5.4.2 Handling of Participant Withdrawals or termination ........................................................ 19 5.5 Premature Termination or Suspension of Study ................................................................................... 19 6 STUDY AGENT .................................................................................................................................................. 19 6.1 Study Agent(s) and Control Description .............................................................................................. 19 6.1.1 Acquisition ........................................................................................................................ 19 6.1.2 Formulation, Appearance, Packaging, and Labeling ........................................................ 19 6.1.3 Product Storage and Stability ........................................................................................... 20 6.1.4 Preparation ........................................................................................................................ 20 6.1.5 Dosing and Administration ............................................................................................... 21 6.1.6 Route of Administration ................................................................................................... 21 6.1.7 Starting Dose and Dose Escalation Schedule ................................................................... 21 6.1.8 Dose Adjustments/Modifications/Delays ......................................................................... 21 6.1.9 Duration of Therapy ......................................................................................................... 21 6.1.10 Tracking of Dose .............................................................................................................. 21 6.2 Study agent Accountability Procedures ................................................................................................ 21 7 STUDY PROCEDURES AND SCHEDULE ...................................................................................................... 22 7.1 Study Procedures/Evaluations .............................................................................................................. 22 7.1.1 Study related ..................................................................................................................... 22 7.1.2 Standard of care study procedures .................................................................................... 24 7.2 Laboratory Procedures/Evaluations ...................................................................................................... 24 7.2.1 Clinical Laboratory Evaluations ....................................................................................... 24 7.2.2 Other Assays or Procedures .............................................................................................. 25"
3,page_3,"7.2.3 Specimen Preparation, Handling, and Storage .................................................................. 26 7.2.4 Specimen Shipment .......................................................................................................... 26 7.3 Study Schedule ..................................................................................................................................... 26 7.3.1 Screening/enrollment ........................................................................................................ 26 7.3.2 Schedule of Events Table ................................................................................................. 27 7.4 Justification for Sensitive Procedures ................................................................................................... 29 7.5 Concomitant Medications, Treatments, and Procedures ...................................................................... 29 7.6 Prohibited Medications, Treatments, and Procedures .......................................................................... 29 7.8 Rescue Medications, Treatments, and Procedures ............................................................................... 29 7.9 Participant Access to Study Agent At Study Closure ........................................................................... 29 8 ASSESSMENT OF SAFETY .............................................................................................................................. 29 8.1 Specification of Safety Parameters ....................................................................................................... 29 8.1.1 Definition of Adverse Events (AE) ................................................................................... 29 8.1.2 Definition of Serious Adverse Events (SAE) ................................................................... 30 8.1.3 Definition of Unanticipated Problems (UP) ...................................................................... 30 8.2 Classification of an Adverse Event ...................................................................................................... 30 8.2.1 Severity of Event .............................................................................................................. 30 8.2.2 Relationship to Study Agent ............................................................................................. 31 8.2.3 Expectedness .................................................................................................................... 32 8.3 Time Period and Frequency for Event Assessment and Follow -Up ..................................................... 32 8.4 Reporting Procedures ........................................................................................................................... 33 8.4.1 Adverse Event Reporting .................................................................................................. 33 8.4.2 Serious Adverse Event Reporting ..................................................................................... 33 8.4.3 Unanticipated Problem Reporting ..................................................................................... 35 8.4.4 Events of Special Interest ................................................................................................. 36 8.4.5 Reporting of Pregnancy .................................................................................................... 36 8.5 Study Halting Rules .............................................................................................................................. 36 8.6 Safety Oversight ................................................................................................................................... 36 9 CLINICAL MONI TORING ................................................................................................................................. 37 10 STATISTICAL CONSIDERATIONS ................................................................................................................. 37 10.1 Statistical and Analytical Plans ............................................................................................................ 37 10.1.1 General Approach ............................................................................................................. 37 10.1.2 Analysis of the Primary Efficacy Endpoint(s) .................................................................. 38 10.1.3 Analysis of the Secondary Endpoint(s) ............................................................................. 38 10.2 Measures to Minimize Bias .................................................................................................................. 38 10.2.1 Enrollment/ Randomization/ Masking Procedures ........................................................... 38 10.2.2 Evaluation of Success of Blinding .................................................................................... 39 10.2.3 Breaking the Study Blind/Participant Code ...................................................................... 39 11 SOURCE DOCUMENTS AND ACCESS TO SOURCE DATA/DOCUMENTS .............................................. 39 12 QUALITY ASSURANCE AND QUALITY CONTROL .................................................................................... 40 13 ETHICS/PROTECTION OF HUMAN SUBJECTS ............................................................................................ 40 13.1 Ethical Standard ................................................................................................................................... 40 13.2 Institu tional Review Board ................................................................................................................... 40 13.3 Informed Consent Process .................................................................................................................... 40 13.3.1 Consent/assent and Other Informational Documents Provided to Participants ................. 41 13.3.2 Consent Procedures and Documentation .......................................................................... 41 13.4 Participant and data Confidentiality ..................................................................................................... 41"
4,page_4,"13.4.1 Research Use of Stored Human Samples,Specimens or Data ........................................... 42 13.5 Future Use of Stored Specimens .......................................................................................................... 42 14 DATA HANDLING AND RECORD KEEPING ................................................................................................ 42 14.1 Data Collection and Management Responsibilities .............................................................................. 42 14.2 Study Records Retention ...................................................................................................................... 42 14.3 Protocol Deviations .............................................................................................................................. 42 14.4 Publication and Data Sharing Policy .................................................................................................... 43 15 STUDY ADMINISTRATION ............................................................................................................................. 44 15.1 Study Leadership .................................................................................................................................. 44 16 CONFLICT OF INTEREST POLICY ................................................................................................................. 44 17 LITERATURE REFERENCES ........................................................................................................................... 44 18 Appendixes ........................................................................................................................................................... 47"
5,page_5,"EASI ACL Version 7.0 3 March 2020 1 LIST OF ABBREVIATIONS ACL Anterior cruciate ligament (ACL) AE Adverse Event CFR Code of Federal Regulations CRF Case Report Form CIOMS Council for International Organizations of Medical Science CLIA Clinical Laboratory Improvement Amendments CMP Clinical Monitoring Plan CMS Center for Medicare and Medicaid Services COMP Cartilage oligomeric protein CSQ Coping Strategies Questionnaire CTXII Collagen Type II DHHS Department of Health and Human Services DSMB Data Safety Monitoring Board eCRF Electronic Case Report Forms FDA Food and Drug Administration FDAAA Food and Drug Administration Amendments Act of 2007 FFR Federal Finance Report GAG glycomsaminoglycan GCP Good Clinical Practice GLP Good Laboratory Practice GMP Good Manufacturing Practice HIPAA Health Insurance Portability and Accountability Act IB Investigator’s Brochure ICH International Conference on Harmonisation ICH E6 International Conference on Harmonisation Guidance for Industry, Good Clinical Practice: Co nsolidated Guidance ICMJE International Committee of Medical Journal Editors IKDC International K nee Documentation Committee IL-1ra Interleukin 1 receptor antagonist IND Investigational New Drug Application IRB Institutional Review Board ISO International Organization for Standardization KOOS Knee Injury and Osteoarthritis Outcome Score LSMEANS Least -squares means MedDRA Medical Dictionary for Regulatory Activities MOON Multicenter, Orthopaedic Outcome Network MOP Manual of Procedures MRI Magnetic Resonance Imaging MSDS Material Safety Data Sheet NIH National Institutes of Health NIH IC NIH Institute and Center NtxI Collagen Type I"
6,page_6,EASI ACL Version 7.0 3 March 2020 2 OA Osteoarthritis OHRP Office for Human Research Protections PI Principal Investigator PTOA Post-traumatic osteoarthritis QA Quality Assurance QC Quality Control RA Rheumatoid Arthritis SAE Serious Adverse Event SAP Statistical Analysis Plan SOC System Organ Class SOP Standard Operating Procedure UP Unanticipated Problem US United States XO Xanthine Oxidase
7,page_7,"EASI ACL Version 7.0 3 March 2020 3 STATEMENT OF COMPLIANCE The trial will be carried out in accordance with Good Clinical Practice (GCP) as required by the following (use applicable regulations depending on study location and sponsor requirements; examples follow): • United States (US) Code of Federal Regulations (CFR) applicable to clinical studies (45 CFR Part 46, 21 CFR Part 50, 21 CFR Part 56, 21 CFR Part 312, and/or 21 CFR Part 812) • ICH E6 All key personnel (all individuals responsible for the design and conduct of this trial) have completed Human Subjects Protection Training. Sponsor : _______ _Austin Stone, MD,PhD______________________ Print/Type Name Signed: _____________________________________ Date: ______________ Signature"
8,page_8,"EASI ACL Version 7.0 3 March 2020 4 INVESTIGATOR SIGNATURE I, the undersigned Investigator, have read the following protocol and agree to conduct the study in compliance with the protocol, International Conference on Harmonization (ICH) Good Clinical Practice (GCP), Good Laboratory Practice (GLP) and all applicable regulatory requirements. I, the undersigned Investigator, agree: • To assume responsibility for the proper conduct of the study and not to deviate from the procedures described in the protocol. • I am thoroughly familiar with the investigational product(s) as described in the protocol, Investigator’s Brochure and any other relevant information sources provided to me. • I am aware of an d will conduct the study in compliance with the protocol, ICH GCP guidelines and all applicable regulatory requirements. • I agree to permit monitoring and auditing of the study by the Sponsor and its designates, and inspection by appropriate regulatory authority (ies). • I agree to ensure that all persons assisting with the conduct of the study are properly qualified for their function. Investigator Name & Signature: Principal Investigator: __ Cale Jacobs, PhD _______________________________________ Print/Type Name Signed: _____________________________________ Date: ______________ Signature"
9,page_9,"EASI ACL Version 7.0 3 March 2020 5 PROTOCOL SUMMARY Title: A Prospective, M ulticenter , Randomized, Triple-Blinded, Placebo - Controlled study of IL- 1RA Treatment in Patients with Acute ACL Tear and Painful Effusions Précis: This study aims to establish efficacy and timing of administration, to reduce post-injury pain, decrease inflammatory biomarkers in ACL injured patients undergoing ACL reconstruction and correlate function, patient reported outcomes and MRI findings at 1 years after ACL injury. The study populati on will include 40 subjects , ages 14- 40 who will be randomized into 2 groups (20 subjects per group). Objectives: 1. Test the efficacy of a treatment protocol using IL -1ra and knee arthrocentesis to alleviate inflammation related knee pain and improve patient -reported outcomes (PRO) following ACL rupture. 2. Determine if intra -articular IL -1ra therapy improves levels of a panel of inflammatory, meniscus and cartilage metabolism, and oxidative stress biomarkers as measured in synovial fluid, serum and urine from patients immediately after ACL injury (baseline, 2 weeks after injury and at 1 and 2 years after surgery). 3. Answer the question if MRI T1rho changes correlate with synovial biomarker levels and show predictive value for the overall subject patient outcome at 2 years . Endpoint Primary endpoint : Change in Patient reported outcomes as measured by KOOS-Symptoms Secondary endpoints : KOOS QOL, KOOS -pain, KOOS -Sports/Rec, Biomarker levels in synovial fluid, serum and urine at time of surgery MRI T1rho changes at 2 years Study Stopping Criteria • Local intolerance of the administered Anakinra ( Kineret ®) or any sign of allergic response. • Development of signs and symptoms before the second time point preventing the second administration of the study drug. • Any patient reported and drug related SAE after the first or second administration of the study drug. • Diagnosis with any condition as outlined in the exclusion criteria during the course of the initial 2 weeks of study enrollment. Population: The study population will include up to 40 subjects within 28 days following of injury. The study is open to male and female participants who are between the ages of 14 and 40, who have ACL tears. Participant s will be enrolled at the University of Kentucky."
