,PageNo,Text
0,page_0,Clinical Protocol Confidential Purdue Pharma L.P. Protocol: VAN2001 Protocol Amendment 1 Page 1 of 173
1,page_1,"Clinical Protocol Confidential Purdue Pharma L.P. Protocol: VAN2001 Protocol Amendment 1 Page 2 of 173 1 TITLE PAGE Protocol Number: VAN2001 Title: A Phase 2a, Multicenter, Randomized, Double-blind, Placebo-controlled and Active-controlled, Parallel-group Study Evaluating the Analgesic Efficacy and Safety of V120083 in Subjects with Moderate to Severe Chronic Pain Due to Osteoarthritis of the Knee Sponsor: Purdue Pharma L.P. One Stamford Forum Stamford, CT 06901-3431 USA Test Drug: V120083 Phase: Phase 2a Version Date: Version 2, 17-Feb-2017 Approval Date: 16-Feb-2017 GCP Statement: This study is to be performed in compliance with the International Council for Harmonisation (ICH) and all applicable Good Clinical Practices (GCPs) and federal and local regulations. Confidentiality: This document is confidential. It contains proprietary information of Purdue Pharma L.P. Any viewing or disclosure of such information that is not authorized in writing by the sponsor (or designee) is strictly prohibited. Such information may be used solely for the purpose of reviewing or performing this study."
2,page_2,"Clinical Protocol Confidential Purdue Pharma L.P. Protocol: VAN2001 Protocol Amendment 1 Page 3 of 173 2 SYNOPSIS Synopsis Name of Company: Purdue Pharma LP Protocol Number: VAN2001 Name of Finished Product: V120083 capsules Name of Active Ingredient: V120083 US IND/EUDRACT No.: Full Title of the Study: A Phase 2a, Multicenter, Randomized, Double-blind, Placebo-controlled and Active-controlled, Parallel-group Study Evaluating the Analgesic Efficacy and Safety of V120083 in Subjects with Moderate to Severe Chronic Pain Due to Osteoarthritis of the Knee Investigator(s)/Center(s): Approximately 30 Planned First Subject First Visit: Q1 2017 Phase of Development: Phase 2a Objectives: Primary: • The primary objective of this study is to evaluate the analgesic efficacy of V120083 twice daily (bid) compared to placebo in subjects with moderate to severe chronic pain due to osteoarthritis of the knee using the “average pain over the last 24 hours” score from the modified Brief Pain Inventory – short form (mBPI-SF) pain severity subscale at week 4 of the double-blind period. Secondary: The secondary objectives of this study are to: x Evaluate the safety and tolerability (including adverse event [AE] reporting, clinical laboratory parameters, and physical examination) of 2 dose levels of V120083 x Evaluate the efficacy of V120083 on pain, stiffness, physical function, and overall disability using the Western Ontario and McMaster Osteoarthritis Index (WOMAC) subscale and total scores x Evaluate the efficacy of V120083 on pain intensity due to OA using numerical rating scale (NRS) pain scores from the mBPI-SF pain severity subscale x Evaluate the impact of V120083 on pain-related quality of life/function using the mBPI-SF pain interference subscale x Evaluate the effect of V120083 on pain severity and pain interference overall using the mBPI-SF total score x Evaluate the impact of V120083 on subjects’ health state (as defined by mobility, self-care, daily activities, pain/discomfort, and anxiety/depression) using the EuroQol-5D (EQ-5D) x Evaluate the impact of V120083 on subjects’ functional health and well-being using the Medical Outcomes Study 36-Item Short Form Health Survey (SF-36) x Evaluate subject global impression of treatments using the Patient Global Impression of Change (PGIC) questionnaire x Evaluate the impact of V120083 on mood (anxiety and depression) using the Hospital Anxiety and Depression Scale (HADS )"
3,page_3,"Clinical Protocol Confidential Purdue Pharma L.P. Protocol: VAN2001 Protocol Amendment 1 Page 4 of 173 x Evaluate the efficacy of naproxen vs. placebo for assay sensitivity using the primary and secondary endpoints indicated above. x Determine plasma levels of V120083 in subjects under clinical use conditions. x Evaluate supplemental analgesic medication use x Evaluate treatment response x Evaluate the occurrence of treatment-emergent suicidal ideation or behavior using the Columbia – Suicide Severity Rating Scale (C-SSRS) Study Design (Methodology): This is a phase 2a, double-blind, double-dummy, placebo- and active-controlled, parallel-group, multicenter study to evaluate the analgesic efficacy and safety of V120083 vs placebo in subjects with moderate to severe chronic pain due to osteoarthritis (OA) of the knee (Figure 1). The total duration of the study for a given subject is up to 56 days, inclusive of a 21 day screening period; a 28 day double blind treatment period; and a 7 day follow up period. Naproxen 500 mg bid will be used as an active control to determine the assay sensitivity of the study. During the screening period, subjects will be assessed for their eligibility and those who are qualified to continue in the study will be randomized at visit 2 in equal ratios to receive 1 of the following 4 treatments in the double-blind period: V120083 30 mg bid, V120083 60 mg bid, naproxen 500 mg bid, or placebo. Clinic visits during the double-blind period will occur at week 1 (visit 3), week 2 (visit 4), and week 4 (visit 5/end-of-study visit). Blood samples for pharmacokinetic (PK) analysis will be collected at visits 2, 3, 4, and 5. The PK evaluation will involve two components: intense PK sampling and sparse PK sampling. Sparse PK sampling will be conducted for all subjects enrolled (276 subjects), with samples collected at visits 3 (predose, 1 and 2 hours postdose), 4 (predose or postdose), and 5 (predose or postdose) during the treatment period. Intense PK sampling will be conducted for 24 subjects, consisting of the sparse PK schedule and visit 2 predose sample and postdose sampling at 1, 2, 4, 6, and 8 hours (day 1 of dosing). The study will include pharmacogenomics (PG) sampling that will be optional for all subjects. Starting at screening, subjects may take their own supplemental analgesic medication, ie, 500 mg acetaminophen (APAP) which can be taken as needed up to 2 g/ 24 hours for breakthrough pain, but is not to be taken within 24 hours of visit 2. Acetaminophen 500 mg will be provided as supplemental analgesic medication during the double-blind period. Subjects may take no more than 4 tablets of APAP/acetaminophen 500 mg per 24 hours (ie, no more than 2 g/24 hours) and no more than 2 tablets of APAP/acetaminophen 500 mg at any one time for breakthrough pain. All subjects must refrain from taking any supplemental analgesic medications for at least 24 hours prior to the clinic visits during the double-blind period (ie, no supplemental analgesic medication is allowed during the 24 hour period before the week 1 [visit 3], week 2 [visit 4], and week 4 [visit 5] visits during the double-blind period). An interim analysis may be performed for futility when approximately 50% of randomized subjects have completed the study. An independent Data Monitoring Committee (DMC) will review all unblinded safety and efficacy data from the analysis and make recommendations, as necessary, for plans for additional studies in the clinical program."
4,page_4,
5,page_5,"Clinical Protocol Confidential Purdue Pharma L.P. Protocol: VAN2001 Protocol Amendment 1 Page 6 of 173 Criteria for Inclusion/Exclusion: Inclusion Criteria: 1. Males and females  40 and  80 years of age with moderate to severe chronic OA pain of the knee (lasting several hours daily) as their predominant pain condition for at least 6 months prior to screening; 2. Diagnostic criteria for primary pain condition (American College of Rheumatology [ACR] clinical and radiographic criteria): x At least 1 of the following in addition to knee pain: age >50, morning stiffness <30 min, crepitus on active motion, and x Kellgren-Lawrence (K-L) grade 2 or 3 radiographic evidence at the screening visit as determined by a local radiologist or rheumatologist. If a radiograph is not available, one must be taken and the diagnostic criteria must be confirmed before visit 2. Note that K-L grades 2-3 require the presence of osteophytes, which is required to meet ACR clinical and radiographic criteria for knee OA; 3. Subjects with body mass index (BMI) ranging from 18.0 to 38.0 (kg/m2), inclusive; 4. Subjects whose OA pain of the index knee is not adequately treated prior to the screening visit: x Subjects must have a self-reported average pain intensity rating of moderate or severe on a verbal rating scale (ie none, mild, moderate, and severe) over the 7 days prior to the screening visit 5. The subjects must have “average pain over the last 24 hours” scores  4 and  9 on an 11-point NRS for the index knee on > 3 consecutive days during the pain assessment period and come in for visit 2 within 96 hours after the latest qualifying pain score entry 6. For subjects receiving adjunct therapy for chronic pain, such as physical therapy, exercise, chiropractic therapy, acupuncture therapy, TENS unit, or herbal and other complementary therapy, such treatment should be either stopped at screening or remain unchanged during the entire study; Adjunct therapies, glucosamine and chondroitin initiated at least 1 month before screening can be continued at stable dose/regimen (should not be initiated during the study); elastic support and other braces applied to either knee should be used during the study in the same manner as at screening; 7. If either female of childbearing potential (ie, not medically or surgically sterilized or not postmenopausal more than 1 year) or non-surgically sterilized male with sexual partner of childbearing potential, be willing to use adequate and reliable contraception throughout the study (eg, abstinence or barrier with additional spermicidal foam or jelly, or the use of intrauterine device or hormonal contraception by female subjects and partners of male subjects); 8. Subjects who are willing and able to stop taking any/all analgesic medications, including over-the-counter pain medications, opioids, marijuana, and topical analgesics for OA pain for the duration of the study, with the exception of study-specific rescue medication; 9. Subjects who are willing and able to be compliant with the protocol, are capable of subjective evaluation, are able to read and understand questionnaires, and are able to read, understand, and sign the written informed consent. Exclusion Criteria: 1. Subjects with radiographic evidence of OA with Kellgren-Lawrence (K-L) grade 0, 1 or 4; 2. Females who are pregnant (positive serum/urine test) or lactating or planning to become pregnant during the study; 3. Subjects with chronic pain conditions other than OA of the knee as their predominant pain condition, including gout, pseudogout, psoriatic arthritis, active Lyme disease, rheumatoid arthritis or any other inflammatory arthritis, fibromyalgia, neuropathic pain conditions, bursitis, or acute injury or signs of active infection in the target pain area; 4. Subjects scheduled for surgical interventions of the disease site or any other major surgery during the study conduct period;"
6,page_6,"Clinical Protocol Confidential Purdue Pharma L.P. Protocol: VAN2001 Protocol Amendment 1 Page 7 of 173 5. Subjects with a history of a prior joint replacement of the index knee; 6. Subjects who have had arthroscopy on either knee or hip within 6 months of entering the study, or open surgery on either knee or hip within 12 months of entering the study; 7. Subjects with a palpable effusion in either knee; 8. Subjects with a history of significant trauma to a knee, hip or shoulder within the previous year; 9. Subjects who have significant pain, other than or more than knee pain, including significant hip, back pain, that may confound the analgesic efficacy assessments of this study; 10. Subjects who used immunosuppressive drugs, anti-depressants other than Selective Serotonin Reuptake Inhibitors (SSRls for depression), warfarin or anticoagulants, cyclosporine (except ophthalmic emulsion), aspirin except for 81 mg daily dose for cardiovascular prophylaxis, diuretics with unstable cardiac diseases, or methotrexate within 30 days of study randomization; 11. Subjects who initiated, or received an increase in the dose of, oral corticosteroids within 6 weeks prior to entering the study or who anticipate a change in oral corticosteroid therapy during the study period; 12. Subjects who have used any investigational medication within 30 days or five half-lives, whichever is longer, prior to the first dose of study medication; 13. Subjects with a history of seizures within the past 5 years; 14. Subjects with evidence of current major depression or other clinically significant psychiatric disorder that in the opinion of the investigator would interfere with the subject’s ability to participate in the study. Subjects with history of a psychotic disorder or psychosis, bipolar disorder, or post-traumatic stress disorder should be excluded. Subjects with major depression in remission or other psychiatric disorder must be on a stable medication (SSRI) for > 3 months to participate in the study; 15. Subjects with HADS score over 10 on either subscale at visit 1; 16. Subject answers “yes” to “suicidal ideation” in prior 24 months to any items 1 through 5 on the C-SSRS; 17. Subject answers “yes” to any lifetime “suicidal behavior” item on the C-SSRS; 18. Subjects with any history of alcohol or other substance abuse or addiction within the past 5 years; 19. Subjects who use immediate release/short-acting opioids at a daily dose exceeding 15mg daily morphine equivalent more than 4 days per week; 20. Subjects who have used any extended-release/long acting opioids in the 30 days prior to screening; 21. Subjects who have a positive urine drug test for illicit drugs, cannabinoids, non-prescribed opioids; 22. Subjects taking strong CYP3A inhibitors, inducers, sensitive substrates, substrates with narrow therapeutic range, or p-gp substrates (see Appendix Q); 23. Subjects taking moderate CYP3A inhibitors if the dose has not been stable for at least 1 month prior to start of study drug dosing (see Appendix Q); 24. Subjects for whom it is anticipated that therapy with a moderate to strong CYP3A inhibitor, or CYP3A inducers, sensitive substrates, substrates with narrow therapeutic range, or P-gp substrates will be initiated during the study, after the screening visit; 25. Subjects with clinically unstable medical conditions, including cardiac disease (unstable atrial fibrillation, any symptomatic bradycardia, unstable congestive heart failure, or active myocardial ischemia), uncontrolled hypertension, respiratory disease, biliary tract disease, hypothyroidism, renal disease, adrenal cortical insufficiency, or any other medical condition that, in the investigator’s opinion, is inadequately treated and precludes entry into the study; 26. Subjects with myocardial infarction, stroke, or other thrombotic events in the past 5 years; and/or any history of coronary artery bypass graft;"
7,page_7,"Clinical Protocol Confidential Purdue Pharma L.P. Protocol: VAN2001 Protocol Amendment 1 Page 8 of 173 27. Subjects with a screening electrocardiogram (ECG) showing a QTcF value (QT data corrected for heart rate using the Fridericia formula) of  470 milliseconds (msec) or other ECG findings that, in the investigator’s opinion, would preclude participation in the study; 28. Subjects with any clinically significant abnormal laboratory value, including evidence of impaired liver function (values  3 times the upper limit of normal for aspartate transaminase [AST/SGOT] or alanine transaminase [ALT/SGPT], or bilirubin  1.5 mg/dL), or impaired kidney function (eGFR < 60 mL/min); 29. Subjects with positive hepatitis B, hepatitis C or HIV test results indicative of current infection; 30. Subjects with a history of malignancy within the past 5 years, with exception of basal cell carcinoma that has been successfully treated; 31. Subjects with an ongoing or resolved worker’s compensation claim and/or litigation related to their pain disorder; 32. Subjects who, in the opinion of the investigator, are unsuitable to participate in this study for any other reason; 33. Pain-condition-specific exclusions: Subjects who received local pain-control procedures, including intra-articular steroid injection in the index knee or intramuscular steroid injection at any site, joint lavage, or other invasive therapies within 6 weeks of entering the study or hyaluronate injection in the index knee within 12 weeks of entering the study, or for whom such therapies are planned within the study period. 34. Subjects with a history of bleeding disorders or history of documented gastrointestinal ulcer disease. 35. Subjects who are allergic to or cannot tolerate aspirin, other NSAIDS (including naproxen), or acetaminophen, including history of NSAID-induced asthma, or nasal polyps 36. Subjects who have received TRPV1 antagonist previously Test Treatment, Dose, and Mode of Administration: x V120083 30 mg, bid, po: supplied as blinded capsules with each capsule containing 30 mg V120083. x Subjects assigned to V120083 30 mg will take 1 capsule containing V120083 30 mg, 1-V120083 placebo capsule, and 1 active comparator placebo capsule. x V120083 60 mg, bid, po supplied as blinded capsules with each capsule containing 30 mg V120083. x Subjects assigned to V120083 60 mg will take 2 capsules containing V120083 30 mg and 1 active comparator placebo capsule. During the double-blind treatment period (days 1 through 28), subjects will self-administer orally (po) study drug bid, except on the first day of the double-blind treatment period, when the study personnel will provide the first dose at the site. Supplemental analgesic medication should not be taken during the 24 hours prior to clinic visits. Study drugs will be supplied in blister packages to be provided to subjects at each clinic visit. All subjects will take 3 capsules bid as outlined in the synopsis and Section 9.4. Reference Treatment, Dose, a nd Mode of Administration: x Active comparator, bid, po: Naproxen supplied as blinded capsules with each dose consisting of one 500-mg capsule. x Subjects assigned to naproxen 500 mg bid will take 1 capsule containing naproxen 500 mg and 2 capsules containing V120083 placebo x V120083 placebo, bid, po: Capsules that match both 30- and 60-mg doses supplied as blinded capsules; to be taken po bid by subject’s assigned to 30 mg V120083, active comparator, or placebo. x Subjects assigned to placebo will take two V120083 placebo capsules and 1 active comparator placebo x Active comparator placebo, bid, po: Capsules that match active comparator supplied as blinded capsules; to be taken by subjects assigned to V120083 (30 or 60 mg) or placebo."
8,page_8,"Clinical Protocol Confidential Purdue Pharma L.P. Protocol: VAN2001 Protocol Amendment 1 Page 9 of 173 Supplemental Medication: Supplemental analgesic medication is acetaminophen (APAP) 500 mg. No more than 4 tablets per 24 hours (ie, no more than 2 g per 24 hours), and no more than 2 tablets (1 g) per dose, as needed, will be permitted during the double-blind period. All subjects will be instructed to refrain from taking any supplemental analgesic medication for at least 24 hours prior to the weeks 1, 2, and 4 visits (visits 3, 4, and 5, respectively) of the double-blind period. Concomitant Medication: All medications used for chronic pain, other than the study drugs and supplemental analgesic medication, are prohibited during the study. Medication used for chronic pain includes opioids, NSAIDs (other than the study drug), cyclooxygenase-2 (COX-2) inhibitors, aspirin, gabapentin, antiepileptics, and antidepressants (eg, tricyclics and selective serotonin reuptake inhibitors, serotonin-norepinephrine reuptake inhibitors). Other prohibited concomitant treatments include benzodiazepines, monoclonal antibodies for osteoporosis, methotrexate, any local OA treatments for the knee(s), including topical anesthetics or NSAIDs; topical, intra-articular, or systemic corticosteroids; or any OA injection in the knee(s), anti-depressants (other than SSRIs, serotonin norepinephrine reuptake inhibitors [SNRIs] for depression), warfarin or anti-coagulants, and cyclosporine (except ophthalmic emulsion). Based on in vitro data, V120083 is a CYP3A4/5 substrate and has the potential to inhibit P-gp and CYP3A4/5. Concomitant administration of CYP3A inhibitors, inducers, substrates, and P-gp substrates are restricted as follows: x Subjects taking strong CYP3A inhibitors will be excluded from the study due to potential increases in plasma levels of V120083 when co-administered with V120083. Subjects who initiate these medications during the study will be discontinued from the study. x Subjects taking moderate CYP3A inhibitors will be excluded if the dose has not been stable for at least one month prior to start of study drug dosing (see Appendix Q for a representative list of moderate and strong CYP3A inhibitors). Subjects who discontinue therapy with moderate CYP3A inhibitors during the study will be permitted to continue on the study x If the subject is taking multiple moderate CYP3A inhibitor(s) or the category is unknown, the investigator should contact the medical monitor and subjects are to be carefully monitored. x Subjects taking CYP3A Inducers will be excluded from the study due to potential decrease in plasma levels of V120083. Subjects who initiate these medications during the study will be discontinued from the study. x Subjects taking CYP3A sensitive substrates and substrates with narrow therapeutic range, or P-gp substrates will be excluded from the study due to potential increases in plasma levels of such medications when co-administered with V120083. Subjects who initiate these medications during the study will be discontinued from the study. (See Appendix Q for a list of inducers and substrates) APAP/acetaminophen may be used intermittently for headache, fever, or acute pain up to the 2 g per 24 hour maximum amount; low-dose aspirin (81mg daily) for cardiovascular disease prophylaxis is allowed. Note: Subjects will be requested not to take any APAP/acetaminophen for at least 24 hours before each clinic visit. Duration of Treatment and Study Duration Total study duration is up to 56 days. The screening period is up to 21 days; the double-blind period is 4 weeks; the follow-up period is 7 days. Study Procedures: Screening Period (up to 21 days) Visit 1"
9,page_9,"Clinical Protocol Confidential Purdue Pharma L.P. Protocol: VAN2001 Protocol Amendment 1 Page 10 of 173 At visit 1, after written informed consent is obtained, the subject will undergo a complete evaluation for study eligibility. To qualify for the study, subjects must meet all initial study entry criteria, including a self-reported average pain intensity rating of moderate or severe on a verbal rating scale (ie, none, mild, moderate, severe) over the 7 days prior to the screening visit. For subjects with OA pain at both knees, the investigator will identify the more painful knee joint to serve as the index knee for the study. Subjects will be instructed to record all pain assessments based on the index knee. Telephone Contact and Washout Period As soon as the laboratory results, ECG results, and radiograph results are available, the site staff will contact the subjects by telephone to inform them of the results and whether they are qualified to continue in the study. Subjects who do not meet the initial entry criteria will be considered screen failures. For subjects who meet the initial entry criteria and: x Who do not take any analgesic medications for their pain, the site staff will instruct them to record in the diary their “average pain over the last 24 hours” scores for their index knee at approximately 8 PM every evening for 3 to 7 days. These subjects may return to the study clinic for visit 2 as soon as they have “average pain over the last 24 hours” scores  4 and  9 for  3 consecutive days. All subjects must return to the study clinic for visit 2 within 96 hours of the latest qualifying pain score entry within the pain assessment period. x Who are on topical and/or oral analgesics (including NSAIDs, opioids, antidepressants, anticonvulsants, or other medications for OA), the site staff will instruct them to discontinue from these medications in accordance with accepted medical practice. Once all medications used for pain have been discontinued, the subjects will undergo an analgesic washout period of up to 9 days. During this period, the subjects will record in the diary their “average pain over the last 24 hours” scores for the index knee at approximately 8 PM every evening for 3 to 9 days. These subjects may return to the study clinic for visit 2 as soon as they reported “average pain over the last 24 hours” scores of  4 and  9 for  3 consecutive days. All subjects must return to the study clinic for visit 2 within 96 hours of the latest qualifying pain score entry within the pain assessment period. x Subject’s own supplemental analgesic medication, ie, APAP/acetaminophen, is permitted to be taken during the washout period as needed (PRN) up to 2 g/24 hours. Supplemental analgesic medication is not to be taken within 24 hours of visit 2. Concomitant medications and AEs will be documented during this telephone contact. Rescreening of subjects who previously failed screening is allowed only with the permission of the medical monitor on a case by case basis. Subjects may be considered for rescreening if they failed screening previously due to eligibility criteria that are now allowed under the current amended protocol; delay of acquiring records; out of window issues (eg, lost or delayed labs); timing of exclusionary procedures; or other reasons approved by the medical monitor. Subjects with positive hepatitis B, hepatitis C, or human immunodeficiency results, subjects with a positive urine drug test (UDT) for illicit drugs or non-prescribed opioids; and/or subjects who previously received study drug in a V120083 trial will not be permitted to be rescreened. X-rays for rescreened subjects do not need to be repeated provided they were originally collected as part of this study and occurred within 1 month of rescreening. All rescreening must be approved in advance by the medical monitor."
