,PageNo,Text
0,page_0,Single Arm Study of ALXN1210 in Complement Inhibitor Treatment-naïve Adult and Adolescent Patients With Atypical Hemolytic Uremic Syndrome (aHUS) Unique Protocol ID: ALXN1210-aHUS -311 NCT Number: NCT02949128 EudraCT Number: 2016 -002027 -29 Date of Protocol: 07 May 2019
1,page_1,"Protocol ALXN 1210- aHUS -311 Alexion Pharmaceuticals, Inc. Amendment 4, 07 May 2019 Page 1 of 86 CONFIDENTIAL 1. TITLE PAGE PROTOCOL ALXN 1210-a HUS -311 SINGLE ARM STUDY OF ALXN1210 I N COMPLEMENT INHIBIT OR TREATMENT -NAÏVE ADUL T AND ADOLESCENT PAT IENTS WITH ATYPICAL HEMOLYTIC UREMIC SYNDROME (a HUS) Sponsor: Alexion Pharmaceuticals, Inc. (Alexion) 100 College Street New Haven, CT 06510 USA Sponsor Contact: Ale xion Pharmaceuticals, Inc. 121 Seaport Blvd, 7th Floor Boston, MA 02210 USA Telephone: Email: Medical Monitor: Alexion Pharmaceuticals, Inc. 121 Seaport Blvd, 7 th Floor Boston, MA 02210 USA Telephone: Email: IND Number: 128367 EudraCT Number: 2016‐ 002027‐ 29 Date of Initial Protocol: 09 Aug 2016 Amendment 1: 28 Sep 2016 Amendment 2 (Global) : 23 Jan 2017 Amendment 3 (Global): 19 Jul 2017 Amendment 4 (Global): 07 May 2019 PPD PPD PPD PPD PPD PPD"
2,page_2,"Protocol ALXN 1210- aHUS -311 Alexion Pharmaceuticals, Inc. Amendment 4, 07 May 2019 Page 2 of 86 CONFIDENTIAL This protocol contains confidential information and is provided for e xclusive use of Investigators. This information may only be disclosed to those persons involved in this study who have a need to know with the obligation not to further disseminate this information. This information may not be disclosed to other individuals unless such disclosure is required by country, federal , or state law or regulat ions subject to th e foregoing. These restrictions on disclosure will apply equally to all future oral or written information supplied to you by Alexion which is designated as “privileged” or “confidential.”"
3,page_3,PPD
4,page_4,"Protocol ALXN 1210- aHUS -311 Alexion Pharmaceuticals, Inc. Amendment 4, 07 May 2019 Page 4 of 86 CONFIDENTIAL INVESTIGATOR’S AGREE MENT I have received and read the Investigator’s Brochure for ALXN1210. I have read the ALXN1210-a HUS -311 study protocol and agree to conduct the study in accordance with this protocol, all applicable government regulations, the principles of the ICH E6 Guidelines for Good C linical P ractice , and the principles of the World Medical Association Declaration of Helsinki . I also agree to maintain the confidentiality of all information received or developed in connection with this protocol. ____________________________________ Printed Name o f Investigator _____________________________________ Signature of Investigator _______________ Date"
5,page_5,"Protocol ALXN 1210- aHUS -311 Alexion Pharmaceuticals, Inc. Amendment 4, 07 May 2019 Page 5 of 86 CONFIDENTIAL STUDY CONTACT INFORM ATION Emergency Contact Information Study Role Name Address and Telephone Number Clinical Project Leader Alexion Pharmaceuticals, Inc. 121 Seaport Blvd, 7th Floor Boston, MA 02210 USA Telephone : Email: Medical Monitor Alexion Pharmaceuticals, Inc. 121 Seaport Blvd, 7th Floor Boston, MA 02210 USA Telephone: Email: 24-Hour Emergency Contact Phone Number PPD PPD PPD PPD PPD PPD"
6,page_6,"Protocol ALXN 1210- aHUS -311 Alexion Pharmaceuticals, Inc. Amendment 4, 07 May 2019 Page 6 of 86 CONFIDENTIAL 2. SYNOPSIS Name of Sponsor/Company: Alexion Pharmaceuticals, Inc. Name of Investigational Product: ALXN1210 Name of Active Ingredient: ALXN1210 Title of Study: Single Arm Study of ALXN1210 in Complement Inhibitor Treatment -Naïve Adult and Adolescent Patients with Atypical Hemolytic Uremic Syndrome (aHUS) Protocol Number: ALXN1210 -aHUS -311 EudraCT Number: 2016 -002027 -29 Study Centers: Approximately 200 investigative sites globally. Length of Study: Estimated date first patient treated: Nov 2016 Actual first patient treated: Mar 2017 Estimated date last patient completed (last patient last visit) : May 2023 Phase of Development: 3 Primary Objective: The primary objective of the study is to assess the efficacy of ALXN1210 in complement inhibitor treatment -naïve adolescent and adult patients with aHUS to inhibit complement -mediated thrombotic microangiopathy ( TMA) as characterized by thrombocytopenia, hemolysis , and renal impairment. Secondary Objective s: The secondary objectives of the study are to assess the following: 1. To characterize the safety and tolerability of ALXN1210 in this patient population 2. To evaluate the efficacy of ALXN1210 by the following additional measures: a. Dialysis requirement status b. Time to Complete TMA Response c. Complete TMA Response status over time d. Observed value and change from baseline in estimated glomerular filtration rate (eGFR) e. Chronic kidney disease (CKD) stage, as evaluated by eGFR at select target days and classified as improved, stable (no change), or worsened compared to baseline f. Observed value and change from baseline in hematologic parameters (platelets, lactate dehydrogenase [ LDH ], hemoglobin) g. Increase in hemoglobin of ≥ 20 g/L from baseline, observed at 2 separate assessments obtained at least 4 weeks (28 days) apart, and any measurement in between h. Change from baseline in quality of life (QoL), as measured b y EuroQol 5 dimensions 3 level (EQ - 5D-3L; all patients), Functional Assessment of Chronic Therapy (FACIT) Fatigue version 4 (patients ≥ 18 years of age), and Pediatric FACIT Fatigue (patients < 18 years of age) questionnaires i. TMA parameters in patients who discontinue treatment but remain in the study 3. To characterize the pharmacokinetics ( PK)/pharmacodynamics (PD) of ALXN1210 by the following measures: a. Changes in serum ALXN1210 concentration over time b. Changes in free complement component 5 ( C5) concentrations over time c. Changes in free C5 and ALXN1210 concentration in patients who discontinue treatment but remain in the study 4. To evaluate the long -term safety and efficacy of ALXN1210 Study Design and Methodology: This is a Phase 3, single arm, multicenter study to evaluate the safety and efficacy of ALXN1210 administered by intravenous (IV) infusion to adolescent (12 to < 18 years of age) and adult (≥ 18 years of age) patients with aHUS. All patients must be naïve to complement inhibitor treatme nt and include at least 6 and up to 10 adolescent (12 to < 18 years of age at Screening) patients and at least 10 and up to 25 patients with prior kidney transplants . A minimum of 30 patients who meet all laboratory criteria for TMA (platelet"
7,page_7,"Protocol ALXN 1210- aHUS -311 Alexion Pharmaceuticals, Inc. Amendment 4, 07 May 2019 Page 7 of 86 CONFIDENTIAL count of < 15 0,000 per microliter, LDH ≥ 1.5 × upper limit of normal (ULN), hemoglobin ≤ lower limit of normal (LLN), and serum creatinine level ≥ ULN) as determined by the central laboratory at Day 1, will be enrolled. The study consists of an up to 7- day Screening Period, a 26 -week Initial Evaluation Period and an Extension Period until the product is registered or appro ved (in accordance with country -specific regulations) or for up to 4.5 years , whichever occurs first . Patients will receive a weight- based loading dose of ALXN1210 IV (≥ 40 to < 60 kg = 2400 mg; ≥ 60 to < 100 kg = 2700 mg; ≥ 100 kg = 3000 mg ) on Day 1, followed by weight- based maintenance doses of ALXN1210 IV (≥ 40 to < 60 kg = 3000 mg; ≥ 60 to < 100 kg = 3300 mg; ≥ 100 kg = 3600 mg) on Day 15 and once every 8 week s (q8w) thereafter for a total of 26 week s of treatment in the Initial Evaluation Period followed by maintenance dos es q8w in the Extension Period . The end of trial is defined as the last patient’s last visit. Weight -based dosing is based on the patient’s body weight recorded at the last visit or more recently . Number of Patients (planned): Approximately 55 patients are planned for enrollment. Diagnosis and Main Criteria for Inclusion and Exclusion: Patients must meet all inclusion and no exclusion criteria. Patients who fail any of the eligibility criteria may be rescreened based on discussion and agreement between the Investigator and the Medical Monitor . Patients may be rescreened a maximum of 2 times . Evaluation of Inclusion Crit eria 2a and 2b may be based on local laboratory results within 28 days prior to the start of the Screening Period or laboratory results obtained during the Screening Period from a local or central laboratory. If a local laboratory is used to define eligibility, additional samples will be collected during the Screening Period for LDH, platelet count, hemoglobin and serum creatinine and tested at the central laboratory. If patients are found to not meet the eligibility criteria for serum creatinine (Inclusio n Criterion 2c) based on central laboratory results, they must not be enrolled into the study; if the subject has received the first dose of ALXN1210 the patient must be withdrawn from the study, and may be replaced. All analyses in this study will be base d on results from the central laboratory. A central laboratory result for Inclusion Criterion 2c may not be available prior to first dose; results received after the first dose indicating that eligibility is not satisfied could lead to discontinuation and replacement of the patient. The study will enroll at least 6 and up to 10 adolescent (12 to < 18 years of age at Screening) patients and at least 10 and up to 25 patients with prior kidney transplants . A minimum of 30 patients who meet all laboratory criteria for TMA (platelet count of < 150,000 per microliter, LDH ≥ 1.5 × upper limit of normal (ULN), hemoglobin ≤ lower limit of normal (LLN), and serum creatinine level ≥ ULN) as determined by the central laboratory at Day 1, will be enrolled . Inclusion Criteria: 1. Male or female patients ≥ 12 years of age and weighing ≥ 40 kg at the time of consent. 2. Evidence of TMA, including thrombocytopenia, evidence of hemolysis, and kidney injury , based on the following laboratory findings: a. Platelet count < 150,000 per microliter (µL) during the Screening Period or within 28 days prior to the start of the Screening Period , and b. LDH ≥ 1.5 × upper limit of normal (ULN) during the Screening Period or within 28 days prior to the start of the Screening Period , and hemoglobin ≤ lower limit of normal ( LLN) for age and gender during the Screening Period or within 28 days prior to the start of the Screening Period, and c. Serum creatinine level ≥ ULN during the Screening Period in adults (≥18 years of age ), or ≥ 97.5th percentile for age at Screening in adolescents (≥ 12 to < 18 years of age) (patients who require"
8,page_8,"Protocol ALXN 1210- aHUS -311 Alexion Pharmaceuticals, Inc. Amendment 4, 07 May 2019 Page 8 of 86 CONFIDENTIAL dialysis for acute kidney injury are also eligible). 3. Among patients with a kidney transplant: a. Known history of aHUS prior to current kidney transplant, or b. No known history of aHUS, and persistent evidence of TMA at least 4 days after modifying the immunosuppressive regimen (eg, suspending or reducing the dose ) of calcineurin inhibitor ( [CNI]; eg, cyclosporine, tacrolimus) or mammalian target of rapam ycin inhibitor ( [mTORi ]; eg, sirolimus, everolimus). 4. Among patients with onset of TMA postpartum , persistent evidence of TMA for > 3 days after the day of childbirth . 5. To reduce the risk of meningococcal infection ( Neisseria meningitidis ), all patients must be v accinated against meningococcal infections within 3 years prior to, or at the time of, initiating study drug. Patients who receive a meningococcal vaccine less than 2 week s before initiating ALXN1210 treatment must receive treatment with appropriate prophylactic antibiotics until 2 week s after vaccination. Patients who have not been vaccin ated prior to initiating ALXN1210 treatment should receive prophylactic antibiotics prior to and for at least 2 week s after meningococcal vaccination . 6. Patients < 18 years of age must have been vaccinated against Haemophilus influenzae type b (Hib) and Streptococcus pneumoniae according to national and local vaccination schedule guidelines. 7. Female patients of childbearing potential and male patients with female partners of childbearing potential must follow protocol -specified guidance for avoiding pregnancy while on treatment and for 8 months after last dose of study dru g. 8. Willing and able to give written informed consent and comply with the study visit schedule. For patients < 18 years of age , patient's legal guardian must be willing and able to give written informed consent and the patient must be willing to give written informed assent (if applicable as determined by the central or local Institutional Review Board [ IRB] /Institutional (or Independent) Ethics Committee [ IEC] ). Exclusion Criteria: 1. Known familial or acquired ‘a disintegrin and metalloproteinase with a thrombospondin type 1 motif, member 13 ’ (ADAMTS13 ) deficiency ( activity < 5%). Eligibility may be defined using results from tests carried out as standard of care for the treatment of the current TMA prior to a patient giving informed consent. In these cases informed consent will be provided prior to collecting the data for the trial. 2. Known Shiga toxin- related hemolytic uremic syndrome ( ST-HUS) as demonstrated by a positive test for Shiga toxin or culture of Shiga toxin producing bacteria . Eligibility may be defined using results from tests carried out as standard of care for the treatment of the current TMA prior to a patient giving informed consent. In these cases informed consent will be provided prior to collecting the data for the trial. 3. Positive direct Coombs test . Eligibility may be defined using results from tests carried out as standard of care for the treatment of the current TMA prior to a patient giving informed consent. In these cases informed consent will be provided prior to colle cting the data for the trial. 4. Known Human Immunodeficiency Virus (HIV) infection. 5. Unresolved meningococcal disease. 6. Patients with a confirmed diagnosis of ongoing sepsis defined as positive blood cultures within 7 days prior to the start of Screening and untreated with antibiotics. 7. Presence or suspicion of active and untreated systemic bacterial infection that, in the opinion of the Investigator , confounds an accurate diagnosis of aHUS or impedes the ability to manage the aHUS disease. 8. Pregnancy or breastfe eding ."
9,page_9,"Protocol ALXN 1210- aHUS -311 Alexion Pharmaceuticals, Inc. Amendment 4, 07 May 2019 Page 9 of 86 CONFIDENTIAL 9. Heart, lung, small bowel, pancreas , or liver transplant. 10. Among patients with a kidney transplant, acute kidney dysfunction within 4 weeks of transplant consistent with the diagnosis of acute antibody -mediated rejection (AMR) according to Banff 2013 criteria . 11. Among patients without a kidney transplant, history of kidney disease other than aHUS, such as : a. Known kidney biopsy finding suggestive of underlying disease other than aHUS b. Known kidney ultrasound finding consistent with an alternative diagnosis to aHUS (eg small kidneys for age) c. Known family history and/or genetic diagnosis of noncomplement mediated genetic renal disease (eg, focal segmental glomerulosclerosis) 12. Identified drug exposure -related HUS. 13. Receiving plasma exchange/plasma infusion (PE/PI ), for 28 days or longer , prior to the start of Screening for the current TMA. 14. History of malignancy within 5 years of Screening with the exception of a nonmelanoma skin cancer or carcinoma in situ of the cervix that has been treated with no evidence of r ecurrence. 15. Bone marrow transplant (BMT)/hematopoietic stem cell transplant (HSCT) within the last 6 months prior to the start of Screening . 16. HUS related to known genetic defects of cobalamin C metabolism . 17. Known s ystemic sclerosis (scleroderma), systemic lupus erythematosus (SLE), or antiphospholipid antibody positivity or syndrome. 18. Chronic dialysis (defined as dialysis on a regular basis as renal replacement therapy for end- stage kidney disease [ES KD]). 19. Patients receiving chronic intravenous immunoglobuli n (IVIg) within 8 week s prior to the start of Screening, unless for unrelated medical condition (eg, hypogammaglobinemia ); or chronic rituximab therapy within 12 week s prior to the start of Screening . 20. Patients receiving other immunosuppressive therapies such as steroids, mTOR i (eg, sirolimus, everolimus) , CNI (eg, cyclosporine or tacrolimus ) are excluded unless: a. part of an established post -transplant antirejection regime n, or b. patient has confirmed anti -complement factor antibodies requiring immunosuppre ssive therapy, or c. steroids are being used for a condition other than aHUS (eg, asthma). 21. Participation in another interventional treatment study or use of any experimental therapy within 30 days before initiation of study drug on Day 1 in this study or with in 5 half -lives of that investigational product, whichever is greater . 22. Prior use of eculizumab or other complement inhibitors 23. Hypersensitivity to any ingredient contained in the study drug, including hypersensitivity to murine proteins . 24. Any medical or psychological condition that, in the opinion of the Investigator or Sponsor , could increase the risk to the patient by participating in the study or confound the outcome of the study. 25. Known or suspected history of drug or alcohol abuse or dependence within 1 year prior to the start of Screening. 26. Use of tranexamic acid within 7 days prior to Screening is prohibited. Investigational Product, Dosage, and Mode of Administration: ALXN1210 loading dose on Day 1 and maintenance doses on Day 15 and q8 w thereafter, administered by IV infusion. Dosages are based on the patient’s body weight, as shown in the table below: Body Weight Loading Dose ( Day 1 ) Maintenance Doses ( Days 15, 71, and 127 ) ≥ 40 to < 60 kg 2400 mg 3000 mg ≥ 60 to < 100 kg 2700 mg 3300 mg ≥ 100 kg 3000 mg 3600 mg"
