,PageNo,Text
0,page_0,"Protocol: ATI-501-A UAT -201 Aclaris Therapeutics , Inc. Date: 09APR 2019 , Version 5 .0 Page 1 of 90 CONFIDENTAL CLINICAL STUDY PROTOCOL A Randomized, Double -Blind, Placebo -Controlled Multicenter Study to Evaluate the Safety , Tolerability and Efficacy of ATI -501 Oral Suspension Compared to Placebo in Adult Subjects with Alopecia Areata, Alopecia Universalis or Alopecia Totalis Amendment 4 Compound: ATI-501 US IND Number: 129, 539 Protocol Number: ATI-501-AUAT -201 Phase: 2 Sponsor Aclaris Therapeutics, Inc. 640 Lee Road Suite 200 Wayne , PA 19087 Telephone: 484-324-7933 Facsimile: 484 -320-2344 Medical Monitor Jeffrey Sugarman, MD, PhD Telephone: 707-545-4537 Facsimile: 707 -545-6723 pediderm@yahoo.com Study Contac t Sue Moran , RN, MSN Sr. Director, Clinical Development Aclaris Therapeutics, Inc. 640 Lee Road Suite 200 Wayne , PA 19087 Telephone: 484-329-2129 Cell: 484-999-7492 E-mail: smoran@aclaristx.com Safety Contact: Deborah S. Kelly, M.D. Senior Medical Director, Safety, PV & Risk Management Aclaris Therapeutics, Inc. 640 Lee Rd Suite 200 Wayne, PA 19087 Telephone: 484-540-2262 Cell: 484-280-2262 Email: dkelly@aclaristx.com ProPharma email: clinicalsafety@propharmagroup.com This document is a privileged and confidential communication of Aclaris Therapeutics, Inc. Acceptance of this document constitutes an agreement by the recipient that no unpublished information contained herein will be used, published or disclosed without prior written approval from Aclaris Therapeutics, Inc."
1,page_1,
2,page_2,"Protocol: ATI-501-A UAT -201 Aclaris Therapeutics , Inc. Date: 09APR 2019 , Version 5 .0 Page 3 of 90 CONFIDENTAL INVESTIGATOR’S AGREEMENT I have received and read the Investigator’s Brochure for ATI-501. I have read the ATI -501- AUAT -201 protocol and agree to conduct the study as outlined. I agree to maintain the confidentiality of all information received or developed in connection with this protocol. I will conduct the trial in accordance with the principles of ICH Good Clinical Practice and the Declaration of Helsinki. I will maintain as confidential all written and verbal information provided to me by the Sponsor, including but not limited to, the protocol, case report forms, investigator’s brochure, material supplied at investigator meetings , minutes of teleconferences, etc. Such materials will only be provided as necessary to site personnel involved in the conduct of the trial, involved IRBs or local regulatory authorities. I will obtain written informed consent from each prospective trial subject or each prospective trial subject’s legal representative prior to conducting any protocol-specified procedures. The Informed Consent Document used will have the approval of the IRB appropriate for my institution. I will maintain adequate source documents and record all observations, treatments and procedures pertinent to trial subjects in their medical records. I will accurately complete the case report forms supplied by the Sponsor in a timely manner. I will ensure that my facilities and recor ds will be available for inspection by representatives of the Sponsor, the IRB, and/or local regulatory authorities. I will ensure that I and my staff are available to meet with Sponsor representatives during regularly scheduled monitoring visits. I will notify the Sponsor within 24 hours of any serious adverse events. Following this notification, an initial written report describing the serious adverse event will be provided to the Sponsor within 24 hours of Investigator awareness of the event . Printed Name of Investigator Signature of Investigator Date"
3,page_3,"Protocol: ATI-501-A UAT -201 Aclaris Therapeutics , Inc. Date: 09APR 2019 , Version 5 .0 Page 4 of 90 CONFIDENTAL AMENDMENT HISTORY Amendment 1.0 (Protocol Version 2.0 dated 20Jul2018): The primary reason for Amendment 1.0, Protocol Version 2.0 dated 20Jul2018 was to decrease the number of subjects enrolled in the study which are sufficient to explore the efficacy and safety in this initial Phase 2 study. In addition, a substudy wa s added to determine the trough levels of ATI- 502 in the blood and pharmacodynamic effects at trough. Amendment 2.0 (Protocol Version 3.0 dated 19Sep2018): The primary reason for Amendment 2.0, Protocol Version 3.0, dated 19SEP2018 wa s to add additional safety assessments, specifically – clinical laboratory testing (chemistry and hematology) at Visit 5, Visit 7 and Visit 8 and to remove pharmacodynamic testin g in a subset of subjects at Visit 2, Visit 4, Visit 6 and Visit 9. Amendment 3.0 (Protocol Version 4.0 dated 08Nov2018): The primary reason for Amendment 3.0, Protocol Version 4.0, dated 08NOV2018 is to give subjects the option to initiate treatment wit h ATI -502 Topical Solution, 0.46% to explore if hair regrowth can be maintained or continued following cessation of treatment with ATI -501 Oral Suspension. Eligible subjects will be given the option at Visit 9 to enter an open- label study ATI -502- AA-203 . AMENDMENT RATIONALE The purpose of Protocol Version 5.0 dated 09APR2 019 (Protocol Amendment 4.0) is to clarify the primary endpoint will be conducted on the ITT population. In addition, other clarifications were made to the statistical methods as detail ed in the following table. All previous amendments have been incorporated into the protocol dated 09APR2019. MAJOR PROTOCOL CHANGES Protocol Version Date Section Revisions Version 5.0 09APR2019 Statistical Methods -Synopsis, -Section 9.4.1 -Specified that the primary analysis would be on the ITT population, using LOCF for missing data and based upon a mixed effect model repeated measures (MMRM ). -Clarified: efficacy variable is “percent change from baseline” and not “mean perc ent change from baseline”. Secondary Efficacy Analyses -Synopsis -Section 9.4.2 -Included a secondary sensitivity analysis on the primary endpoint using the PP population. -Added secondary responder efficacy endpoints to be specified in the SAP -Specified that all secondary efficacy endpoints would be analyzed using the ITT population Deleted: Dichotomous variables will be analyzed using Chi - square tests. Ordinal and continuous variables will be analyzed using appropriate Analysis of Variance m odels. Section 9.4 -Deleted the statement that the PP population would be used for all efficacy analyses -Clarified that Hair regrowth is determined based on both percent change from baseline and absolute change from baseline. Synopsis, Section 9.5 Dropped the chi -square test for the overall incidence of AE"
4,page_4,"Protocol: ATI-501-A UAT -201 Aclaris Therapeutics , Inc. Date: 09APR 2019 , Version 5 .0 Page 5 of 90 CONFIDENTAL SYNOPSIS Name of Sponsor/Company: Aclaris Therapeutics, Inc. Name of Investigational Product: ATI -501 Oral Suspension Name of Active Ingredient: ATI -501 Title of Study: A Randomized, Double-Blind, Placebo- Controlled Multicenter Study to Evaluate the Safety , Tolerability and Efficacy of ATI -501 Oral Suspension Compared to Placebo in Adult Subjects with Alopecia Areata, Alopecia Universalis or Alopecia Totalis Study center(s): Approximately 25 US study centers Studied period (years): Estimated date first patient enrolled: June 2018 Estimated date last patient completed: July 201 9 Phase of development: 2 Objectives: Primary: • To evaluate the safety , tolerability and efficacy of ATI -501 Oral Suspension, 400 mg, 600 mg, 800 mg compared to Placebo Oral Suspension in subjects with alopecia areata (AA), alopecia universalis (AU) or alopecia totalis (AT) Secondary : • To evaluate the psychometric performance of the key clinical outcome assessments and questionnaires with respect to reliability, construct- related validity, and sensitivity to change • To generate score interpretation estimates for the clinical outcome assessments to guide the definitio n of responders in pivotal trials • To assess the level of ATI -502 in the blood at trough Methodology: This Phase 2, multicenter, randomized study will evaluate the safety , tolerability and efficacy of ATI - 501 for the treatment of AA, AU, or AT in adult subjects . Subjects will be required to have a clinical diagnosis of stable AA, AU, or AT with 30% to 100% total scalp hair loss for a duration of at least 6 months up to and including 12 years. A total of 80 subjects will be randomized with app roximately 40 subjects enrolled with AU or AT . Subjects will be randomized to a 1:1:1:1 ratio: • ATI-501 Oral Suspension, 400 mg, BID for 24 weeks (6 months) • ATI-501 Oral Suspension, 600 mg, BID for 24 weeks (6 months) • ATI-501 Oral Suspension, 800 mg, BID for 24 weeks (6 months) • Placebo Oral Suspension, BID for 24 weeks (6 months) During the screening period, subjects will be assessed for eligibility into the study. Subjects qualifying for protocol treatment based on the outcome of screening procedures will be randomized to take 400 mg, 600 mg, 800 mg or placebo suspension twice- daily within approximately 30 minutes following morning and evening meals for 24 weeks. Assessment of response to treatment will be performed at Week 4, Week 8, Week 12, Week 16, Week 20, Week 24, and post -treatment Week 28."
5,page_5,"Protocol: ATI-501-A UAT -201 Aclaris Therapeutics , Inc. Date: 09APR 2019 , Version 5 .0 Page 6 of 90 CONFIDENTAL Safety and tolerability will be evaluated at each study visit by assessment of adverse events , clinical laboratory tests, and vital signs, and at select visits, ECGs will be completed. Subjects who complete study visits through Visit 9 will have the option to roll over into an open- label study ATI-502- AA-203. Subjects who withdraw consent or meet study medication discontinuation criteria (Section 3.4.1.2) on study ATI-501- AUAT -201 will not be eligible for roll-over to study ATI- 502-AA-203. Subjects who complete the assessments for Visit 9 and then meet study ATI -502- AA- 203 entry criteria and provide written consent will skip post- treatment Visit 10. Subjects who are not eligible for ATI -502- AA-203 or who decline to participate should return for the final Visit 10 assessments. Select Sites: At approximately six sites, 24 subjects will have additional blood samples taken for pharmacokinetic analyses. Blood samples will be taken at predose at Visit 2 and at trough at Visit 4, Visit 6 and Visit 9 to determine the concentration of ATI -502 in the blood at trough . Number of subjects (planned): Approximately 95 with approximately 45 subjects enrolled with AT or AU. Male and female subjects, 18 years of age or older, with a clinical diagnosis of stable AA, AU or AT of the scalp, who meet all the inclusion criteria and none of the exclusion criteria, will be eligible to enroll in this study. Inclusion Criteria : Subjects must meet the following criteria to be eligible for participation in the study: 1. Able to comprehend and willing to sign an Informed Consent Form (ICF). 2. Male or non-pregnant, non- nursing female ≥ 18 years old at the time of informed consent. 3. Have a clinical diagnosis of stable AA, AU or AT (Stable is defined as no current areas of spontane ous terminal scalp hair regrowth ). 4. Have a Severity of Alopecia Tool (SALT) score of at least 30% to 100% total scalp hair loss determined by the study investigator at Screening (Visit 1) and Baseline (Visit 2) . 5. Subjects with 30% to 95% scalp hair loss (based on SALT score) must have an assessment of “no hair” or “a little hair” in the target scalp patch based on both the Clinician and Subject Alopecia Scalp Appearance Assessment (ASAA). The target patch is defined as the most bothersome patchy area of hair loss as identified by the subject (Refer to Section 7.1). 6. Have a duration of the current episode of stable scalp hair loss for a minimum of 6 months and a maximum duration of hair los s of 12 years (inclusive) . [Current episode is defined as the period of the current presentation of hair loss (AA, AU or AT)]. 7. If the subject is a woman of childbearing potential (WOCBP), she must have: • Negative serum pregnancy test s at Screening (Visit 1) ; and • A negative urine pregnancy test at Baseline (Visit 2) ; and • Agree to not be planning a pregnancy during the study duration and use a highly effective method of contraception for the duration of the study and 30 days after the last dose of study medication. (Refer to Section 8.4.2 ). 8. Be in good general health and free of any known disease state or physical condition which, in the investigator’s opinion, might impair evaluation of the subject or which might expose the subject to an unacceptable risk by study participation. 9. Be willing to maintain the same hair style and hair dyeing throughout the study period. Subjects who shave their scalp must be willing to refrain from shaving their scalp for at least two week s prior to each study visit, as determined by the investigator based on the ability to assess visible scalp hair growth. Hair trimming outside the treatment area s to maintain the current hair style is permitted."
6,page_6,"Protocol: ATI-501-A UAT -201 Aclaris Therapeutics , Inc. Date: 09APR 2019 , Version 5 .0 Page 7 of 90 CONFIDENTAL 10. Be willing and able to follow all study instructions and to attend all study visits. 11. Subjects taking hormonal replacement therapies must be on stable doses for 6 months prior to enrollment and remain on a maintenance dose throughout the study. 12. Subjects taking thyroid replacement medication must be on stable doses for 6 months prior to enrollment and remain on a maintenance dose throughout the study. 13. Sexually active male subjects must agree to use a barrier method of contraception with any WOCBP partner(s) from the first dose of study medication to at least 30 days after the last dose of study medication. Exclusion Criteria: Subjects are excluded from this study if any 1 or more of the following criteria is met: 1. Females who are nursing, pregnant, or planning to become pregnant for the duration of the study and up to 30 days after the last dose of study medication. 2. Diffuse alopecia areata. [Diffuse alopecia areata is defined as the absence of the typical patchy distribution of hair loss (in subjects with < 95% total scalp hair loss) with hair thinning distributed throughout the scalp.] 3. Concomitant hair loss disorder (by history or physical exam) such as androgenetic alopecia (AGA) or scarring alopecia ( e.g., cicatricial alopecia, frontal fibrosing alopecia, etc.). Subjects without a prior known history of AGA or other patterned hair loss disorder who exhibit AGA or other patterned hair loss with regrowth during the study will be allowed to continue in the study. 4. Active skin disease on the scalp (such as psoriasis or seborrheic dermatitis) or a history of skin disease on the scalp that in the opinion of the investigator would interfere with study assessments of efficacy or safety. 5. Active scalp trau ma or other condition affecting the scalp that, in the investigator’s opinion, may affect the course of AA, AU or AT or interfere with the study conduct or evaluations. 6. The presence of a permanent or difficult to remove hairpiece or wig that will, in the o pinion of the investigator, interfere with study assessments if not removed at each visit. 7. History of, or current, severe, progressive or uncontrolled autoimmune, metabolic, hepatic, endocrine, renal, gastrointestinal, pulmonary, cardiovascular, genitour inary, or hematological disease, neurologic or cerebral disorders, or coagulation disorders that, as determined by the Investigator, would preclude participation in and completion of study assessments. 8. History of, current or suspected systemic or cutaneous malignancy and /or lymphoproliferative disease, other than subjects with a history of adequately treated and well healed and completely cleared non -melanoma skin cancers (e.g. basal or squamous cell carcinoma) treated successfully at least 1 year prior to study entry with no evidence of disease. 9. Evidence of active or latent bacterial (including tuberculosis) or viral infections at the time of enrollment, or history of incompletely treated or untreated tuberculosis. Subjects who have completed therapy for latent tuberculosis may participate. Refer to Exclusion Criterion 12 for herpes zoster, herpes simplex, or cytomegalovirus infections. 10. History of serious local infection ( e.g., cellulitis, abscess) or systemic infection including but not limited to a h istory of treated infection ( e.g., pneumonia, septicemia) within 3 months prior to Baseline. Subjects on an antibiotic for a nonserious, acute local infection must complete the course prior to enrollment into the study. 11. Positive for HIV, Hepatitis B or C. Subjects with serologic evidence of Hepatitis B vaccination (HepB surface Ab without the presence of Hep B surface Ag ) will be allowed to participate. 12. History of recurrent herpes zoster (more than one episode) or disseminated herpes zoster (a single episode) or disseminated herpes simplex (single episode) or cytomegalovirus (CMV)"
7,page_7,"Protocol: ATI-501-A UAT -201 Aclaris Therapeutics , Inc. Date: 09APR 2019 , Version 5 .0 Page 8 of 90 CONFIDENTAL that resolved less than 2 months before study enrollment. Subjects with a history of frequent outbreaks of He rpes Simplex Virus (defined as 4 or more outbreaks a year). 13. Clinically significant laboratory abnormalities at screening that, in the opinion of the Investigator, would make the subject a poor candidate for the study. [Subjects with any Screening laboratory values meeting the Study Medication Interruption Criteria found in Table 2 must have repeat lab testing performed with results meeting the minimum cri teria for resumption in order to initiate treatment at Baseline (Visit 2) ]. 14. Subjects with absolute neutrophil count <1,800/ µL, or platelet count < 130,000/µL. 15. Subjects who have received any of the following treatments for the timeframes specified below: • Disease Modifying Anti- Rheumatic Drugs (DMARDS), Biologics or immunosuppressants, including but not limited to : anakinra, adalimumab, azathioprine, corticosteroids, cyclosporine, etanercept, infliximab, methotrexate, TNF inhibitors, ustekinumab within 1 month or 5 half- lives ( whichever is greater ) of Baseline (Visit 2). • Plaquenil within 2 months of Baseline (Visit 2). • JAK inhibitors (oral or topical) within 6 months of Baseline (Visit 2) . • Intralesional steroids or platelet rich plasma injections in the scalp within 1 month of Baseline (Visit 2). • Topical treatments on the scalp with anthralin, bimatoprost, corticosteroids, diphencyprone, diphenylcyclopropenone (DPCP), squaric acid dibutylester (SADBE), minoxidil, pimecrolimus, or tacrolimus within 1 month of Baseline (Visit 2). • Phototherapy (narrow band Ultraviolet B [NB UVB] or broadband therapy) within 4 weeks of Baseline (Visit 2). 16. Participation in an investigational drug or device trial in which administration of an investigational drug or device occurred within 30 days or 5 half- lives (whichever is longer) of Baseline (Visit 2). 17. Any condition possibly affecting oral drug absorption, e.g., gastrectomy, clinically significant diabetic gastroenteropathy, or certain types of bariatric surgery such as gastric bypass. Procedures such as gastric banding are not exclusionary. 18. Sensitivity to any of the ingredients in the study medications. 19. Unwillingness to refrain from weaves, hair extensions, or shaving of the scalp for at least two week s prior to a study visit, at the discretion of the investigator , based on the ability to assess hair growth. 20. Screening ECG findings of: • QTcF >450msec for males or >470msec for females (use of the ECG algorithm is acceptable for this purpose) • Heart rate ≤45 or ≥ 100 beats/minutes (A subject with a heart rate < 45 beats/min may be enrolled if in the opinion of the investigator the heart rate is not clinicall y significant). • Rhythm disturbance other than sinus arrhythmia or ectopic supraventricular rhythm (ectopic atrial rhythm) • Conduction disturbance including PR >240msec, pre- excitation (delta wave and PR <120msec), second degree or higher AV block • Acute or chronic signs of ischemia • Left Bundle Branch Block • Prior myocardial infarction 21. Vaccination with a live or attenuated vaccine within 6 weeks prior to Baseline (Visit 2) or planned vaccinat ion with these vaccines at any time during treatment or within 6 weeks following discontinuation of study medication ."
8,page_8,"Protocol: ATI-501-A UAT -201 Aclaris Therapeutics , Inc. Date: 09APR 2019 , Version 5 .0 Page 9 of 90 CONFIDENTAL 22. Participation in an investigational study with ATI -502 Topical Solution. 23. Subjects unwilling to have photographs taken for study purposes. Investigational product, dosage and mode of administration: ATI-501 Oral S uspension, 400 mg, 600 mg, 800 mg or placebo will be taken approximately 30 minutes after morning and evening meal followed by a large glass of water, twice -daily for 24 weeks. Duration of treatment: All subjects will take 400 mg, 600 mg , 800 mg or placebo oral suspension twice daily for 24 weeks followed by a 4- week post -treatment follow up period. Reference therapy, dosage and mode of administration: Placebo suspension, twice daily, oral Criteria for evaluation: Primary Efficacy: • The primary efficacy endpoint is the mean percent change from Baseline in the Severity of Alopecia Tool (SALT) score at Week 24 (Visit 9). Secondary Efficacy : • Mean percent change from Baseline in the Alopecia Density and Extent Score (ALODEX) score at Week 24 . • Change from Baseline in the SALT score at Week 24 (Visit 9) with additional analyses at each applicable post -baseline visit where data are available. • Change from Baseline in the Alopecia Density and Extent Score (ALODEX) score at Week 24 (Visit 9) with additional analyses at each applicable post -baseline visit where data are available. • Proportion of subjects in each treatment arm achieving at least a 50% reduction in ALODEX score at Week 24 ( Visit 9 ) with additional analyses at each applicable post- baseline visit where data are available compared to Baseline. • Proportion of subjects in each treatment arm achieving at least a 50% reduction in SALT score at Week 24 ( Visit 9 ) with additional analyses at each applicable post- baseline visit where data are available compared to Baseline. • Change from Baseline in the Alopecia Scalp Appearance Assessment (ASAA) (Patient -reported outcome [PRO]) at Week 24 ( Visit 9 ) with additional ana lyses at each applicable post -baseline visit where data are available. • Change from Baseline in the Alopecia Scalp Appearance Assessment (ASAA) (Clinician - reported outcome [ClinRO]) at Week 24 ( Visit 9 ) with additional analyses at each applicable post- baseline visit where data are available. • Change from Baseline in the Physician Global Impression of Severity (PhGIS) at Week 24 ( Visit 9) with additional analyses at each applicable post- baseline visit where data are available. • Change from Baseline in Alopecia Facial Hair Appearance Assessment (AF HA) (Clinician and Subject) at Week 24 (Visit 9) with additional analyses at each applicable post- baseline visit where data are available. • Change from Baseline in the Subject Global Impression of Severity (SGI S) at Week 24 (Visit 9 ) with additional analyses at each applicable post- baseline visit where data are available. • Change from Baseline in the subject reported Alopecia Impact Assessment (AIA) at Week 24 (Visit 9 ) with additional analyses at each applicable post -baseline visit where data are available. • Subject Global Impression of Treatment Satisfaction (SGITS) at Week 24 ( Visit 9 ) with additional analyses at each applicable post- baseline visit where data are available. • Change from Baseline in the Subject Global Satisfaction with Hair Quality (SGSH Q) at Week 24 (Visit 9 ) with additional analyses at each applicable post -baseline visit where data are available ."
9,page_9,"Protocol: ATI-501-A UAT -201 Aclaris Therapeutics , Inc. Date: 09APR 2019 , Version 5 .0 Page 10 of 90 CONFIDENTAL • Change in Dermatology Life Quality Index (DLQI) total score between Baseline and We ek 24 (Visit 9 ) with additional analyses at each applicable post -baseline visit where data are available. • Global Impression of Change (Clinician and Subject) at Week 24 (Visit 9). Other Assessments: • Hair quality assessment including normalization of exclamation point hairs and hair shedding will be described. • Vellus and Indeterminate scalp hair will be described. • Non-scalp hair assessments (body and nasal hair) will be described. Pharmacokinetic: The concentration of ATI-502 in the blood predose at Visit 2 and at trough at Visit 4, Visit 6 and Visit 9 will be measured by a bioanalytical lab using fully validated analytical methods. Safety: • Safety variables to be assessed include: adverse events, clinical laboratory tests (hematology, clinical chemistry, and urinalysis), vital sign measurements (systolic and diastolic blood pressures, respiration rate, heart rate, and oral body temperature), and electrocardiograms. Statistical Methods: Sample Size / Power Calculations The planned sample size is approximately 95 enrolled subjects with approximately 45 subjects enrolled with AT or AU. The sample size estimate wa s based on published results from a similar study (Crispin et al. 2016) where 32% of subject s receiving active drug achieved at least a 50% relative reduction in hair loss (SALT 50) under similar conditions. For the current study, the primary efficacy analysis is mean % change in hair loss, evaluated using SALT scores. That analysis is expected to have greater statistical sensitivity than the SALT 50 responder analysis, which is also a secondary efficacy analysis in the current study. We assume the pooled results of 600mg and 800mg treatment groups in the current study will achieve the same or higher SALT 50 response rate (32%) as the published results above, and pooled Vehicle plus 400mg treatment groups will not achieve more than a 6% SALT 50 response rate. Based on a comparison of those two pooled groups, the current study is anticipated to have no less than 80% power with a 10% subject dropout rate for the SALT 50 analysis. Because the primary efficacy analysis of mean percent reduction in hair loss using SALT scores is expected to be more sensitive than the SALT 50 responder analysis, t he power for the primary analysis is also expected to be no less than 80%. Statistical Methods The primary efficacy variable will be the percent change from Baseline in the SALT score at Week 24 (Visit 9 ). This represents the percentage of hair regrowth. It will be calculated as the change from baseline (Visit 2) to Week 24 (Visit 9), divided by the baseline and expressed as a percentage. Missing data for the primary endpoint will be imputed using Last Observation Carried Forward (LOCF ) methodology. The a nalysis will be conducted on the percent change from baseline over time including all visits using a mixed effect model repeated measures (MMRM) . The adjusted mean (LS Mean) for percent change from baseline in the SALT score at each visit, estimated from the MMRM, with the estimated standard error and 95% confidence interval (CI), will be presented in tabular and graphic format. The difference in the adjusted means between treatment groups and the associated 95% CI of the difference will be pro vided. No adjustment for multiplicity will be made. The model"
