,PageNo,Text
0,page_0,"Clinical Study Protocol incorporating Amendment 08E7080 -G000 -218 Eisai FINAL: 11 Sep 2020 Confidential Page 1of 1461TITLE PAGE Clinical Study Protocol Study Protocol Number:E7080 -G000 -218 Study Protocol Title:A Rando mized , Open -Label (formerly Double -Blind), Phase 2 Trial to Assess Safet y and Efficacy of Lenvat inib at Two Differe nt Starting Doses (18 m g vs 14 mg QD) in Co mbinat ion With Everolimus (5 mg QD) in Renal Cell Carcino ma Fo llowing One Pri or VEGF -Targeted Treatment Sponsor : Eisai Inc. 155Tice Boul evard Woodcliff Lake, New Jersey 07677 USAEisai Ltd. European Knowledge Centre Mosqui to Way Hatfield, Hertfordshire AL10 9SN UKEisai Co., Ltd. 4-6-10 Koishikawa Bunkyo -Ku, Toky o 112 -8088 Japan Investigational Product Name:Lenvat inib (E7080 ),everolimus Indication: Renal Cell Carcino ma Phase: Phase 2 Approval Date (s):29 Sep 2016 (O riginal Protocol ) 24 Apr 2017 (Protocol Amendment 01) 12 Jul 2017 (Protocol Amendment 02) 23 May 2018 (Protocol Amendment 03) 23Jul2018 (Protocol Amendment 04) 18 Oct 2018 (Protocol Amendment 05) 04 Jan 2019 (Protocol Amendment 06) 07Feb2020 11 Sep 2020(Protocol Amendment 07) (Protocol Amendment 08) IND Number: 124564 EudraCT Number:2016-002778-11 GCP Statement: This study is to be performed in full co mpliance wit h Internat ional Council forHarmonisat ion of Technical Requirements for"
1,page_1,Clinical Study Protocol incorporating Amendment 08E7080 -G000 -218 Eisai FINAL: 11 Sep 2020 Confidential Page 2of 146Pharmaceut icals for Hum an Use (ICH) and all applicable local Good Clinical Practice (GCP) and regulat ions. All required study docum entati on will be archived as required by regulatory authori ties. Confidentiality Statement:This document is confident ial. It contains propri etary information of Eisai (the sponsor). Any viewing or disclo sure of such informat ion that is not authorized i n wri ting by the sponsor i s stri ctly prohibited. Such inform ation may be used so lely for the purpose of reviewing or performing this study .
2,page_2,"Clinical Study Protocol incorporating Amendment 08E7080 -G000 -218 Eisai FINAL: 11 Sep 2020 Confidential Page 3of 146REVISION HISTORY Revisions per Amendment 08 Date: 11September 2020 Change Rationale Affected Protocol Sections Update dthe packaging section of lenvatinib. Sponsor may change the packaging from child -resistant wallets to child -resistant bottles at itsdiscretion. Noplacebo will be included in bottles.This is to allow the sponsor to adapt pack aging in -line with availability and cost.Synopsis (Study Design) , Section 9.4.1 Treatments Administered Table 1- footnote, Section 9.4.3 Identity of Investigational Products, Section 9.4.10 Drug Supplies and Accountability Updated study design to include study treatment ,an off-treatment visit after the data cutoff for the primary analy sisand if the study is terminated by the sponsor, study drug will be provided to subjects where commercial access is not available . Figure 8 is updated .To outline the key assessments required for patients who remain on study post data cut -off. Synopsis (Study Design) , Section 5.1 Institutional Review Boards/Independent Ethics Committees, Section 9.1 Overall Study Design and Plan, Section 9.1.2 Randomization Phase, Section 9.1.2.2 Follow -upPeriod , Section 9.4.1 Treatments Administered, Section 9.4.2.2 Management of Hypertension, 9.4.2.3. Management of Proteinuria, Section 9.4.2.8 Management of Hepatoxicity, Section 9.4.6 Selection and Timing of Dose for Each Subject, Section 9.4.8.2 Prohibited Concomitant Therapy, Section 9.5.1.1 Demography and Baseline Assessments, Section 9.5.1.2 Efficacy Assessments, Section 9.5.1.3.2 Pharmacodynamic and Other Biomarker Assessments, Section 9.5.1.4 Safety Assessments, Section 9.5.1.4.1 Adve rse Events and Events Associated with Special Situatio ns, Section 9.5.1.4.2 SAEs and Events Associated with Special Situations, Section 9.5.1.4.3 Laboratory Measurements, Section 9.5.1.4.4 Vital Signs and Weight Measurements, Section 9.5.1.4.5 Physical Exa minations, Section 9.5.1.4.6 Electrocardiograms, Section 9.5.1.4.7 Echocardiogram or Multiple Gated Acquisition Scan, Section 9.5.1.4.8 Pregnancy Test, Section 9.5.1.5 Other Assessments, Section 9.5.2 Schedule of Procedures/Assessments, Section"
3,page_3,"Clinical Study Protocol incorporating Amendment 08E7080 -G000 -218 Eisai FINAL: 11 Sep 2020 Confidential Page 4of 146Change Rationale Affected Protocol Sections 9.5.2 S chedule of Assessments after the Data Cutoff for the Primary Analy sisTable 7, Section 9.5.2.1 Description of Procedures/Assessments Schedule, Section 9.5.5 Completion/Discontinuation of Subjects, Section 9 .7.1.1.2 Secondary Endpoints . Clarified the daily starting dose as lenvatinib 14 mg or 18 mg plus everolimus 5 mgSynopsis (Sample Size Rationale), Section 7.3 Study Rationale, Section 9.2 Discussion of Study Design, Section 9.4.5 Selection of Doses in the Study, Section 9.7.2 Determination of Sample Size Added a blood pressure assessment after the data cutoff for the primary analysis ,as one blood pressure assessment is defined as the mean of 2 measurements at least 5 minutes apart . Added a vital sign measurement (resting BP, heart rate, resp iratory rate and body temperature).Updated to align with most recent program requirements.Section 9.4.2.2 Management of Hypertension, 9.5.1.4.4 Vital Signs and Weight Measurements, Table 7."
4,page_4,"Clinical Study Protocol incorporating Amendment 08E7080 -G000 -218 Eisai FINAL: 11 Sep 2020 Confidential Page 5of 146Revisions per Amendment 07 Date: 07February 2020 Revisions per Amendment 06 Date: 04 Jan 2019Change Rationale Affected Protocol Sections Clarify that the data cutoff for the primary analy sis refers to the statistical end of the study for analysis purposes (end of the Randomization Phase) and that the End of Study refers to the last subject last visit af ter which all subjects will have completed their Off -treatment visits. It further makes clear that investigational product will be provided to ongoing subjects until they have had their Off -treatment visit to transition to commercial lenvatinib or everolim usoutside the study or an access program, and that subjects should follow the Schedule of Procedures and Assessments while taking investigational product. The amendment also clarifies that at the End of Study, the Sponsor (or investigator where required) will ensure that all relevant IRBs/ECs and Competent Authorities are notified about the study completion per regulato ry requirements in each country or regio n. It is also clarified that F ollow -up assessments will not be performed after the data cutoff for the primary analysis and the subject completes the Off -treatment visit assessments . The term “final” analysis is changed to “primary ” analy sis, because there may be analy ses conducted for a final report after the primary analy sis.To clarify the End of Study definition and that investigational product will be provided to ongoing subjects until they have had their Off -treatment visit to transitio n to commercial lenvatinib or everolimus outside the study or an access program.Synopsis; Sections 5.1,9.1, 9.1.2, 9.1.2.1, 9.1.2.2, 9.3.3, 9.5.1.2, 9.5.1.4.3, 9.5.2 (Schedule of Procedures/Assessments footnotes n, s, u) ,9.7, Appendix 13 Change Rationale Affected Protocol Sections Added an exploratory objective: To explore tumor response parameters (ORR 24W, ORR, PFS) based on blinded independent imaging review (IIR) for efficacy assessment .After consultation , theHealth Authority recommended response assessment by a blinded independent central review to corrobora te the investigator assessment.Synopsis, Section 8.3"
5,page_5,"Clinical Study Protocol incorporating Amendment 08E7080 -G000 -218 Eisai FINAL: 11 Sep 2020 Confidential Page 6of 146Revisions per Amendment 05 Date: 18Oct2018Added process of blinded independent imaging review : Copies of all tumor assessment scans will be sent to an Imaging Core Laboratory (ICL) designated by the sponsor for blinded independent efficacy ass essment. For subjects enrolled after implementation of Amendment 06, tumor assessments will be carried out following the guidelines provided by the ICL.Change made t o add the exploratory objective .Synopsis, Section 9.5.1.2 Added exploratory endpoints: Tumo r response endpoints ORR 24W, ORR, and PFS based on IIR assessment. These endpoints will be defined in the same way as those based on the investigator assessments.Changed t o include endpoints for the added exploratory objective.Synopsis, Section 9.7.1 .1.3 Added statistical analyses for the IIR assessments: Explo ratory efficacy response endpoints ORR 24W, ORR, and PFS based on IIR assessment will be summarized using the same statistical methods as those used for the same response parameters based on the investigator assessments.Changed t o clarify statistical analy sis methods used to assess the added exploratory endpoints.Synopsis, Section 9.7.1.6.3 Change Rationale Affected Protocol Sections Administrative changes Correction of minor typographical errors.Section 1, List of Abbreviations . Section 5.2, Investigator Signature Page Clarified that lenvatinib in plasma and everolimus in blood will be used for pharmacokinetic assessments (PK), and that PK assessments will be done using the population PK approach.Clarification of wording . Synopsis Updated total sample size to approximately 338 subjects (169 subjects in each arm) .Adjusted to account for the 32 subjects who received ≥2 incorrect lenvatinib dosesdue to IxRS issues.Synopsis, Section 9.1, Section 9.3, Section 9.7.2 Clarified that HRQoL is to be assessed at Baseline, on Day 1 of each subsequent cycle, and at the Off-Treatment Visit.Clarification of wording to ensure that HRQoL measurements are collected at the appropriate time points.Synopsis, Section 9.5.1.5 , Section 9.5.2 (Table 6) Full Analy sis set changed from primary analy sis set to a secondary analysis set. Change made as a consequence of the Oracle Interactive Voice and Web Response System (IxRS) issues that resulted in 32 subjects receiving ≥2 incorrect lenvatinib dose s.Synopsis, Section 9.7.1.2"
6,page_6,"Clinical Study Protocol incorporating Amendment 08E7080 -G000 -218 Eisai FINAL: 11 Sep 2020 Confidential Page 7of 146Divided Per-Protocol Analysis Set into 2 data sets, Per -Protocol Analy sis Set 1 and Per -Protocol Analy sis Set 2. Per-Protocol Analysis Set 1 includes all randomized subjects, but excludes the 32 subjects who received ≥2 incorrect lenvatinib dosesdue to IxRS issues . Per-Protocol An alysis Set 2 includes all randomized subjects who received at least 1 dose of study drug, had no major protocol deviations, and had both baseline and at least 1 post - baseline tumor assessment. Subjects for whom death occurred prior to the first post- baseline tumor assessment will also be included . The 32 subjects who received ≥2incorrect lenvatinib doses due to IxRS issues are considered as having experienced major protocol deviations and will be excluded from Per -Protocol Analy sis Set 2.The 3 2 subjects who received ≥2 incorrect lenvatinib doses due to IxRS issues are to be excluded from efficacy data sets as these subjects are considered to have a major protocol deviation. There was an additional subject who was subsequently affected by the IxRS issue after the discover y of the 32 subjects , but because this33rd subject received only one incorrect lenvatinib dose, this subject will not be excluded from Per -Protocol Analy sis Set 1 or Per-Protocol Analysis Set 2 .Synopsis, Section 9.7.1.2 Added Per-Protocol Safety Analysis Set which includes all treated subjects minus the 32 subjects who received ≥2 incorrect lenvatinib dose sdue to IxRS issues .Change made as a consequence of the IxRS issues that resulted in 32 subjects receiving ≥2 incorrect lenvatinib dose s.Synopsis , Section 9.7.1.2 , Section 9.7.2 Specified that the 2 interim efficacy analyses will be performed using only Per - Protocol Analysis Set 1. Change made as a consequence of the IxRS issues that resulted in 32 subjects receiving ≥2 incorrect lenvatinib dose s.Synopsis, Section 9.7.1.6 , Section 9.7.2 , Section 9.7.3 , Appendix 13 Specified that f or the final efficacy analysis, the primary analy sis will be done using Per - Protocol Analysis Set 1, and the secondary efficacy analyses wi ll be performed using the Per - Protocol Analysis Set 2 and the Full Analy sis Set. Change made as a consequence of the IxRS issues that resulted in 32 subjects receiving ≥2 incorrect lenvatinib dose sSynopsis, Section 9.7.1.6 , Appendix 13. Added text to clarify that the primary safety analysisusing the Per-Protocol Safety Analysis Set will be performed at each interim analysis and at the final analy sis, if the non -inferiority boundary of the primary efficacy endpoint is crossed . Change made as a consequ ence of the IxRS issues that resulted in 32 subjects receiving ≥2 incorrect lenvatinib dose sSynopsis, Section 9.7.1.6 , Section 9.7.2"
7,page_7,"Clinical Study Protocol incorporating Amendment 08E7080 -G000 -218 Eisai FINAL: 11 Sep 2020 Confidential Page 8of 146Specified that determination of noninferio rity in ORR 24Wwill be based on the results using Per - Protocol Analysis Set 1.Change made as a consequence of the IxRS issues that resulted in 32 subjects receiving ≥2 incorrect lenvatinib dose sSynopsis, Section 9.7.1.6.1 Clarified that secondary efficacy analy ses will be summarized descriptively using the Per - Protocol Analysis Set 1, the Per - Protocol Analysis Set 2, and the Full Analy sis Set.Change made as a consequence of the IxRS issues that resulted in 32 subjects receiving ≥2 incorrect lenvatinib dose sSynopsis, Section 9.7.1.6.2 Added text to specify t hat the safety analyses will be performed on the Per -Protocol Safety Analysis Set in addition to the Safety Analysis Set.Change made as a consequence of the IxRS issues that resulted in 32 subjects receiving ≥2 incorrect lenvatinib dose sSynopsis, Section 9.7.1.6.1 , Section 9.7.1.8 The statistical analysis plans for the exploratory pharmacokinetic, pharmacodynamic, and other biomarker endpoints will specify if the analy ses will orwill not include the 32 subjects who received ≥2 incorrect lenvatinib dosesdue to IxRS issues.Change made as a consequence of the IxRS issues that resulted in 32 subjects receiving ≥2 incorrect lenvatinib dose sSynopsis, Section 9.7.1.2 Rem oved text from a Figure 8 label to indicate that the Randomization Phase is no longer double -blind .Correction of a figure label error where the words “Double -blind” should have been deleted in Amendment 04.Section 9.1 Updated text to indicate that the sites will receive lenvatinib in label ed bottles.Clarification that once the current study drug supply is exhausted, subsequent supplies of lenvatinib will be packaged in labeled containers.Section 9.4.3 Updated text to reflect the Per - Protocol Analysis Set 1, Per - Protocol Analysis Set 2, and Full Analy sis Set will be used to summarize su bject disposition and subject demographics and other baseline characteristics , and prior and concomitant therapy .Change made as a consequence of the IxRS issues that resulted in 32 subjects receiving ≥2 incorrect lenvatinib dos es.Section 9.7.1.3 , Section 9.7.1.4 , Section 9.7.1.5 Clarified the definition of prior medications to indicate that these are medications that were started and stopped prior to the first dose of study drug .Correction of error. Section 9.7.1.5"
8,page_8,"Clinical Study Protocol incorporating Amendment 08E7080 -G000 -218 Eisai FINAL: 11 Sep 2020 Confidential Page 9of 146Revisions per Amendment 04 Date: 23Jul2018 Change Rationale Affected Protocol Sections Title Protocol title changed to reflect change in study design .Title page, Synopsis , Signature pages Revised text to reflect change from double -blind to open -label study designThis is a safety -directed amendment. The p rotocol design was changed because of an unresolved error introduced by a programmatic update to the Oracle Interactive Voice and Web Response System (IxRS), which resulted in incorrect dose dispensing and a ssignment of lenvatinib to 32treated patients between 08 Mar 2018 and 04 Apr 2018 . Because an additional patient was subsequently affected, Eisai decided that it is in the best interest of thepatients to unblind participants ( investigators and subjects) as to all subjects’ treatment assignment and to continue the conduct of the trial in an open -label fashio n. This decision has been communicated to all regulato ry health authorities ,and all investigators received unblinding information as of 14 Jul 2018. Study enrollment will continue as planned and all subjects currently receiving study drug may continue participation in the study .Synopsis and Sections 9.2, 9.4.1, 9.4.2.1, 9.4.4, 9.4.7, 9.5.4.5, 9.7, 9.7.1, and 9.7.3 Revised text regarding lenvatinib dispensing ins tructions.To ensure that each subject is dispensed the correct dose of lenvatinib. Sections 9.4.2.1 , 9.4.3, and 9.4.4 Administrative changes Correction of minor typographical and/o r formatting errors per protocol .List of Abbreviations ;Synopsis ; Sections 5.3, 7.3, 9.2, 9.4.1, 9.7.1.6.2, 9.7.2, and 9.7. 3; Table 2 and Table 6 ; Reference List"
9,page_9,"Clinical Study Protocol incorporating Amendment 08E7080 -G000 -218 Eisai FINAL: 11 Sep 2020 Confidential Page 10of 146Revisions per Amendment 03 Date: 23May 2018 Change Rationale Affected Protocol Sections Deleted the following text from Follow -up Period: “Subjects who are being followed for survival at the time of data cutoff for the primary analysis ( ie,at the end of the Randomization/Treatment Phase) ” The sentence is revised following this deletion, and new text is presented in bold below: “Following the Off-Treatment Visit, subjects will continue to be followed every 12 weeks (±1 week) for survival and PFS2, and all anticancer treatments received will be recorded until the End of Study. ”Wording for Follow -up Period revised for clarity .Protocol Sy nopsis (Study Design) Section 9.1 .2.2 (Follow -Up Period ) End of Study (EOS) text revised and new text presented in bold below : “The End of Study is the date of the data cutoff for the final analysis when all randomized subjects have completed Week 24 assessments or have discontinued study treatment prior to Week 24 .Alternative wording for EOS definition is now preferred by Biostatistics Group for consistency across the program.Protocol Synopsis (Study Design) Section 9.1 (Overall Study Design and Plan) New paragraph added: Prior therapy must be documented by the following criteria prior to entry into study: Any single agent therapy, and any combination of cy totoxic, hormonal, biological targeted agents, and/or humanized antibodies, scheduled to be administered as a preplanned treatment, given concomitantly, sequentially or both, is considered 1 regimen. Planned neoadjuvant chemotherapy (to debulk the tumor prior to surgical interventio n) plus post operative adjuvant chemotherapy is considered 1 regimen.To provide consistency in the counting of prior anticancer regimens in this study and to align with use in other protocolsSection 9.4.8.2 (Prohibited Concomitant Therapies and Drugs)"
10,page_10,"Clinical Study Protocol incorporating Amendment 08E7080 -G000 -218 Eisai FINAL: 11 Sep 2020 Confidential Page 11of 146Change Rationale Affected Protocol Sections For chemotherapy: if, due to toxicity, the dosing of one or more of the components must be reduced, o r one or more of the components of the regimen must be omitted, or one of the components must be replaced with another similar drug, the changed version of the original regimen is not considered a new regimen. However, if a new component, dissimilar to any of the original components, is added to the regimen, the new combination is considered a new reg imen. For prio r VEGF/VEGFR -targeted agents, treatment with each agent will be counted individually, regardless of the duration of administration. If the treatment is interrupted for surgery or radiotherapy or any other reason and then continues with an unchanged schedule and components, that treatment is considered as 1 regimen despite the interruption. Rem oved all references related to Pharmacogenomic sampling and testing from Synopsis and Protocol.Pharmacogenomic sampling references are removed as they are no longer deemed necessary.Synopsis ( Pharmacodynamic, Pharmacoge nomic, and Other Biomarker Assessments ; Pharmacokinetic, Pharmacodynamic, Pharmacogenomic, and Other Biomarker Analyses ) List of Abbreviations Section 5.3 (Subject Information and Informed Consent ) Section 9.5.1.3 .2 (Pharmacogenomic, Pharmacodynamic, and Other Biomarker Assessments ) Section 9.5.2 (Table 6: Schedule of Procedures/Assessments in E7080 - G0000 -218) Section 9.7.1.7 ( Pharmacokinetic, Pharmacodynamic, Pharmacogenomic, and Other Biomarker Analyses ) Appendix 12 (Pharmacodynamic, Pharmacogenomic, and Other Biomarker Research )"
