,PageNo,Text
0,page_1,"['NCT03417102', 'SAR439774 (formerly ALN-AT3SC) (fitusiran)', 'Clinical Study Protocol ALN-AT3SC-003', '(Sanofi Genzyme EFC14768)', '27 Jun 2018', 'SANOFI GENZYME', 'CLINICAL STUDY PROTOCOL', 'ALN-AT3SC-003 (Sanofi Genzyme EFC14768)', 'Protocol Title:', 'ATLAS-INH: A Phase 3 Study to Evaluate the', 'Efficacy and Safety of Fitusiran in Patients with', 'Hemophilia A or B, with Inhibitory Antibodies to', 'Factor VIII or IX', 'Investigational Drug:', 'Fitusiran (SAR439774 [formerly Alnylam', 'ALN-AT3SC])', 'EudraCT Number:', '2016-001463-36', 'Protocol Date:', 'Original protocol, 19 May 2017', 'Amendment 1, 09 Nov 2017', 'Amendment 2, 27 Jun 2018', 'Sponsor:', 'Genzyme Corporation,', '50 Binney Street,', 'Cambridge, MA 02142, USA', 'Sponsor Contact:', 'Any and all information presented in this document shall be treated as confidential and shall remain the', 'exclusive property of Sanofi (or any of its affiliated companies). The use of such confidential information', 'must be restricted to the recipient for the agreed purpose and must not be disclosed, published, or', 'otherwise communicated to any unauthorized persons, for any reason, in any form whatsoever without the', ""prior written consent of Sanofi (or the concerned affiliated company); 'affiliated company' means any"", 'corporation, partnership, or other entity which at the date of communication or afterwards (i) controls', ""directly or indirectly Sanofi, (ii) is directly or indirectly controlled by Sanofi, with 'control' meaning"", 'direct or indirect ownership of more than 50% of the capital stock or the voting rights in such corporation,', 'partnership or other entity', 'Property of the Sanofi Group - strictly confidential', '1']"
1,page_2,"['SAR439774 (formerly ALN-AT3SC) (fitusiran)', 'Clinical Study Protocol ALN-AT3SC-003', '(Sanofi Genzyme EFC14768)', '27 Jun 2018', 'PROTOCOL AMENDMENT SUMMARY OF CHANGES TABLE', 'DOCUMENT HISTORY', 'Document', 'Country-specificity if Date', 'applicable', 'Amendment 02', 'NA', '27 Jun 2018', 'Amendment 01', 'NA', '09 Nov 2017', 'Original Protocol', 'NA', '19 May 2017', 'AMENDMENT 02 (27 Jun 2018)', 'This amended protocol (amendment 02) is considered to be substantial based on the criteria set', 'forth in Article 10(a) of Directive 2001/20/EC of the European Parliament and the Council of the', 'European Union.', 'OVERALL RATIONALE FOR THE AMENDMENT', 'Clinical development and commercialization of fitusiran were granted from Alnylam', 'Pharmaceuticals, Inc. to Genzyme Corporation, a Sanofi Company that will be assuming', 'responsibility of the current clinical program. Therefore, the Alnylam logo and reference to', 'Alnylam within the confidentiality statement were deleted from the title page. Throughout all', 'sections of the protocol including page headers and appendices, Alnylam has been changed to', '""the Sponsor"" or ""Sanofi Genzyme"" as appropriate. In addition to change in Sponsor name,', 'address, and contact details were also updated. The Sanofi Genzyme study code (EFC14768) has', 'been added. The Alnylam study drug code ALN-AT3SC has also been updated to the generic', 'drug name fitusiran (SAR439774). Sections regarding *Criteria for Study Termination\', ""Study', ""Drug Accountability', 'Guidelines for Reporting Product Complaints/Medical Device Incidents"", '(including malfunctions), ""Study Monitoring\', ""Ethics\', \'Data Handling and Record Keeping\' ,', '\'Publication Policy\' and ""Dissemination of Clinical Study Data\' have been created or updated to', 'reflect the Sanofi Genzyme environment.', 'Property of the Sanofi Group - strictly confidential', '2']"
2,page_3,"['SAR439774 (formerly ALN-AT3SC) (fitusiran)', 'Clinical Study Protocol ALN-AT3SC-003', '(Sanofi Genzyme EFC14768)', '27 Jun 2018', 'Protocol amendment summary of changes table', 'Section #', 'Description of Change', 'Brief Rationale', 'Throughout', 'Sponsor changed from ""Alnylam', 'Change of protocol Sponsor', 'Pharmaceuticals, Inc."" to ""Genzyme', 'Corporation""', 'Throughout', 'Name of product ""ALN-AT3SC"" changed', 'Change of protocol Sponsor; name of product', 'to ""SAR439774 Fitusiran""', 'updated', 'Title page', 'Name of Sponsor contact changed from', 'Change of protocol Sponsor; contact details', 'to', 'Title page', 'Disclaimer note text changed', 'Change of protocol Sponsor; text aligned with Sanofi', 'Genzyme environment', 'Synopsis', 'Age of adolescents changed from "">12', 'For clarity', 'to <18 years of age"" to "">12 to <17', 'years of age"" for HRQOL', 'Protocol synopsis,', '""Sanofi Genzyme EFC14768"" added to', 'Change of protocol Sponsor; Sanofi Genzyme study', 'document header, title', 'the Study number ""ALN-AT3SC-003""', 'ID required for administrative purposes on first use', 'page, and Section 1.3 (only', 'at first occurrence)', 'Protocol synopsis and', '""Change in Haem-A-QOL score in the', 'Change in statistical plan; text aligned with Sanofi', 'Section 3.2 and throughout', 'treatment period"" changed to ""Change in', 'Genzyme environment', 'relevant text', 'Haem-A-QOL physical health score and', ""total score in the treatment period'"", ""Table 1 (Footnote 'n'),"", 'Sample collection time period for AT', 'Due to logistical and/or operational reasons', 'Section 7.3.1 and', 'activity levels and antidrug antibody', 'Section 7.5.5.2', 'levels changed from ""1 hour"" to ""4 hours""', 'prior to dosing on dosing days for', 'patients on the fitusiran arm', 'Table 1', 'Footnote ""W"" changed from: ""Non-', 'For consistency throughout the protocol', 'serious AEs will be monitored and', 'recorded from date of Day 1 visit through', 'Follow-Up. SAEs will be monitored and', 'recorded from date of signed informed', 'consent through Follow-Up. Signs and', 'symptoms of thrombosis will be', 'evaluated at every visit (see Section', '6.5)"" to ""AEs will be monitored and', 'recorded from date of signed informed', 'consent through Follow-Up. Signs and', 'symptoms of thrombosis will be', 'evaluated at every visit (see Section', '6.5).', 'Throughout', '""Study drug"" changed to ""Investigational', 'Change of protocol Sponsor; text aligned with Sanofi', 'medicinal product""', 'Genzyme environment', 'Protocol synopsis and', 'Duration of treatment language updated', 'For clarity', 'Section 4.2', 'Section 1.3', '""ALN-AT3SC-004"" changed to ""ALN-', 'Change of protocol Sponsor; text aligned with Sanofi', 'AT3SC-004 [EFC14769]""', 'Genzyme environment', 'Section 6.2.6', '""Accountability"" section updated with', 'Change of protocol Sponsor; text aligned with Sanofi', 'Property of the Sanofi Group - strictly confidential', '3']"
3,page_4,"['SAR439774 (formerly ALN-AT3SC) (fitusiran)', 'Clinical Study Protocol ALN-AT3SC-003', '(Sanofi Genzyme EFC14768)', '27 Jun 2018', 'Section #', 'Description of Change', 'Brief Rationale', 'reporting procedure to follow with', 'Genzyme environment', 'regards to any quality issue noticed with', 'the receipt or use of an IMP (deficiency', 'in condition, appearance, pertaining', 'documentation, labeling, expiration date,', 'defect in quality of IMP reporting, recall', 'procedure, restriction of use and dispose', 'of IMP etc.)', 'Throughout', '""Adverse events of clinical interest""', 'Change of protocol Sponsor; text aligned with Sanofi', 'changed to ""Adverse events of special', 'Genzyme environment', 'interest""', 'Section 7.5.5 (Table 5)', 'Hepatitis B surface antibody (anti-HBs)', 'Change of protocol Sponsor; text aligned with Sanofi', 'deleted', 'Genzyme environment, and scientific rationale for the', 'change', 'Section 7.5.6.1', 'Systemic injection associated reactions', 'Change of protocol Sponsor; text aligned with Sanofi', '(IARs) added to the criteria of adverse', 'Genzyme environment, and to provide scientific', 'events of special interest', 'rationale for inclusion of IARs to AESI', 'Section 7.5.6.2', '""Recording adverse events"" section', 'Change of protocol Sponsor; text aligned with Sanofi', 'updated', 'Genzyme environment', 'Section 7.5.6.3', 'Heading updated from ""Serious Adverse', 'Change of protocol Sponsor; text aligned with Sanofi', 'Events Require Immediate Reporting to', 'Genzyme environment', 'Sponsor/Designee"" to ""Serious Adverse', 'Events and Adverse Events of Special', 'Interest Require Immediate Reporting to', 'Sponsor/Designee""', 'Section 7.5.6.7', 'Overdose reporting section updated', 'Change of protocol Sponsor; text aligned with Sanofi', 'Genzyme environment', 'Section 7.5.6.8', 'New Section 7.5.6.8 ""Guidelines for', 'Change of protocol Sponsor; text aligned with Sanofi', 'Reporting Product Complaints/Medical', 'Genzyme environment', 'Device Incidents (Including', 'Malfunctions)"" added with text ""Any', 'defect in the IMP must be reported as', 'soon as possible by the Investigator to', 'the monitoring team that will complete a', 'product complaint form within required', 'timelines. Appropriate information (eg,', 'samples, labels, or documents like', 'pictures or photocopies) related to', 'product identification and to the potential', 'deficiencies may need to be gathered.', 'The Investigator will assess whether or', 'not the quality issue has to be reported', 'together with an AE or SAE.""', 'Section 8.2.5.1', 'Text related to ""Sensitivity Analysis"" is', 'Change of protocol Sponsor; text aligned with Sanofi', 'added', 'Genzyme environment', 'Section 9.1', 'Ethical and Regulatory Considerations', 'Change of protocol Sponsor; text aligned with Sanofi', 'language updated to provide additional', 'Genzyme environment', 'details', 'Section 9.1.1', 'Informed Consent Process language', 'Change of protocol Sponsor; text aligned with Sanofi', 'Property of the Sanofi Group - strictly confidential', '4']"
4,page_5,"['SAR439774 (formerly ALN-AT3SC) (fitusiran)', 'Clinical Study Protocol ALN-AT3SC-003', '(Sanofi Genzyme EFC14768)', '27 Jun 2018', 'Section #', 'Description of Change', 'Brief Rationale', 'updated to provide additional process', 'Genzyme environment', 'details/clarity', 'Section 9.1.2', 'Ethical Review language updated for', 'Change of protocol Sponsor; text aligned with Sanofi', 'clarity', 'Genzyme environment', 'Section 9.1.3', 'Study Documentation, Confidentiality,', 'Change of protocol Sponsor; text aligned with Sanofi', 'and Records Retention language', 'Genzyme environment', 'updated', 'Section 9.1.5', 'Discontinuation of the Clinical Study', 'Change of protocol Sponsor; text aligned with Sanofi', 'language updated', 'Genzyme environment', 'Section 9.2.1', 'Data Handling language updated to', 'Change of protocol Sponsor; text aligned with Sanofi', 'provide additional details and clarify', 'Genzyme environment', 'responsibilities', 'Section 9.2.2', 'Study Monitoring language updated to', 'Change of protocol Sponsor; text aligned with Sanofi', 'provide more detail regarding source', 'Genzyme environment', 'data verification and record retention', 'Section 9.3', 'Publication Policy language updated to', 'Change of protocol Sponsor; text aligned with Sanofi', 'provide additional process details and', 'Genzyme environment', 'some text moved into Section 9.4', 'Section 9.4', 'New Section 9.4 ""Dissemination of', 'Change of protocol Sponsor; text aligned with Sanofi', 'Clinical Study Data"" added with text', 'Genzyme environment', 'Appendix 11', 'Appendix 11.5 - appendix for Country-', 'Change of protocol Sponsor; text aligned with Sanofi', 'Specific Requirements and', 'Genzyme environment', 'Appendix 11.6 - appendix for protocol', 'amendment history added', 'Throughout', 'Minor editorial, typo error corrections', 'Minor, therefore have not been summarized', 'and document formatting revisions', 'Property of the Sanofi Group - strictly confidential', '5']"
5,page_6,"['SAR439774 (formerly ALN-AT3SC) (fitusiran)', 'Clinical Study Protocol ALN-AT3SC-003', '(Sanofi Genzyme EFC14768)', '27 Jun 2018', 'NAMES AND ADRESSES OF:', ""MONITORING TEAM'S REPRESENTATIVE"", 'Name:', 'Address:', 'Tel:', 'Fax:', 'E-mail', 'SPONSOR', 'Name:', 'Genzyme Corporation', 'Address:', '50 Binney Street', 'Cambridge, MA 02142, USA', 'Property of the Sanofi Group - strictly confidential', '6']"
6,page_7,"['SAR439774 (formerly ALN-AT3SC) (fitusiran)', 'Clinical Study Protocol ALN-AT3SC-003', '(Sanofi Genzyme EFC14768)', '27 Jun 2018', 'PROTOCOL SYNOPSIS', 'Protocol Title', 'ATLAS-INH: A Phase 3 Study to Evaluate the Efficacy and Safety of Fitusiran in Patients with', 'Hemophilia A or B, with Inhibitory Antibodies to Factor VIII or IX', 'Product Name', 'Fitusiran (INN); SAR439774 (formerly Alnylam ALN-AT3SC)', 'Indication', 'Routine prophylaxis to prevent or reduce the frequency of bleeding episodes in adult and adolescent', '(12 years old) hemophilia A or B patients', 'Phase', '3', 'Study centers', 'The study will be conducted at approximately 100 clinical study centers worldwide.', 'Objectives', 'Primary', 'To evaluate the efficacy of fitusiran compared to on-demand treatment with BPAs (bypassing', 'agents), as determined by the frequency of bleeding episodes.', 'Secondary', 'To evaluate the efficacy of fitusiran compared to on-demand treatment with BPAs,', 'as determined by:', '- The frequency of spontaneous bleeding episodes', '- The frequency of joint bleeding episodes', '-', 'Health-related quality of life (HRQOL) in patients > >17 years of age', 'To determine the frequency of bleeding episodes during the onset period', 'To determine the safety and tolerability of fitusiran', 'Exploratory', 'To evaluate the effects of fitusiran as compared to on-demand treatment with BPAs on the', 'following patient-reported outcomes:', '-', 'Patient satisfaction with treatment', '-', 'Patient activity', '-', 'HRQOL in adolescents (12 to <17 years of age)', 'To characterize the pharmacodynamic (PD) effect, pharmacokinetics (PK), and', 'immunogenicity of fitusiran', 'To evaluate the effects of fitusiran as compared to on-demand treatment with BPAs on the', 'Property of the Sanofi Group - strictly confidential', '7']"
7,page_8,"['SAR439774 (formerly ALN-AT3SC) (fitusiran)', 'Clinical Study Protocol ALN-AT3SC-003', '(Sanofi Genzyme EFC14768)', '27 Jun 2018', 'total weight-adjusted consumption of BPAs', 'To evaluate the effects of fitusiran as compared to on-demand treatment with BPAs on joint', 'status', 'To evaluate the effects of fitusiran as compared to on-demand treatment with BPAs on patient', 'resource use.', 'Endpoints', 'Primary', 'Annualized Bleeding Rate (ABR) in the efficacy period', 'Secondary', 'ABR in the treatment period', 'Annualized spontaneous bleeding rate in the efficacy period', 'Annualized joint bleeding rate in the efficacy period', 'Change in Hemophilia Quality of Life Questionnaire for Adults (Haem-A-QOL) physical', 'health score and total score in the treatment period', 'ABR in the onset period', 'Exploratory', 'Change in the following in the treatment period:', '- Treatment Satisfaction Questionnaire for Medication (TSQM) domain scores', '- Hemophilia Activities List (HAL) scores', '- Pediatric HAL (pedHAL) scores', '- EuroQol-5 dimension (EQ-5D) scores', '- Hemophilia Quality of Life Questionnaire for children and adolescents (Haemo-QOL)', 'scores', '-', 'Hemophilia Joint Health Score (HJHS)', 'Number of target joint bleeding episodes', 'Incidence and titer of antidrug antibodies to fitusiran in the fitusiran treatment arm', 'Antithrombin (AT) activity level over time', 'Thrombin generation over time', 'Fitusiran plasma levels', 'Annualized weight-adjusted consumption of BPAs', 'Change in patient resource use (eg, work/school attendance, visits to doctor/hospital)', 'Safety', 'Incidence, severity, seriousness, and relatedness of adverse events (AEs)', 'Property of the Sanofi Group - strictly confidential', '8']"
8,page_9,"['SAR439774 (formerly ALN-AT3SC) (fitusiran)', 'Clinical Study Protocol ALN-AT3SC-003', '(Sanofi Genzyme EFC14768)', '27 Jun 2018', 'Study Design', 'The ATLAS-INH trial (ALN-AT3SC-003 [Sanofi Genzyme EFC14768]) is a multicenter,', 'multinational, randomized, open-label Phase 3 study designed to evaluate the efficacy and safety of', 'fitusiran in male patients aged >12 years, with hemophilia A or B and inhibitory antibodies to factor', 'VIII (FVIII) or factor IX (FIX), who are not receiving prophylactic therapy.', 'Eligible patients will be randomized in a 2:1 ratio to:', 'Fitusiran treatment arm: Fitusiran 80 mg administered subcutaneously (SC) as', 'prophylaxis once monthly, with use of on-demand BPAs for treatment of breakthrough', 'bleeding episodes', 'On-demand arm: On-demand BPAs for treatment of breakthrough bleeding episodes', 'On-demand use of BPAs is defined as the use of these agents as needed for episodic bleeding and not', 'on a regular regimen intended to prevent spontaneous bleeding. Throughout the study, patients in the', 'fitusiran treatment arm may receive on-demand treatment for breakthrough bleeding episodes with', 'BPAs, as appropriate.', 'Bleeding events and doses of BPAs administered during the conduct of the study will be recorded in', 'an electronic Diary (eDiary). Safety, quality of life, and pharmacodynamic, and pharmacokinetic data', 'will also be collected.', 'All patients will be treated for a total of 9 months; patients randomized to the fitusiran treatment arm', 'will receive a total of 9 SC injections of fitusiran. Because the full PD effect of fitusiran is not', 'achieved until approximately 28 days after receiving the first dose, efficacy will be assessed during', 'the final 8 months on study (Day 29 to Month 9).', 'An independent data monitoring committee (DMC) will oversee the safety and overall conduct of this', 'study. The DMC will perform periodic reviews of data during the course of the clinical trial, and on', 'an ad hoc basis for review of emergent safety data, as defined in the DMC Charter for this clinical', 'trial.', 'Patients from both the fitusiran and on-demand treatment arms who complete the study may be', 'eligible for participation in an open-label extension study. Following final fitusiran dose, for patients', 'in the fitusiran treatment arm patients who do not enroll in the extension study, AT activity level will', 'be monitored at monthly intervals until returning to an activity level of approximately 60% (per the', 'central laboratory) or per Investigator discretion in consultation with the study Medical Monitor.', 'Number of Planned Patients', 'Approximately 54 patients will be randomized, including approximately 5 patients with hemophilia B', 'and approximately 5 adolescents (12 to <18 years of age).', 'Diagnosis and Main Eligibility Criteria', 'This study will include males with severe hemophilia A or B with inhibitors, aged >12 years, who', 'have had a minimum of 6 bleeding episodes requiring BPA treatment within the last 6 months prior to', 'Screening. Diagnosis of severe hemophilia A or B will be based on a central laboratory measurement', 'or documented medical record evidence of FVIII level <1% or FIX level 2% at Screening.', 'Patients with inhibitors must have used bypass agents on demand to manage bleeding episodes for at', 'least the last 6 months prior to Screening and must meet one of the following Nijmegen-modified', 'Bethesda assay results criteria: 1) Inhibitor titer of >0.6 BU/mL at Screening, OR 2) Inhibitor titer of', '<0.6 BU/mL at Screening with medical record evidence of 2 consecutive titers >0.6 BU/mL, OR 3)', 'Inhibitor titer of <0.6 BU/mL at Screening with medical record evidence of anamnestic response.', 'Property of the Sanofi Group - strictly confidential', '9']"
9,page_10,"['SAR439774 (formerly ALN-AT3SC) (fitusiran)', 'Clinical Study Protocol ALN-AT3SC-003', '(Sanofi Genzyme EFC14768)', '27 Jun 2018', 'Investigational Product, Dose and Mode of Administration', 'Fitusiran is an SC administered N-acetylgalactosamine (GalNAc)-conjugated siRNA targeting liver-', 'expressed messenger RNA (mRNA) for AT.', 'Patients randomized to the fitusiran treatment arm will receive open label fitusiran 80 mg as an SC', 'injection once monthly, for a total of 9 months; dosing will begin on Day 1 of the treatment period.', 'Reference Therapy, Dose and Mode of Administration', 'Patients in on-demand arm will receive on-demand BPA therapy per Investigator discretion to treat', 'bleeding episodes from Day 1 through end of study. The protocol will recommend guidance for', 'patients in the fitusiran treatment arm for treatment of breakthrough bleeding episodes during the', 'fitusiran efficacy period.', 'Duration of Treatment', 'The duration of treatment with fitusiran is 9 months. The estimated total time on study, inclusive of', 'Screening, for each patient is up to 11 months for all patients who enroll in the extension study and', 'patients in the on-demand arm who do not enroll in the extension study. The estimated total time on', 'the study may be up to 17 months in fitusiran treatment arm patients who do not enroll in the', 'extension study due to the requirement for an additional 6 months of follow-up monitoring for AT', 'levels.', 'Statistical Methods', 'Sample Size Calculation', 'Assuming a mean ABR of 18 with standard deviation (SD) = 14 in the on-demand arm (patients', 'randomized to receive only BPAs) and a mean ABR of no more than 4 with SD = 6 in the fitusiran', 'treatment arm (patients randomized to receive fitusiran) in either the efficacy period or the treatment', 'period, with a sample size of 14 evaluable patients in the on-demand arm and approximately', '28 evaluable patients in the fitusiran treatment arm, it is projected that the study will have greater than', '90% power for testing treatment difference in mean ABRs. This power estimation was based on', 'negative binomial regression model with a 2-sided Type I error rate of 0.05. The planned sample size', 'is 54 randomized patients assuming a 20% drop-out rate.', 'Analyses', 'The primary analysis will be performed on the intent-to-treat (ITT) analysis set which includes all', 'randomized patients. The primary endpoint will be based on the bleeding episodes occurring in the', 'efficacy period (Day 29 to Day 246) including the data collected after discontinuation of', 'investigational medicinal product (IMP). To avoid confounding the treatment effect, bleeding data', 'during and after major surgery, AT administration, major trauma, or after initiation of prophylaxis', 'treatment with BPA will be excluded from the primary analysis.', 'The number of bleeding episodes will be analyzed using a negative binomial model with fixed effects', 'of treatment arm and the number of bleeding episodes in the 6 months prior to study entry (10 VS', '>10). The logarithm number of days that each patient spends in the efficacy period matching the', 'bleeding episode data being analyzed will be included as an offset variable to account for unequal', 'follow-up time due to early withdrawal or surgery. The ratio of the bleeding rate on fitusiran treatment', 'arm relative to the bleeding rate on the on-demand arm and its 95% confidence interval will be', 'presented. Sensitivity analyses will be performed to evaluate the impact of missing data under', 'different missing data mechanisms and details will be specified in the statistical analysis plan.', 'The bleeding episodes in the treatment period (Day 1 to Day 246), spontaneous bleeding episodes in', 'the efficacy period, joint bleeding episodes in the efficacy period, and the bleeding episodes in the', 'Property of the Sanofi Group - strictly confidential', '10']"
