,PageNo,Text
0,page_1,"['Document Type:', 'Study Protocol', 'Official Title:', 'A randomized parallel-group, placebo-controlled, double-blind,', 'multi-center trial to evaluate the efficacy and safety of the oral sGC', 'stimulator vericiguat to improve physical functioning in activities of', 'daily living in patients with heart failure and preserved ejection', 'fraction (VITALITY-HFpEF)', 'NCT Number:', 'NCT03547583', 'Document Date:', '22-Feb-2018']"
1,page_2,"['Clinical Study Protocol', 'No. BAY 1021189 / 19334', '22 FEB 2018', 'Version no. 1.0', 'Page: 1 of 81', '1.', 'Title page', 'A randomized parallel-group, placebo-controlled, double-blind, multi-center trial to eValuate', 'the effIcacy and safeTy of the orAL sGC stImulator vericiguaT to improve phYsical', 'functioning in activities of daily living in patients with heart failure and preserved ejection', 'fraction (VITALITY-HFpEF)', 'Short title: Patient-reported outcomes in vericiguat-treated patients with HFpEF', 'Acronym:', 'VITALITY-HFpEF', 'Test drug:', 'Vericiguat / BAY 1021189', 'Study purpose:', 'To assess the safety and efficacy of vericiguat in reducing physical', 'limitations in patients with heart failure and preserved ejection', 'fraction', 'Clinical study phase:', 'Phase IIb', 'Date:', '22 FEB 2018', 'Registration:', '2018-000298-65', 'Version no.:', '1.0', ""Sponsor's study no.:"", '19334', 'Sponsor:', 'Bayer AG, D-51368 Leverkusen, Germany', 'US territory: Bayer HealthCare Pharmaceuticals Inc., 100 Bayer', 'Boulevard, PO box 915, Whippany, NJ 07981-0915 United States', ""Sponsor's medical expert:"", 'PPD', 'Bayer SA', 'Rua Cancioneiro de Évora, 255 - Prédio E1 - 1° andar', '04708-010 São Paulo - SP Brazil', 'SP Brazil', 'Phone no.', 'PPD', 'The study will be conducted in compliance with the protocol, ICH-GCP and any applicable', 'regulatory requirements.', 'Confidential', 'The information provided in this document is strictly confidential and is intended solely for', 'the guidance of the clinical investigation. Reproduction or disclosure of this', 'document - whether in part or in full - to parties not associated with the clinical', 'investigation or its use for any other purpose without the prior written consent of the', 'sponsor is not permitted.', 'Throughout this document, symbols indicating proprietary names (R, TM) may not be displayed.', 'Hence, the appearance of product names without these symbols does not imply that these names are not protected.']"
2,page_3,"['Clinical Study Protocol', 'No. BAY 1021189 / 19334', '22 FEB 2018', 'Version no. 1.0', 'Page: 2 of 81', ""Signature of the sponsor's medically responsible person"", 'The signatory agrees to the content of the final clinical study protocol as presented.', 'Name: PPD', 'Role:', 'PPD', 'Date: Feb 22,2018', 'Signature:']"
3,page_4,"['Clinical Study Protocol', 'No. BAY 1021189 / 19334', '22 FEB 2018', 'Version no. 1.0', 'Page: 3 of 81', 'Signature of principal investigator', 'The signatory agrees to the content of the final clinical study protocol as presented.', 'Name:', 'Affiliation:', 'Date:', 'Signature:', ""Signed copies of this signature page are stored in the sponsor's study file and in the respective"", ""center's investigator site file."", 'In the protocol document, this page may remain unsigned.']"
4,page_5,"['Clinical Study Protocol', 'No. BAY 1021189 / 19334', '22 FEB 2018', 'Version no. 1.0', 'Page: 4 of 81', '2.', 'Synopsis', 'Title', 'A randomized parallel-group, placebo-controlled, double-blind, multi-center', 'trial to evaluate the efficacy and safety of the oral sGC stimulator vericiguat to', 'improve physical functioning in activities of daily living in patients with heart', 'failure and preserved ejection fraction (HFpEF)', 'Short title', 'Patient-reported outcomes in vericiguat-treated patients with HFpEF', 'Acronym', 'VITALITY-HFpEF', 'Clinical study phase', 'Phase IIb', 'Study objectives', 'Primary objectives:', 'To evaluate the efficacy of vericiguat 10 mg in comparison to placebo on', 'improving physical functioning from baseline to week 24.', 'To evaluate the efficacy of vericiguat 15 mg in comparison to placebo on', 'improving physical functioning from baseline to week 24.', 'To evaluate the safety and tolerability of vericiguat.', 'Secondary objectives:', 'To evaluate the efficacy of vericiguat 10 mg in comparison to placebo on', 'improving distance traveled on a 6-minute walk test (6MWT) from', 'baseline to week 24', 'To evaluate the efficacy of vericiguat 15 mg in comparison to placebo on', 'improving distance traveled on a 6 MWT test from baseline to week 24.', 'To evaluate the efficacy of vericiguat 10 mg in comparison to placebo in', 'increasing the proportion of patients with Kansas City Cardiomyopathy', 'Questionnaire (KCCQ) physical limitation score (PLS) improvement', 'from baseline by >5 points at 24 weeks and other thresholds (e.g. >3, >7,', '>10, >15, >20), and the proportions with these improvements in the other', 'KCCQ domains; overall symptom score (OSS), clinical summary score', '(CSS), total symptom score (TSS) and symptom frequency score (SFS).', 'To evaluate the efficacy of vericiguat 15 mg in comparison to placebo in', 'increasing the proportion of patients with KCCQ PLS improvement from', 'baseline by >5 points at 24 weeks and other thresholds (e.g. >3, >7, >10,', '>15, >20), and the proportions with these improvements in the other', 'KCCQ domains OSS, CSS, TSS and SFS.', 'To evaluate the efficacy of vericiguat 10 mg in comparison to placebo in', 'decreasing the proportion of patients with KCCQ PLS decline from', 'baseline by >5 points at 24 weeks and the proportions with decline in the', 'other KCCQ domains OSS, CSS, TSS and SFS.', 'To evaluate the efficacy of vericiguat 15 mg in comparison to placebo in', 'decreasing the proportion of patients with KCCQ PLS decline from', 'baseline by >5 points at 24 weeks and the proportions with decline in the', 'other KCCQ domains OSS, CSS, TSS and SFS.']"
5,page_6,"['Clinical Study Protocol', 'No. BAY 1021189 / 19334', '22 FEB 2018', 'Version no. 1.0', 'Page: 5 of 81', 'Other objectives:', 'To evaluate the efficacy of vericiguat 15 mg and the efficacy of', 'vericiguat 10 mg in comparison to placebo on improving', 'Symptom frequency as measured by the KCCQ SFS', 'Other patient-reported outcomes such as the generic health-related', 'quality of life measure EuroQoL five dimensions five levels', 'questionnaire (EQ-5D-5L) and the Fried-based frailty score', 'New York Heart association (NYHA) class', 'Laboratory variables such as N-terminal pro-brain natriuretic', 'peptide (NT-proBNP) from baseline to 24 weeks', 'To collect and summarize death including cardiovascular death, and CV', 'hospitalizations including heart failure hospitalizations, myocardial', 'infarction and stroke, and outpatient HF events.', 'To analyze the cumulative distribution function of KCCQ PLS, OSS,', 'CSS, TSS and SFS change from baseline at 24 weeks', 'To evaluate pharmacokinetics of vericiguat in patients with HFpEF.', 'To evaluate the concentration-QTc relationship of vericiguat at the 15 mg', 'dose level.', 'Optional pharmacogenetic research: To explore the relationship between', 'genetic variation and clinical characteristics of patients, independent and', 'dependent of the treatment administered. Variations across the human', 'genome may be analyzed for association with clinical data collected in', 'this study.', 'To evaluate further biomarkers to investigate the drug (i.e. mode-of-', 'action-related effect and/or safety) and/or the mechanisms of the disease', 'Optional accelerometry substudy: To collect exploratory data by activity', 'tracking', 'Test drug', 'Vericiguat, BAY 1021189', 'Name of active ingredient', 'Vericiguat, BAY 1021189', 'Doses', '2.5 mg, 5 mg, 10 mg, 15 mg', 'Route of administration', 'Oral', 'Duration of treatment', '24 weeks', 'Reference drug', 'Placebo', 'Name of active ingredient', 'N/A', 'Doses', 'N/A', 'Route of administration', 'Oral', 'Duration of treatment', '24 weeks']"
6,page_7,"['Clinical Study Protocol', 'No. BAY 1021189 / 19334', '22 FEB 2018', 'Version no. 1.0', 'Page: 6 of 81', 'Background treatment', 'Standard diuretic and comorbidity treatment', 'Indication', 'Treatment of chronic heart failure with preserved ejection fraction', 'Diagnosis and main criteria', 'Male and female patients aged 45 years or older, with chronic HF (NYHA', 'for inclusion /exclusion', 'class II or III), preserved left ventricular ejection fraction (LVEF 45%),', 'elevated natriuretic peptides, and previous HF decompensation will be', 'enrolled in this trial.', 'Main inclusion criteria:', 'Previous diagnosis of chronic HF', 'HF decompensation within 6 months prior to randomization, defined as', 'hospitalization for HF or intravenous (IV) diuretic treatment for HF', 'without hospitalization.', 'N-terminal pro brain natriuretic peptide (NT-proBNP) 300 or brain', 'natriuretic peptide (BNP) >100 pg/mL in sinus rhythm, or NT-proBNP', '>600 or BNP >200 pg/mL in atrial fibrillation within 30 days prior to', 'randomization', 'Diagnostic criteria of HFpEF by echocardiography assessed within', '12 months prior to randomization (most recent measurement must be', 'used to determine eligibility with no interim event signaling potential', 'deterioration in ejection fraction)', 'Left ventricular ejection fraction (LVEF) >45%', 'and', 'Structural changes indicated by at least one of the following', 'parameters:', 'Left ventricle (LV) hypertrophy (any of the following:', 'intraventricular septal or posterior wall thickness >1.1 cm, and/or', 'LV mass index >115 g/m² in male and >95 g/m² in female),', 'or', 'Left atrium (LA) enlargement (any of the following: left atrial', 'volume (LAV) index >29 ml/m², or LAV >58 mL in male', 'and >52 mL in female patients, or LA area >20 cm², or LA', 'diameter >40 mm in male and >38 mm in female patients)', 'NYHA class II or III at randomization', 'Main exclusion criteria:', 'Clinical instability at randomization, defined by', 'Any IV treatment within 24h prior to randomization, and/or', 'SBP >160 mmHg', 'SBP <110 mmHg and/or DBP <40 mmHg and/or symptomatic', 'hypotension', 'Resting heart rate (HR) <50 or >100 beats per minute (bpm)', 'Use of IV inotropes at any time between qualifying HF event and']"
7,page_8,"['Clinical Study Protocol', 'No. BAY 1021189 / 19334', '22 FEB 2018', 'Version no. 1.0', 'Page: 7 of 81', 'randomization', 'Previous diagnosis of reduced ejection fraction (EF) (EF <40%)', 'Hypertrophic obstructive cardiomyopathy, acute myocarditis,', 'amyloidosis, sarcoidosis, or pericardial disease', 'Primary valvular heart disease requiring surgery or intervention, or', 'within 3 months after valvular surgery or intervention, or active', 'endocarditis', 'Acute coronary syndrome, including unstable angina, Non ST-elevation', 'myocardial infarction or ST-elevation myocardial infarction, or Coronary', 'artery bypass grafting (CABG) within 60 days prior to randomization, or', 'indication for Percutaneous coronary intervention or CABG at the time of', 'randomization', 'Symptomatic carotid stenosis, or transient ischemic attack or stroke', 'within 60 days prior to randomization', 'Complex congenital heart disease', 'Non-cardiac comorbidity (any of the following)', 'Estimated glomerular filtration rate (eGFR) <30 ml/min/1.73 m2', 'calculated by Modification of Diet in Renal Disease formula', 'Hepatic insufficiency classified as Child-Pugh B or C', 'Morbid obesity with a body mass index >45 kg/m2', 'Malignancy or other non-cardiac condition limiting life expectancy', 'to <1 year, per physician judgment', 'Requires continuous home oxygen for severe pulmonary disease or', 'has interstitial lung disease', 'Patients with allergies, intolerance or hypersensitivity to', 'investigational drug or any of the excipients', 'Concurrent or anticipated use of nitrates or NO donors,', 'phosphodiesterase type V (PDE5) inhibitors, or a Soluble guanylate', 'cyclase (sGC) stimulator', 'Study design', 'Randomized parallel-group, placebo-controlled, double-blind, multi-center', 'trial', 'Methodology', 'Patients will be randomized 1:1:1 within 4 weeks after the Screening Visit to', 'either:', 'Placebo arm: placebo and sham up-titration at weeks 2, 4, and 6.', '10 mg arm: vericiguat, which will be started at 2.5 mg at randomization', 'and up-titrated to 5 mg at week 2 and to 10 mg at week 4, with sham', 'titration at week 6.', '15 mg arm: vericiguat, which will be started at 2.5 mg at randomization', 'and up-titrated to 5 mg at week 2, to 10 mg at week 4, and to 15 mg at', 'week 6.']"
8,page_9,"['Clinical Study Protocol', 'No. BAY 1021189 / 19334', '22 FEB 2018', 'Version no. 1.0', 'Page: 8 of 81', 'The first dose of trial treatment will be administered at the trial site at the', 'randomization visit. Subsequent dosing will be performed once daily by the', 'patient at approximately the same time each day. Patients will be instructed to', 'take vericiguat with food. The titration will be based on systolic blood pressure', '(SBP) measurement prior to intake and safety considerations, at the discretion', 'of the investigator as follows:', 'Increase dose: if SBP >100 mmHg and 20 mmHg decreases from', 'previous visit, and not yet on highest dose (sham titration will occur if', 'dose increase is chosen from 10 mg in the 10 mg arm)', 'Maintain dose: if SBP between 90 and <100 mmHg or SBP', '>100 mmHg and >20 mmHg decreases from previous visit, or if already', 'on highest dose step (after 3 uptitrations)', 'Decrease the dose: if SBP <90 mmHg without symptoms of hypotension', 'if on vericiguat at a blinded dose step >2.5 mg, or temporarily interrupt if', 'on 2.5 mg (starting dose or after down titration from a higher dose)', 'Interrupt the dose: if SBP <90 mmHg with symptoms of hypotension.', 'Down-titration is possible at any time during the study. In case of temporary', 'discontinuation or dose reduction after the titration period, up-titration is also', 'possible at scheduled visits. If the period between the scheduled visits is more', 'than 17 and less than 11 days, the patient should attend an unscheduled visit.', 'Type of control', 'Placebo', 'Data Monitoring Committee', 'Yes', 'Number of patients', 'Approximately 735 patients are planned to be randomized, 245 patients per', 'arm.', 'Primary variable', 'Change in KCCQ PLS from baseline to week 24', 'Time point/frame of', 'KCCQ PLS will be assessed at baseline, at weeks 2, 6, 12, and 24', 'measurement for primary', 'variable', 'Plan for statistical analysis', 'The primary endpoint will be change from baseline to week 24 in physical', 'limitations as measured by the KCCQ PLS. The primary analysis of the', 'primary endpoint will be performed using a repeated-measures mixed model', '(MMRM), including all assessments post baseline, with baseline values,', 'region, heart rhythm, treatment group, study visit, and the interaction between', 'study visit and treatment group as covariates. The analysis will be performed', 'in the Full Analysis Set.', 'The study is powered at 80% for rejecting either of the primary hypotheses', '(vericiguat 15 mg arm VS. placebo arm and vericiguat 10 mg arm VS. placebo', 'arm), with the assumption of a mean difference from placebo in KCCQ PLS of', '5 points for both dose groups and a common SD of 21 points, under two sided', 'alpha level of 0.05.', 'A planned futility analysis will be performed by data monitoring committee', '(DMC) when 50% of patients complete Visit 7 (week 12) and their KCCQ', 'data become available. An observed treatment effect of 0.6 point will serve as']"
9,page_10,"['Clinical Study Protocol', 'No. BAY 1021189 / 19334', '22 FEB 2018', 'Version no. 1.0', 'Page: 9 of 81', 'the boundary for futility for both dose groups, which is approximately', 'equivalent to a joint conditional power (CP) of 23%. An observed difference', '<0.6 in both comparisons would therefore signal to the DMC that the trial', 'should be terminated early. At this futility boundary the trial has a joint', 'probability of 9% to observe a >5 point improvement in either of the dose', 'groups.', 'In addition, a blinded anchor-based interim analysis will be conducted upon', 'the completion of the 3-month assessments by all trial participants. A non-', 'parametric discriminant analysis will be used to determine the discrimination', 'point between ""no change"" and ""a little better"" categories, which is considered', 'to be Minimal clinically important difference (MCID).', 'Based on the blinded anchor-based interim analysis, the percentages of', 'responders with MCID, moderate, and large differences at each visit will be', 'summarized, and nominal p-values will be also provided.', 'The study uses the graphical method of Maurer and Bretz (2013) to provide', 'strong multiplicity control across the primary KCCQ PLS hypotheses and the', 'secondary 6 MWT hypotheses. The overall two sided alpha level will be', 'controlled at 0.05. The two primary hypotheses will be tested using Bonferroni', 'procedure, each at a splitted alpha of 0.025. The two secondary hypotheses', 'will be tested based on parallel gatekeeping principle. If both primary', 'hypotheses can be rejected, the secondary family will be tested at a full alpha', 'level 0.05 (two sided). If only one primary hypothesis has shown to be', 'statistically significant, then only the secondary hypothesis based on the same', 'dose group can be tested at an alpha level carried forward from the primary', 'family testing, i.e., 0.025 (two sided). In this case, if the secondary hypothesis', 'is rejected, the alpha spending associated with this dose group (0.025) will be', 're-utilized to test the other failed primary hypothesis again. Overall, the', 'primary analysis will be claimed to have a positive outcome if the null', 'hypothesis for at least one of the two primary hypotheses can be rejected.']"
