,PageNo,Text
0,page_1,"['5U19MH109988-02', 'Implementation Research Protocol', 'Scaling Up Science-based Mental Health Interventions in Latin America', 'Version 15.4', 'April 14, 2021', 'Official Title:', 'Scaling Up Science-based Mental Health Interventions in', 'Latin America', 'NCT number:', 'NCT03392883', 'Document Type:', 'Study Protocol and Statistical Analysis Plan', 'Date of the', '04/30/2021', 'Document:', 'Center for Technology', 'and Behavioral Health', 'Innovate . Evaluate . Disseminate', 'Pontificia Universidad', 'THS', 'JAVERIANA', 'Bogotá', 'Scaling Up Science-based Mental Health', 'Interventions in Latin America', 'Implementation Research Project', 'Lead Investigators: Lisa A. Marsch, PhD; Carlos Gómez-Restrepo, MD, PhD', 'Supported by the National Institute of Mental Health, NIH', '1U19MH109988', '[April 14, 2021]', 'Version 15.4', '1']"
1,page_2,"['5U19MH109988-02', 'Implementation Research Protocol', 'Scaling Up Science-based Mental Health Interventions in Latin America', 'Version 15.4', 'April 14, 2021', 'Principal Investigators:', 'Lisa A. Marsch, PhD', 'Director, Center for Technology and Behavioral Health', 'Andrew G. Wallace Professor', 'Geisel School of Medicine, Dartmouth College', 'Lisa.a.marsch@dartmouth.edu', 'Carlos Gómez-Restrepo, MD', 'Director and Professor, Department of Clinical Epidemiology and Biostatistics', 'Pontificia Universidad Javeriana', 'cgomez@javeriana.edu.co', 'Co-Investigators at Dartmouth College:', 'William Torrey, MD', 'Professor of Psychiatry', 'Geisel School of Medicine, Dartmouth College', 'William.C.Torrey@dartmouth.edu', 'Leonardo Cubillos, MD', 'Department of Psychiatry', 'Geisel School of Medicine, Dartmouth College', 'Leonardo.Cubillos@hitchcock.org', 'Pablo Martinez Camblor, PhD', 'Research Scientist', 'The Dartmouth Institute for Health Policy and Clinical Practice', 'Pablo.Martinez.Camblor@dartmouth.edu', 'Andrea Meier, MS', 'Director of Operations, Northeast Node Clinical Trials Network', 'Center for Technology and Behavioral Health', 'Dartmouth College', 'Andrea.L.Meier@,Dartmouth.edu', 'Co-Investigators at Pontificia Universidad Javeriana:', 'Ana María Medina, PhD', 'Professor-Investigator', 'Department of Medicine', 'Pontificia Universidad Javeriana', 'medina.ana@javeriana.edu.co', 'Sergio Castro, MD', '2']"
2,page_3,"['5U19MH109988-02', 'Implementation Research Protocol', 'Scaling Up Science-based Mental Health Interventions in Latin America', 'Version 15.4', 'April 14, 2021', 'Psychiatrist', 'Pontificia Universidad Javeriana', 'sergiomariocastro@gmail.com', 'Magda Cepeda, MD, PhD', 'Research Coordinator and Study Clinician', 'Pontificia Universidad Javeriana', 'mccepedag@gmail.com', 'Fernando Suarez Obando, MD', 'Research Associate in Biomedical Informatics', 'PhD Candidate, Department of Clinical Epidemiology and Biostatistics', 'Pontificia Universidad Javeriana', 'fernando.suarez@javeriana.edu.co', 'NIMH Project Scientists', 'Makeda J. Williams, PhD, MPH, CHES', 'Program Officer', 'Office for Research on Disparities and Global Mental Health', 'Office of the Director', 'National Institute of Mental Health', 'willimak@mail.nih.gov', 'Beverly Pringle, PhD', 'Deputy Director, Office for Research on Disparities and Global Mental Health (ORDGMH)', 'National Institute of Mental Health, NIH', 'bpringle@mail.nih.gov', 'NIMH Program Official:', 'Holly Campbell-Rosen, PhD', 'Program Officer', 'National Institute of Mental Health', 'Iolly.campbell-rosen@nih.gov', 'Expert Consultants:', 'Miguel Uribe, MD, MPH', 'Independent Consultant, formerly at Pontificia Universidad Javeriana', 'miguel.uribe@gmail.com', 'David C. Mohr, PhD', 'Northwestern University', 'Chicago, IL', 'd-mohr@northwestern.edu', '3']"
3,page_4,"['5U19MH109988-02', 'Implementation Research Protocol', 'Scaling Up Science-based Mental Health Interventions in Latin America', 'Version 15.4', 'April 14, 2021', 'Paulo Rossi Menezes, MD', 'University of São Paulo, Brazil', 'paulo.menezes@fm.usp.br', 'Additional Research Partners (in Chile and Peru):', 'Humberto Castillo-Martell, MD', 'Universidad Peruana Cayetano Heredia', 'Lima, Peru', 'walter.castillo@upch.pe', 'July Caballero, MD', 'Peruvian National Institute of Mental Health', 'Lima, Peru', 'julycaballero@hotmail.com', 'Paulina Bravo, PhD', 'Assistant Professor of Nursing', 'Pontificia Universidad Católica de Chile', 'bravop17@gmail.com', 'Aixa Contreras, MSc', 'Associate Professor', 'School of Nursing', 'Pontificia Universidad Católica de Chile', 'aixacont@gmail.com', 'Jaime C. Sapag Muñoz, MD, MPH, PhD', 'Departments of Public Health and Family Medicine', 'Public Health and Family Medicine Divisions', 'School of Medicine, Universidad Católica de Chile', 'jsapag@med.puc.c', 'Rubén Alvarado, PhD', 'School of Public Health', 'University of Chile', ' ralvarado@med.uchile.cl', 'Dr. Alvaro Aravena, MD', 'Psychiatrist, Universidad de Santiago de Chile.', 'Head of Mental Health Unit, Aconcagua Health Services, Chile', 'dr.aaravena@gmail.com', '4']"
4,page_5,"['5U19MH109988-02', 'Implementation Research Protocol', 'Scaling Up Science-based Mental Health Interventions in Latin America', 'Version 15.4', 'April 14, 2021', 'TABLE OF CONTENTS', '1.0', 'LIST OF ABBREVIATIONS', '8', '2.0', 'PRÉCIS', '9', '2.1', 'Overall Study Objective', '9', '2.2', 'Study Intervention', '9', '2.3', 'Study Design, Population, Outcomes, and Sample Size', '9', '2.4', 'Potential Impact', '10', '3.0', 'PROJECT ORGANIZATION, ROLES AND RESPONSIBILITIES', '10', '4.0', 'INTRODUCTION', '12', '4.1', 'Background and Significance to the Field', '12', '5.0', 'OBJECTIVES', '14', '5.1', 'Primary Objectives', '14', 'Administrative Core', '14', 'Scale-Up Core', '14', 'Capacity Building Core', '14', '5.2', 'Secondary Objective(s)', '14', '6.0', 'FORMATIVE RESEARCH', '15', '6.1', 'Technology Usage/Access Survey in Colombia', '15', '6.2.', 'Focus Groups and In-Depth Interviews with Multiple Stakeholders', '16', '6.3.', 'Behavioral Health Integration in Medical Care (BHIMC) assessment', '19', '7.0', 'STUDY DESIGN', '20', '7.1', 'Summary Overview of Implementation Study Design', '20', '8.0', 'COMPONENTS OF MENTAL HEALTH CARE MODEL TO BE IMPLEMENTED', '21', '9.0', 'STUDY POPULATION FOR IMPLEMENTATION STUDY', '26', '9.1', 'Provider and administrative staff Inclusion Criteria:', '26', '9.2', 'Participant Inclusion Criteria:', '26', '9.3', 'Participant Exclusion Criteria', '26', '9.4', 'Participant Recruitment, Screening and Informed Consent', '27', '10.0', 'SITE SELECTION', '30', '10.1', 'Number of Sites', '31', '10.2', 'Site Characteristics', '31', '10.3', 'Rationale for Site Selection', '32', '10.4', 'Wi-Fi Expansion to Rural Sites', '32', '5']"
5,page_6,"['5U19MH109988-02', 'Implementation Research Protocol', 'Scaling Up Science-based Mental Health Interventions in Latin America', 'Version 15.4', 'April 14, 2021', '11.0', 'STUDY PROCEDURES', '33', '11.1', 'Pilot Implementation Study', '33', '11.2', 'Implementation Research', '33', '11.3', 'Participant Reimbursement', '35', '12.0', 'STUDY ASSESSMENTS', '35', '12.1', 'Quantitative Outcome Measures', '36', '12.1.1 Summary of Quantitative Outcome Measures', '36', '12.1.2 Quantitative Implementation Measures', '37', '12.1.3 Cost of Implementing the Model of Care', '39', '12.2 Qualitative Outcome Measures', '43', '12.2.1. Administrative/provider Interviews', '43', '12.2.2. Patient Utilization Interviews/observations', '43', '13.0', 'STATISTICAL DESIGN AND ANALYSES', '43', '13.1', 'Statistical Analyses', '44', '13.2', 'Rationale for Sample Size and Statistical Power', '44', '13.3', 'Interim Analysis', '45', '13.4', 'Exploratory Analysis', '45', '13.5', 'Missing Data and Dropouts', '45', '13.6', 'Demographic and Baseline Characteristics', '46', '13.7', 'Safety Analysis', '46', '13.8', 'Incidental Findings', '46', '14.0', 'INFRASTRUCTURE SUPPORT', '46', '14.1', 'Stakeholders', '46', '14.2', 'Project Launch and Annual Team Meetings', '47', '14.3', 'Administrative Meetings', '47', '14.4', 'Learning Collaborative Meetings', '47', '14.5', 'Research Capacity-building Meetings', '47', '14.6', 'Annual NIH Meetings', '47', '14.7', 'Partnership and Advisory Board Meetings', '48', '15.0', 'REGULATORY COMPLIANCE AND SAFETY', '48', '15.1', 'Regulatory Compliance', '48', '15.2', 'Statement of Compliance', '48', '15.3', 'Institutional Review Board Approval', '48', '6']"
6,page_7,"['5U19MH109988-02', 'Implementation Research Protocol', 'Scaling Up Science-based Mental Health Interventions in Latin America', 'Version 15.4', 'April 14, 2021', '15.4', 'Informed Consent', '49', '15.5', 'Confidentiality', '52', '15.6', 'Investigator Assurances', '52', '15.7', 'Financial Disclosure', '52', '15.8', 'Clinical and Quality Monitoring', '53', '15.9', 'Inclusion of Women and Minorities', '53', '15.10', 'Regulatory Files', '54', '15.11', 'Records Retention and Requirements', '54', '15.12', 'Reporting to Sponsor', '54', '15.13', 'Audits', '54', '15.14', 'Study Documentation', '54', '15.15', 'Protocol Deviations', '54', '15.16', 'Safety Monitoring', '55', 'Data and Safety Monitoring Board (DSMB)', '55', 'Adverse Events (AEs)', '55', '16.0', 'POTENTIAL RISKS AND PROTECTIONS AGAINST RISK', '60', '17.0', 'ANTICIPATED BENEFIT', '62', '17.1', 'Potential Benefits of the Proposed Research to Human Subjects and Others', '62', '17.2', 'Importance of the Knowledge to be Gained', '62', '18.0', 'REFERENCES', '62', '19.0', 'APPENDIX', '69', '7']"
7,page_8,"['5U19MH109988-02', 'Implementation Research Protocol', 'Scaling Up Science-based Mental Health Interventions in Latin America', 'Version 15.4', 'April 14, 2021', '1.0', 'LIST OF ABBREVIATIONS', 'This section contains a comprehensive, alphabetical list of any abbreviations used throughout the protocol', 'document.', 'AEs', 'Adverse Events', 'AUDIT', 'Alcohol Use Disorder Identification Test', 'BA', 'Behavioral Activation', 'BHIMC', 'Behavioral Health Integration in Medical Care', 'CFIR', 'Consolidated Framework for Implementation Research', 'CBT', 'Cognitive Behavioral Therapy', 'CRA', 'Community Reinforcement Approach to Behavioral Therapy', 'DALYs', 'Disability-Adjusted Life Years', 'DSMB', 'Data and Safety Monitoring Board', 'EPIS', 'Exploration, Preparation, Implementation and Sustainment Framework', 'GAD-7', 'Generalized Anxiety Disorder screener', 'GCP', 'Good Clinical Practice', 'IRB', 'Institutional Review Board', 'HPQ', 'Health and Work Performance Questionnaire', 'LMICs', 'Low and Middle Income Countries', 'mhGAP', 'Mental Health Gap Action Program', 'NIH', 'U.S. National Institutes of Health', 'NIMH', 'National Institute of Mental Health, U.S. National Institute of Health', 'NSMOS', 'Non-Study Medical and Other Services', 'PAHO', 'Pan American Health Organization', 'PHQ-9', 'Patient Health Questionnaire-9', 'PST', 'Problem Solving Therapy', 'QDS', 'Quick Drinking Screen', 'RE-AIM', 'Reach, Effectiveness, Adoption, Implementation, and Maintenance framework', 'SAEs', 'Serious Adverse Events', 'TDABC', 'Time-driven Activity-based Costing Approach', 'WHO', 'World Health Organization', 'WHODAS', 'World Health Organization Disability Assessment Schedule', '8']"
8,page_9,"['5U19MH109988-02', 'Implementation Research Protocol', 'Scaling Up Science-based Mental Health Interventions in Latin America', 'Version 15.4', 'April 14, 2021', '2.0', 'PRECIS', '2.1', 'Overall Study Objective', 'Conduct systematic, multi-site mental health implementation research in both rural and urban primary', 'care settings with a broad group of stakeholders in the US and Latin America.', '2.2', 'Study Intervention', 'We plan to launch and evaluate a new mental health service delivery model in Latin America.', 'Specifically, in this new multi-component, mental health service delivery intervention, we propose to:', '(1) harness mobile behavioral health technology for mental health (with a primary focus on depression', 'and a secondary focus on problematic alcohol and other substance abuse), (2) launch new workforce', 'training and service delivery models (including the integration of technology into service delivery), (3)', 'launch and evolve an integrated data management system for systematic data tracking and outcomes', 'assessment, and (4) launch and grow a learning collaborative of organizations integrating mental health', 'into primary care. We will launch this project at multiple primary care sites in various parts of', 'Colombia, with a plan to inform subsequent adoption in several other Latin American countries,', 'including Chile and Peru.', '2.3', 'Study Design, Population, Outcomes, and Sample Size', 'We will initially pilot test this mental health service delivery model at a single primary care site and', 'then refine the model based on pilot data. We will then expand implementation across 6 Colombia-', 'based healthcare sites in urban and rural communities (including at least 1200 participants). Consistent', 'with a modified stepped wedge design (multiple baseline design), we will implement the model across', 'sites on a staggered basis and expand the number of sites in which we implement over time. By', 'conducting this multi-site implementation research project, we can assess the extent to which the', 'implementation model and associated outcomes are replicable across sites and/or the extent to which', 'the model needs to be modified for differing contexts.', 'We will evaluate the ability of our proposed approach to accelerate the translation of evidence-based', 'mental health services into practice and expand research capacity at multiple levels. Specifically, we', 'will measure implementation outcomes, including: (1) the ability of this model to accelerate the', 'adoption of science-based mental health service delivery (e.g., increase provision of evidence-based', 'resources to more individuals), (2) the acceptability of the model for healthcare service delivery (the', 'ability of the technology-based service-delivery model to increase patient activation and engagement in', 'their own self-management), and (3) the cost-evaluation of services in the model. We will also collect', ""patient level data outcomes as a secondary focus to assess (4) the model's impact on public/population"", 'health (e.g., its effects on accelerating improved behavioral health and health outcomes, and improving', 'patient quality of life, functioning, etc.).', 'We will also use implementation context measures to evaluate barriers and facilitators to', 'implementation in each of the following domains: intervention characteristics, organization', 'characteristics (e.g., climate, readiness), individual characteristics (i.e., provider/staff attitudes,', 'experiences; patient attitudes and experiences), and external influences (e.g., socio-political', 'characteristics local technology infrastructure i.e., wireless in the community, state policy/regulations,', 'and reimbursement models). Strategies related to planning, facilitating provider and patient', 'engagement in use of the novel mental health service delivery model, and potential sustainability issues', '9']"
9,page_10,"['5U19MH109988-02', 'Implementation Research Protocol', 'Scaling Up Science-based Mental Health Interventions in Latin America', 'Version 15.4', 'April 14, 2021', 'will also be explored. We will additionally conduct exploratory moderator/mediator analyses to', 'examine how implementation context variables relate to implementation outcomes.', '2.4', 'Potential Impact', 'Overall, this project will create new knowledge to inform unprecedented, science-based approaches to', 'scaling-up mental health implementation research and building sustainable research capacity and', 'science-based policies and programs in Latin America. This project brings together an outstanding', 'expert team to test and refine an entirely new model for delivering widespread, science-based, mental', 'health care in Latin America. This project may also serve as an important demonstration project to low', 'resource settings globally as they tackle the significant burden of mental health disorders and scale-up', 'access to evidence-based models of mental health service delivery.', '3.0', 'PROJECT ORGANIZATION, ROLES AND RESPONSIBILITIES', 'Project Organization Chart', 'Other Advisory Groups', 'Ministry of Health in Colombia; Ministry', 'Consultants', ""Director's Office and Administrative Core"", 'of Communication and Information', 'Miguel Uribe, David C. Mohr, and', 'Technology in Colombia; Fundacion', 'Paulo Menezes', 'Internacional Unidos Contra la', 'Multiple PI', 'Multiple PI', 'Carlos Gómez-', 'Depression; Instituto de Evaluación', 'Lisa Marsch', 'NIMH Project Scientists', 'Technológica en Salud; PAHO/WHO; The', 'Restrepo', 'Makeda Williams and Beverly Pringle', 'World Bank; industry partners', 'Core Program', 'NIMH Program Official', 'Primary Care Partners', 'Coordinators', 'Javesalud', 'Holly Campbell-Rosen', 'Santa Rosa de Viterbo', 'Salud de Tundama', 'Universidad Peruana Cayetano in Peru', 'Guasca', 'and Instituto Nacional de Salud Mental', 'Armero-Guavabal', 'Humberto Castillo-Martell', 'Soacha', 'July Caballero', 'Pontificia Universidad Catolica in Chile', 'Dartmouth Team', 'Pontificia Universidad Javeriana in', 'Paulina Bravo', 'Colombia', 'Aixa Contreras', 'William Torrey', 'Jaime Munoz', 'Leonardo Cubillos', 'Sergio Castro', 'Jaime Sapag', 'Sophia Bartels', 'Fernando Suarez Obando', 'Pablo Martinez Camblor', 'Ana María Medina', 'Universidad de Santiago de Chile', 'Andrea Meier', 'Magda Cepeda', 'Alvaro Aravena', 'Deepak John', 'Paula Cardenas', 'Universidad de Chile', 'Rubén Alvarado', ""As illustrated in the Organizational chart, the Project Director's Office will provide overall"", 'leadership for the project. The Multiple Principal Investigators [PIs] (Lisa A Marsch, PhD and', ""Carlos Gómez Restrepo, MD) will constitute the Project Director's Office. In their role in the Director's"", 'Office, the Multiple PIs will collaborate to integrate efforts across sites, project collaborators, and', 'project activities. The PIs will be responsible for ensuring all project Aims are successfully realized.', 'Dr. Marsch will serve as Contact PI and will be responsible for ensuring all NIMH, IRB and other', 'reporting requirements are successfully met. Dr. Marsch will also be primarily responsible for', 'overseeing all proposed activities to be conducted out of Dartmouth College (e.g., data analyses;', 'supervision of data collection; supervision of implementation of novel mental health service delivery', 'model), while Dr. Gómez Restrepo will be responsible for overseeing all proposed activities to be', 'conducted out of Pontificia Universidad Javeriana in Colombia (oversight of all local research staff and', '10']"
