,PageNo,Text
0,page_1,"['Interferon beta-la', 'MESTRE-MS Study', 'EMR200136_597', 'Non-Interventional Study Protocol', 'Study Protocol Number', 'EMR200136_597', 'Title', 'A Phase IV, prospective, multicenter, open label,', 'uncontrolled, non-interventional, single arm study to', 'measure treatment satisfaction of multiple sclerosis (MS)', 'patients on Rebif after discontinuing initial first-line', 'treatment', 'Study acronym/Short title', 'MESTRE-MS (MEasuring Satisfaction of Treatment with', 'REbif after initial treatment of MS)', 'Protocol version identifier', 'Version 2.0', 'Date of last version of 07 Oct 2016', 'protocol', 'Replaces Study Protocol Version 1.0/20 May 2016', 'Version', 'Active substance', 'International Nonproprietary Name (INN): Interferon', 'beta-la;', 'Pharmacotherapeutic Group: Immunostimulants;', 'Anatomical Therapeutic Chemical (ATC) Code: LO3AB07', 'Medicinal product', 'Rebif', 'Marketing authorisation', 'Merk Serono Europe Limited', 'holder (MAH)', 'Research question and', 'The purpose of this study is to investigate treatment', 'objectives', 'satisfaction of MS patients, who have discontinued first-line', 'MS oral or injectable MS medication, and have initiated', 'treatment with Rebif.', 'Primary objective', 'To determine the level of treatment satisfaction as', 'measured with the Treatment Satisfaction Questionnaire', 'for Medication Version II (TSQM V II), in relapsing', 'remitting MS (RRMS) patients who have discontinued', 'their initial oral or injectable MS treatment, and have', 'initiated treatment with Rebif.', 'Secondary objectives', 'To evaluate the change in annualized relapse rate (ARR)', 'in patients changing from initial oral or injectable forms', 'of treatment to Rebif', 'CONFIDENTIAL', '1/60', 'INFORMATION', 'M']"
1,page_2,"['Interferon beta-la', 'MESTRE-MS Study', 'EMR200136 597', 'To assess therapy adherence to Rebif', 'To determine the change in quality of life with Multiple', 'Sclerosis International Quality of Life Questionnaire', '(MusiQoL) between Baseline, Month 6 and Month 12', 'To document the reasons for discontinuation of initial', 'MS treatment', 'To evaluate the potential correlations between the', 'following measurements: TSQM v II, ARR, adherence,', 'reasons for discontinuation, MusiQoL and TSQM V II', 'subscales', 'To assess the difference between TSQM V II subscales', 'between Baseline, Month 6 and Month 12.', 'Countries of study', 'The study will be conducted in approximately 33 centers', 'across Europe region in Belgium, Switzerland and the', 'Netherlands.', 'Author', 'PPD', 'Medical Writer', 'PPD', 'PPD', 'PPD', 'Tel: PPD', 'Fax', 'PPD', 'Email: PPD', 'MAH', 'Merk Serono Europe Limited,', '56, Marsh Wall,', 'London E14 9TP,', 'United Kingdom.', 'MAH contact person', 'PPD', '- Confidential -', 'This document is the property of Merck KGaA, Darmstadt, Germany, or one of its affiliated companies. It is intended', 'for restricted use only and may not- in full or part- be passed on, reproduced, published or used without express', 'permission of Merck KGaA, Darmstadt, Germany or its affiliate. Copyright©2016 by Merck KGaA, Darmstadt,', 'Germany or its affiliate. All rights reserved.', 'CONFIDENTIAL', '2/60', 'INFORMATION', 'M']"
2,page_3,"['Interferon beta-la', 'MESTRE-MS Study', 'EMR200136_597', '1', 'Table of Contents', '1', 'Table of Contents', '3', '2', 'List of Abbreviations', '6', '3', 'Responsible Parties', '7', '3.1', 'Responsibilities of the Investigator', '10', '4', 'Abstract', '11', '5', 'Amendments', '17', '6', 'Milestones', '17', '7', 'Rational and Background', '18', '8', 'Research Question and Objectives', '21', '8.1', 'Primary Objective', '21', '8.2', 'Secondary Objectives', '21', '8.3', 'Other Objectives', '21', '9', 'Research Methods', '21', '9.1', 'Study Design', '21', '9.1.1', 'Design Overview', '22', '9.1.2', 'Endpoints', '23', '9.2', 'Setting', '24', '9.2.1', 'Study Population', '24', '9.2.2', 'Definition of Study Cohorts and Description of Treatments', '25', '9.2.3', 'Observation Period', '26', '9.2.4', 'Frequency of Assessments', '26', '9.2.5', 'Withdrawal from the Study', '28', '9.3', 'Variables', '29', '9.4', 'Data Source', '31', '9.5', 'Study Size', '31', '9.6', 'Data Management', '31', '9.7', 'Data Analysis', '32', '9.7.1', 'Analysis Sets', '32', '9.7.2', 'Derived and Transformed Data', '32', '9.7.3', 'Statistical Methods', '33', 'CONFIDENTIAL', '3/60', 'INFORMATION', 'VI']"
3,page_4,"['Interferon beta-la', 'MESTRE-MS Study', 'EMR200136_597', '9.7.4', 'Sequence of Analyses', '33', '9.8', 'Quality Control', '34', '9.8.1', 'Monitoring', '34', '9.8.2', 'Archiving', '34', '9.8.3', 'Quality Assurance and Audit', '34', '9.9', 'Limitations of the Research Methods', '34', '9.10', 'Other Aspects', '35', '10', 'Protection of Human Subjects', '35', '10.1', 'Independent Ethics Committee or Institutional Review Board', '35', '10.2', 'Subject Information and Informed Consent', '35', '10.3', 'Subject Identification and Privacy', '36', '10.4', 'Health Authorities', '37', '11', 'Management and Reporting of Adverse Events', '37', '11.1', 'Adverse Events', '37', '11.2', 'Severity of Adverse Events', '38', '11.3', 'Causality Assessment', '38', '11.4', 'Recording of Adverse Events in the Case Report Form', '39', '11.5', 'Safety Reporting to the Study Sponsor', '39', '11.6', 'Regulatory Reporting to the Health Authorities', '42', '12', 'Plans for Disseminating and Communicating Study Results', '42', '12.1', 'Study Report(s)', '42', '12.2', 'Publication', '42', '13', 'References', '44', '14', 'Appendices', '47', '15', 'Annexes', '56', '15.1', 'Signature pages and responsible persons for the study', '57', 'Signature Page - Protocol Lead', '58', 'Signature Page - -Coordinating Investigator', '59', 'Signature Page - Principal Investigator', '60', 'CONFIDENTIAL', '4/60', 'INFORMATION', 'M']"
4,page_5,"['Interferon beta-la', 'MESTRE-MS Study', 'EMR200136_597', 'List of Tables', 'Table 1', 'Schedule of Assessments and Evaluations', '28', 'List of Figures', 'Figure 1', 'Study Overview', '23', 'CONFIDENTIAL', '5/60', 'INFORMATION', 'V']"
5,page_6,"['Interferon beta-la', 'MESTRE-MS Study', 'EMR200136_597', '2', 'List of Abbreviations', 'AE', 'Adverse Event', 'AR', 'Adverse Reaction', 'ARR', 'Annualized Relapse Rate', 'CI', 'Confidence Interval', 'CRF', 'Case Report Form', 'CRO', 'Contract Research Organization', 'DMD', 'Disease Modifying Drug', 'eCRF', 'Electronic Case Report Form', 'EDSS', 'Expanded Disability Status Scale', 'HCP', 'Health Care Professional', 'ICF', 'Informed Consent Form', 'IEC', 'Independent Ethics Committee', 'IFNB', 'Interferon beta', 'IRB', 'Institutional Review Board', 'MAH', 'Marketing Authorisation Holder', 'MS', 'Multiple Sclerosis', 'MusiQoL', 'Multiple Sclerosis International Quality of Life Questionnaire', 'Q1', 'First Quartile', 'Q3', 'Third Quartile', 'RRMS', 'Relapsing Remitting Multiple Sclerosis', 'SAE', 'Serious Adverse Event', 'SAP', 'Statistical Analysis Plan', 'SD', 'Standard Deviation', 'SmPC', 'Summary of Product Characteristics', 'TSQM V II', 'Treatment Satisfaction Questionnaire for Medication Version II', 'CONFIDENTIAL', '6/60', 'INFORMATION', 'M']"
6,page_7,"['Interferon beta-la', 'MESTRE-MS Study', 'EMR200136 59', '3', 'Responsible Parties', 'Coordinating Investigator of the Protocol', 'Name, Title', 'Contact Details', 'PPD', 'PPD', 'Phone: PPD', 'Fax:', 'PPD', 'E-mail:', 'PPD', 'Country Principal Investigators', 'Name', 'Contact Details', 'PPD', 'PPD', 'Phone: PPD', 'Fax:', 'PPD', 'E-mail', 'PPD', 'PPD', 'PPD', 'CONFIDENTIAI', '7/60', 'INFORMATION', 'M']"
7,page_8,"['Interferon beta-la', 'MESTRE-MS Study', 'EMR200136_59', 'Name', 'Contact Details', 'Phone: PPD', 'E-mail: PPD', 'PPD', 'PPD', 'Phone', 'PPD', 'E-mail: PPD', 'Sponsor representative responsible for the study', 'Name, Title', 'Contact Details', 'PPD', 'Merk B.V.', 'Tupolevlaan 41-61', '1119 NW Schiphol-Rijk', 'The Netherlands', 'Phone: PPD', 'Mobile:', 'PPD', 'Fax:', 'PPD', 'E-mail:', 'PPD', 'PPD', 'Merk Serono s.a.s.', 'PPD', '37 rue Saint-Romain', '69008 Lyon, France', 'CONFIDENTIAL', '8/60', 'INFORMATION', 'M']"
8,page_9,"['Interferon beta-la', 'MESTRE-MS Study', 'EMR200136_59', 'Name, Title', 'Contact Details', 'Phone: PPD', 'E-mail: PPD', 'PPD', 'PPD', 'Principal Biostatistician', 'Phone:', 'PPD', 'E-mail: PPD', 'CONFIDENTIAL', '9/60', 'INFORMATION', 'M']"
9,page_10,"['Interferon beta-la', 'MESTRE-MS Study', 'EMR200136_597', '3.1', 'Responsibilities of the Investigator', 'The Investigator is responsible for the conduct of the study at his/her site. He/She will ensure', 'that the study is performed in accordance with the protocol and will ensure the quality and', 'integrity of data, following all applicable international and national guidelines.', 'This non-interventional study will not interfere with treatment prescription by Investigators.', 'Accordingly, the Investigator will decide in advance the best therapeutic strategy for each patient', 'according to current practice, regardless of the potential participation of this patient in the study.', 'Subsequently, if the prescribed treatment is in line with the study protocol, the Investigator will', 'consider the possibility of including the patient in the study.', 'The Investigator is responsible for adverse reaction (AR) recording and reporting, as specified in', 'Section 11.', 'CONFIDENTIAL', '10/60', 'INFORMATION', 'M']"
