,PageNo,Text
0,page_1,"['2016N293064 0', 'CONFIDENTIAL', '2018N394263_00', 'GlaxoSmithKline group of companies', '205864', 'TITLE PAGE', 'Protocol Title: A randomized, double-blind, Sponsor open, placebo-controlled, 52 week', 'study evaluating the effect of danirixin (GSK1325756) on lung function and health', 'related quality of life in participants with mild to moderate Chronic Obstructive', 'Pulmonary Disease (COPD).', 'Protocol Number: 205864 Amendment 3', 'Short Title: Danirixin Pilot Study for Disease Progression', 'Compound Number: GSK1325756', 'Sponsor Name and Legal Registered Address:', 'GlaxoSmithKline Research & Development Limited', '980 Great West Road', 'Brentford', 'Middlesex, TW8 9GS', 'UK', 'Medical Monitor Name and Contact Information will be provided in the Study', 'Reference Manual', 'Regulatory Agency Identifying Number(s): IND:108168', 'Approval Date: 18-MAY-2018', 'Copyright 2018 the GlaxoSmithKline group of companies. All rights reserved.', 'Unauthorised copying or use of this information is prohibited.', '1']"
1,page_2,"['2018N394263_00', '-', '2016N293064_03', 'CONFIDENTIAL', '205864', 'SPONSOR SIGNATORY', 'PPD', '18 May 2018', 'Aili Lazaar, MD', 'PPD', 'Date', 'Clinical Development Director', 'Respiratory Therapy Are Unit', 'PPD', '2']"
2,page_3,"['2016N293064_03', 'CONFIDENTIAL', '2018N394263_00', '205864', 'PROTOCOL AMENDMENT SUMMARY OF CHANGES TABLE', 'DOCUMENT HISTORY', 'Document', 'Date', 'Amendment 3', '18-May-2018', 'Amendment 2', '24-Jul-2017', 'Amendment 1', '17-May-2017', 'Original Protocol', '21-Mar-2017', 'Amendment 1: 17-MAY-2017', 'Overall Rationale for the Amendment: This amendment excludes the enrolment of', 'women of childbearing potential and clarifies the testing required for determination of', 'post menopausal status in specific situations.', 'Section #', 'Description of Change', 'Brief Rationale', 'and Name', 'Table 1 -', 'Remove pregnancy testing', 'Not required as no longer enrolling', 'Schedule of', 'WOCBP', 'Activities', 'Added missing check', 'marks', 'Error in original protocol', 'Updated screening period', 'Required to allow for screening lab', 'tests', 'Section 6.1', 'Update to only allow females to', 'To remove additional burden on female', 'Inclusion', 'participate if they are not women of', 'subjects of childbearing potential requiring', 'Criteria', 'childbearing potential (WOCBP)', 'additional visits for pregnancy testing only.', 'Section 12.2', 'Update Table 6 - Protocol-', 'Removed pregnancy testing based on the', '- Appendix 2', 'Required Safety Laboratory', 'exclusion of WOCBP', 'Clinical', 'Assessments to remove pregnancy', 'Laboratory', 'testing', 'Tests', 'Section 12.5', 'Adding clarification on', 'Current wording in template is not', '- Appendix 5', 'determination of post', 'clear on testing required', 'Contraceptive', 'menopausal state in the', 'absence of 12 months of', 'Clarification of wording', 'Guidance and', 'Collection of', 'amenorrhea', 'Pregnancy', 'Updated wording to be in', 'Information', 'line with exclusion of', 'WOCBP', '3']"
3,page_4,"['2016N293064_03', 'CONFIDENTIAL', '2018N394263_00', '205864', 'Amendment 2: 24-JUL-2017', 'Overall Rationale for the Amendment:', 'Section #', 'Description of Change', 'Brief Rationale', 'and Name', 'Section 3.3.1', 'Removal of the following text from', 'Additional data available demonstrating', 'Risk', 'the mitigation strategy of the', 'absence of genotoxic effects', 'Assessment', 'reproductive toxicology section:', '""Male participants with female', 'partners of child-bearing', 'potential must comply with the', 'contraception requirements.""', 'Section 7.1.1', 'Update to add mobile spirometer', 'This device is being used in the study and', 'and Section', '(MicroDiary) as a medical device', 'was inadvertently omitted from the', '9.2.8', 'previous versions of the protocol', 'Medical', 'Devices and', 'Medical', 'Device', 'Incidents', 'Section 6.1', 'Removal of requirement for male', 'Additional data available demonstrating', 'and Section', 'contraception with partners of', 'absence of genotoxic effects', '12.5', 'WOCBP', '(Appendix 5)', 'Inclusion', 'Criteria and', 'Contraceptive', 'Guidance and', 'Collection of', 'Pregnancy', 'Information', '4']"
4,page_5,"['2016N293064_03', 'CONFIDENTIAL', '2018N394263_00', '205864', 'Amendment 3: 18-MAY-2018', 'Overall Rationale for the Amendment:', 'Section #', 'Description of Change', 'Brief Rationale', 'and Name', 'Section 2', 'Updated Smoking history to', 'Correcting error from original version', 'Schedule of', 'reflect that it is captured only', 'and discussion with investigators', 'Activities', 'at V1 and smoking status is', 'captured at both V1 and V2;', 'also updated Screening visit', 'window to up to 32 days', 'Section 4', 'Updated to match the obectives', 'Correcting error from original version', 'Objectives', 'and endpoints in the synopsis', 'and', 'Endpoints', 'Section 5.1', 'Updated screening period from', 'Based on discussion with', 'up to 28 days to up to 32 days', 'investigators', 'Section 6', 'Updated to reflect that cohorts', 'Based on discussion with', 'Study', 'in addition to COPDGene may', 'investigators', 'Population', 'be used to support recruitment.', 'Removed the use of the', 'Random Forest data in patient', 'selection and changed history', 'of lung function decline from', '20mL/yr to 15 mL/yr.', 'Changed inclusion criteria', 'from weight >45kg to body', 'mass index > 21.', 'Appendix 5', 'Removed pregnancy testing', 'Overisight from previous amendment', 'requirements', 'when WOCBP were excluded. No', 'pregnancy testing needed with this', 'exclusion criteria.', '5']"
5,page_6,"['2016N293064_03', 'CONFIDENTIAL', '2018N394263_00', '205864', 'TABLE OF CONTENTS', 'PAGE', 'PROTOCOL AMENDMENT SUMMARY OF CHANGES TABLE', '3', '1. SYNOPSIS', '9', '2.', 'SCHEDULE OF ACTIVITIES (SOA)', '11', '3. INTRODUCTION', '14', '3.1.', 'Study Rationale', '15', '3.2.', 'Background', '15', '3.3.', 'Benefit/Risk Assessment', '16', '3.3.1.', 'Risk Assessment', '17', '3.3.2.', 'Benefit Assessment', '21', '3.3.3.', 'Overall Benefit:Risk Conclusion', '21', '4.', 'OBJECTIVES AND ENDPOINTS', '22', '5.', 'STUDY DESIGN', '23', '5.1.', 'Overall Design', '23', '5.2.', 'Number of Participants', '23', '5.3.', 'Participant and Study Completion', '23', '5.4.', 'Scientific Rationale for Study Design', '24', '5.5.', 'Dose Justification', '24', '6.', 'STUDY POPULATION', '25', '6.1.', 'Inclusion Criteria', '25', '6.2.', 'Exclusion Criteria', '26', '6.3.', 'Lifestyle Restrictions', '28', '6.3.1.', 'Meals and Dietary Restrictions', '28', '6.3.2.', 'Activity', '28', '6.4.', 'Screen Failures', '28', '7. TREATMENTS', '29', '7.1.', 'Treatments Administered', '29', '7.1.1.', 'Medical Devices', '29', '7.2.', 'Dose Modification', '30', '7.3.', 'Method of Treatment Assignment', '30', '7.4.', 'Blinding', '30', '7.5.', 'Preparation/Handling/Storage/Accountability', '31', '7.6.', 'Treatment Compliance', '31', '7.7.', 'Concomitant Therapy', '32', '7.8.', 'Treatment after the End of the Study', '33', '8.', 'DISCONTINUATION CRITERIA', '33', '8.1.', 'Discontinuation of Study Treatment', '33', '8.1.1.', 'Liver Chemistry Stopping Criteria', '33', '8.1.2.', 'QTc Stopping Criteria', '34', '8.1.3.', 'Neutrophil Stopping Criteria', '35', '8.1.4.', 'Temporary Discontinuation', '35', '8.1.5.', 'Study Treatment Restart', '35', '6']"
6,page_7,"['2016N293064_03', 'CONFIDENTIAL', '2018N394263_00', '205864', '8.2.', 'Withdrawal from the Study', '35', '8.3.', 'Lost to Follow Up', '36', '9.', 'STUDY ASSESSMENTS AND PROCEDURES', '37', '9.1.', 'Efficacy Assessments', '37', '9.1.1.', 'FEV1', '37', '9.1.1.1.', 'Clinic Spirometry', '37', '9.1.1.2.', 'Mobile Spirometry', '37', '9.1.2.', 'SGRQ-C', '37', '9.1.3.', 'CAT', '38', '9.1.4.', 'COPD Exacerbations', '38', '9.1.5.', 'Patient Global Rating of Severity and Global Rating of', 'Change in Disease Severity', '38', '9.2.', 'Adverse Events', '39', '9.2.1.', 'Time Period and Frequency for Collecting AE and SAE', 'Information', '39', '9.2.2.', 'Method of Detecting AEs and SAEs', '39', '9.2.3.', 'Follow-up of AEs and SAEs', '39', '9.2.4.', 'Regulatory Reporting Requirements for SAEs', '40', '9.2.5.', 'Cardiovascular and Death Events', '40', '9.2.6.', 'Disease-Related Events and/or Disease-Related', 'Outcomes Not Qualifying as SAEs', '40', '9.2.7.', 'Pregnancy', '41', '9.2.8.', 'Medical Device Incidents (Including Malfunctions)', '41', '9.2.8.1.', 'Time Period for Detecting Medical Device', 'Incidents', '41', '9.2.8.2.', 'Follow-up of Medical Device Incidents', '42', '9.2.8.3.', 'Prompt Reporting of Medical Device Incidents', 'to Sponsor', '42', '9.2.8.4.', 'Regulatory Reporting Requirements for', 'Medical Device Incidents', '42', '9.3.', 'Treatment of Overdose', '43', '9.4.', 'Safety Assessments', '43', '9.4.1.', 'Physical Examinations', '43', '9.4.2.', 'Vital Signs', '43', '9.4.3.', 'Electrocardiograms', '44', '9.4.4.', 'Clinical Safety Laboratory Assessments', '44', '9.4.5.', 'Pneumonia', '44', '9.5.', 'Pharmacokinetics', '45', '9.6.', 'Pharmacodynamics', '45', '9.7.', 'Genetics', '45', '9.8.', 'Biomarkers', '45', '9.9.', 'Health Economics OR Medical Resource Utilization and Health', 'Economics', '46', '10. STATISTICAL CONSIDERATIONS', '46', '10.1.', 'Sample Size Determination', '46', '10.2. Randomization', '49', '10.3.', 'Populations for Analyses', '49', '10.4.', 'Statistical Analyses', '49', '10.4.1.', 'Efficacy Analyses', '49', '10.4.2.', 'Safety Analyses', '51', '7']"
7,page_8,"['2016N293064_03', 'CONFIDENTIAL', '2018N394263_00', '205864', '10.4.3.', 'Other Analyses', '51', '10.4.4.', 'Interim Analyses', '51', '11. REFERENCES', '52', '12. APPENDICES', '55', '12.1. Appendix 1: Abbreviations and Trademarks', '55', '12.2.', 'Appendix 2: Clinical Laboratory Tests', '59', '12.3.', 'Appendix 3: Study Governance Considerations', '61', '12.4.', 'Appendix 4: Adverse Events: Definitions and Procedures for', 'Recording, Evaluating, Follow-up, and Reporting', '65', '12.5.', 'Appendix 5: Contraceptive Guidance and Collection of Pregnancy', 'Information', '71', '12.6.', 'Appendix 6: Genetics', '74', '12.7.', 'Appendix 7: Liver Safety: Required Actions and Follow-up', 'Assessments', '75', '12.8.', 'Appendix 8: Medical Device Incidents: Definition and Procedures for', 'Recording, Evaluating, Follow-up, and Reporting', '78', '12.9. Appendix 9: Neutrophil Safety and Study Treatment Restart', '80', '12.10. Appendix 10: Country-specific requirements', '82', '12.11. Appendix 11 Protocol Amendment History', '83', '8']"
8,page_9,"['2016N293064_03', 'CONFIDENTIAL', '2018N394263_00', '205864', '1.', 'SYNOPSIS', 'Protocol Title: A randomized, double-blind, Sponsor open, placebo-controlled, 52 week', 'study evaluating the effect of danirixin (GSK1325756) on lung function and health', 'related quality of life in participants with mild to moderate Chronic Obstructive', 'Pulmonary Disease (COPD).', 'Short Title: Danirixin Pilot Study for Disease Progression in COPD', 'Rationale: This is a pilot study to investigate the effect of danirixin hydrobromide (HBr)', '35mg tablets on lung function and health related quality of life (HRQoL) in participants', 'with mild to moderate airflow obstruction and a demonstrated history of decline in FEV1.', 'This study aims to assess whether danirixin has the potential to impact disease', 'progression in participants with COPD and with a demonstrated history of disease', 'progression measured by lung function.', 'Objectives and Endpoints:', 'Objective', 'Endpoint', 'Primary', 'Rate of decline in FEV1', 'To assess whether danirixin HBr 35mg', 'tablets impact disease progression', ""Change from baseline in St. George's"", 'compared with placebo', 'Respiratory Questionnaire (SGRQ)', 'total score (derived from SGRQ-C)', 'Secondary', 'To further characterize the safety of', 'Adverse events', 'danirixin HBr 35mg tablets compared', 'Vital Signs', 'with placebo in participants with mild', 'ECG', 'to moderate airflow limitation', 'Clinical Laboratory Assessments', '(hematology, clinical chemistry,', 'urinalysis)', 'To further characterize the clinical', 'Time to first HCRU COPD', 'activity of danirixin HBr 35mg tablets', 'exacerbation', 'compared with placebo', 'Change from baseline in FEV1', 'SGRQ responder analysis', 'SGRQ domains', 'COPD Assessment Test (CAT)', 'Rescue medication use', '9']"
9,page_10,"['2016N293064_03', 'CONFIDENTIAL', '2018N394263_00', '205864', 'Overall Design:', 'This is a Phase 2 study to investigate the potential impact of danirixin HBr 35mg tablets', 'compared with placebo on disease progression in participants with mild to moderate', 'airflow obstruction. The study will also assess the enrichment strategy of enrolling', 'participants identified from the COPDGene study. These participants have been', 'identified by COPDGene investigators based on data collected over the initial 5 year', 'period. The participants were identified based on a Random Forest analysis and a', 'demonstrated decline of at least 20mL/yr over the initial 5 year period.', 'Number of Participants:', 'Approximately 130 participants will be screened to enrol 100 participants in this study. It', 'is anticipated that approximately 85 participants will complete the 52 weeks of treatment', '(assuming a 15% drop out rate).', 'Treatment Groups and Duration:', 'Participants will receive either placebo or danirixin 35mg tablets (as hydrobromide', 'hemihydrate salt) twice daily for 52 weeks (12months).', '10']"
10,page_11,"['2016N293064_03', 'CONFIDENTIAL', '2018N394263_00', '205864', '2.', 'SCHEDULE OF ACTIVITIES (SOA)', 'Table 1', 'Schedule of activities', 'FU', 'Up to 28', 'Screening/', 'Visit', 'Visit', 'Visit', 'Visit', 'Visit 2', 'Visit 3', 'Visit 5', 'Visit 8', 'Visit 9', 'Visit 11', 'Visit 12', 'EW', 'days', 'Visit1a', '4', '6', '7', '10', 'post last', 'dose', 'Week', 'Week', 'up to', 'Week 2/', 'Week 4/', 'Week 8/', 'Week 12/', 'Week 16', 'Week 20', 'Week 32', 'Week 40', 'Week 52', '0/', '24', '-32 days', 'D14', 'D28', 'D56', 'D84', '/ D112', '/ D140', '/D224', '/ D280', '/ D364', 'D1', '/1168', 'Assessment window', '+3d', '+3d', '+3d', '+3d', '+3d', '+3d', '+3d', '+3d', '+6d', '+6d', '+6d', '+6d', 'Eligibility', 'Informed Consent', 'X', 'Genetics Informed Consentb', 'X', 'Demography', 'X', 'Inclusion and Exclusion Criteria', 'X', 'Smoking Statusc', 'X', 'Smoking Historyc', 'X', 'Medical Historyd', 'X', 'Full physical', 'Chest X-ray (historical within 1 year', 'acceptable)', 'HIV, Hepatitis B and C screeninge', 'Additional Eligibility and In Study Assessments', 'Verify Eligibility', 'X', 'Brief physical', 'X', 'Laboratory assessments (clinical chemistry,', 'including liver chemistries), hematology,', 'X', 'X', 'X', 'urinalysis', 'Additional Liver chemistries only', 'X', 'X', 'X', 'X', '12 lead ECG', 'X', 'X', 'X', 'Vital Signs', 'X', 'X', '11']"
11,page_12,"['2016N293064_03', 'CONFIDENTIAL', '2018N394263_0', '205864', 'FU', 'Up to 28', 'Screening/', 'Visit', 'Visit', 'Visit', 'Visit', 'Visit 2', 'Visit 3', 'Visit 5', 'Visit 8', 'Visit 9', 'Visit 11', 'Visit 12', 'EW', 'Visit1a', 'days', '4', '6', '7', '10', 'post last', 'dose', 'Week', 'Week', 'up to', 'Week 2/', 'Week 4/', 'Week 8/', 'Week 12/', 'Week 16', 'Week 20', 'Week 32', 'Week 40', 'Week 52', '0/', '24', '-32 days', 'D14', 'D28', 'D56', 'D84', '/ D112', '/ D140', '/D224', '/ D280', '/ D364', 'D1', '/1168', 'Assessment window', '+3d', '+3d', '+3d', '+3d', '+3d', '3d', '+3d', '+3d', '+6d', '+6d', '+6d', '+6d', 'Office spirometry (centralized)', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'Home spirometry - (weekly)', 'X', 'Randomization', 'Dispense study medication', 'Dispense log pad and provide training', 'X', 'Dispense MDI sensors and provide training', 'Study Treatment', 'Study Treatment Compliance (ediary)', 'Collect IP', 'Collect MDI sensors', 'X', 'Collect log pad', 'AE review', 'SAE review', 'Concomitant medication review', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'Clinical Outcomes Assessments', 'COPD exacerbation review', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'Rescue medication Use', 'SGRQ-C', 'X', 'X', 'COPD Assessment Test (CAT)', 'Participant Global Impression of COPD', 'severity', 'Participant Impression of change in COPD', 'severity', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', '12']"
